Freq(Hz),S11 Log Mag(dB),S21 Log Mag(dB),S22 Log Mag(dB),S31 Log Mag(dB),S32 Log Mag(dB),S33 Log Mag(dB),S11 Phase(deg),S21 Phase(deg),S22 Phase(deg),S31 Phase(deg),S32 Phase(deg),S33 Phase(deg)
4637000000,-26.04305264,-4.1106234,-8.5019922,-4.1441994,-6.0279284,-8.5066185,-198.07021,-438.44107,-217.18475,-439.37756,-439.16806,-219.46107
4638000000,-26.06514187,-4.1300654,-8.499299,-4.1972718,-6.0420904,-8.4959612,-197.82999,-438.61237,-217.1302,-439.43002,-439.25507,-219.5255
4639000000,-26.08720535,-4.1133323,-8.5222406,-4.1804543,-6.044672,-8.4915743,-198.33888,-438.60345,-217.46979,-439.5722,-439.34967,-219.74586
4640000000,-26.10924165,-4.1033788,-8.5372992,-4.1900587,-6.0410242,-8.5079823,-197.90244,-438.84747,-217.36259,-439.7085,-439.54474,-219.68044
4641000000,-26.13124928,-4.1125956,-8.5128365,-4.1897378,-6.0451255,-8.5037308,-198.04449,-438.62146,-217.29858,-439.59854,-439.57083,-219.67403
4642000000,-26.15322677,-4.0974841,-8.5305595,-4.1756196,-6.0326934,-8.5322237,-198.15839,-438.88522,-217.43695,-439.841,-439.93701,-219.93367
4643000000,-26.17517259,-4.1081815,-8.5388746,-4.1834393,-6.0501308,-8.518774,-197.91228,-439.07034,-217.48544,-440.10135,-440.07156,-220.02596
4644000000,-26.1970852,-4.0982327,-8.5702543,-4.1736817,-6.0518179,-8.5546436,-198.00323,-439.26877,-217.70883,-440.13184,-440.38431,-219.9915
4645000000,-26.21896305,-4.0899878,-8.5883493,-4.1645913,-6.0518479,-8.5530319,-197.86635,-439.12869,-217.64571,-440.05896,-440.17874,-220.05162
4646000000,-26.24080454,-4.1101718,-8.5858784,-4.2018132,-6.0606027,-8.5588322,-198.254,-439.35645,-217.6864,-440.33981,-440.52948,-220.38255
4647000000,-26.26260806,-4.1143088,-8.5836496,-4.1554809,-6.0505958,-8.5308561,-198.06575,-439.48862,-218.20256,-440.32544,-440.72385,-220.41763
4648000000,-26.28437198,-4.0800714,-8.611949,-4.163249,-6.0326738,-8.5847235,-198.12692,-439.52396,-217.94682,-440.46912,-440.82974,-220.41896
4649000000,-26.30609464,-4.094696,-8.6048212,-4.1803503,-6.0219202,-8.5655127,-198.22891,-439.5318,-218.24455,-440.56104,-440.93781,-220.55351
4650000000,-26.32777435,-4.1058197,-8.5739765,-4.1801615,-6.0365248,-8.5520477,-198.00758,-439.84952,-218.04613,-440.82797,-441.06418,-220.52917
4651000000,-26.34940939,-4.110374,-8.60147,-4.1806712,-6.0802894,-8.5513535,-198.04655,-439.97076,-218.2263,-440.78418,-441.18777,-220.58452
4652000000,-26.37099804,-4.1093683,-8.6321745,-4.1888599,-6.0620666,-8.570075,-197.86229,-440.09967,-218.36267,-440.89099,-441.44675,-220.80446
4653000000,-26.39253854,-4.0972562,-8.5787859,-4.1799698,-6.0371475,-8.5982676,-198.19739,-440.06714,-218.40103,-440.94592,-441.62579,-220.81563
4654000000,-26.41402909,-4.1122723,-8.6101084,-4.1866093,-6.0398254,-8.5710478,-198.04402,-440.06326,-218.55928,-441.04001,-441.59714,-221.11542
4655000000,-26.43546789,-4.1008668,-8.6046934,-4.1780972,-6.0759182,-8.5817842,-198.24066,-440.38898,-218.66977,-441.13736,-441.9556,-220.94534
4656000000,-26.4568531,-4.0953999,-8.6434603,-4.1748772,-6.0601592,-8.6042728,-198.15314,-440.58734,-218.7249,-441.47684,-442.25586,-221.25731
4657000000,-26.47818286,-4.1170521,-8.638135,-4.1828623,-6.0642624,-8.5821161,-198.20284,-440.45877,-218.69272,-441.4408,-442.14056,-220.99901
4658000000,-26.49945528,-4.1125321,-8.6348886,-4.1914296,-6.0797482,-8.6018534,-198.09203,-440.48895,-218.6969,-441.39847,-442.30231,-221.27008
4659000000,-26.52066845,-4.0961957,-8.6632051,-4.1797361,-6.0661511,-8.6126108,-198.12619,-440.79953,-218.91144,-441.71494,-442.54248,-221.43771
4660000000,-26.54182043,-4.0960674,-8.666234,-4.1873121,-6.0621853,-8.5967674,-198.21815,-440.69308,-219.04364,-441.62946,-442.45331,-221.61429
4661000000,-26.56290926,-4.1052632,-8.6501417,-4.165184,-6.0812631,-8.6206007,-198.3273,-440.90536,-219.43341,-441.80518,-442.76089,-221.79932
4662000000,-26.58393294,-4.0875645,-8.6965466,-4.1756597,-6.0591607,-8.6297255,-198.0638,-441.0282,-219.36086,-442.03033,-443.00095,-221.84074
4663000000,-26.60488947,-4.0952477,-8.6771479,-4.1559696,-6.0527668,-8.5986671,-198.15166,-441.0542,-219.15735,-441.96191,-443.16562,-221.88878
4664000000,-26.62577679,-4.0872364,-8.6558189,-4.1661882,-6.0701962,-8.6113148,-198.2578,-441.21716,-219.47983,-442.17151,-443.37314,-221.92839
4665000000,-26.64659285,-4.1022358,-8.6803064,-4.1832194,-6.0654464,-8.6298275,-198.2153,-441.30875,-219.60243,-442.2157,-443.41064,-222.02661
4666000000,-26.66733554,-4.082356,-8.7009449,-4.1703911,-6.0722013,-8.6377401,-198.67021,-441.45044,-219.7189,-442.34979,-443.56036,-222.33533
4667000000,-26.68800276,-4.1037564,-8.6729717,-4.187212,-6.0653629,-8.6222677,-198.43694,-441.56024,-219.98511,-442.44778,-443.83829,-222.61308
4668000000,-26.70859236,-4.079205,-8.6983471,-4.1701922,-6.0560188,-8.6306086,-198.05846,-441.51434,-219.75365,-442.54419,-443.80734,-222.134
4669000000,-26.72910218,-4.1111627,-8.7245779,-4.1924405,-6.0978618,-8.6540318,-198.10133,-441.55771,-219.72772,-442.43472,-443.96585,-222.09801
4670000000,-26.74953,-4.0805931,-8.7393064,-4.1847672,-6.0905466,-8.6396589,-198.13184,-441.79431,-219.76625,-442.60776,-443.98245,-222.32979
4671000000,-26.76987363,-4.1167951,-8.7135725,-4.1861439,-6.0783234,-8.6129818,-198.53758,-442.04269,-220.09021,-442.82544,-444.30243,-222.48288
4672000000,-26.79013081,-4.0936975,-8.7401018,-4.1915712,-6.1100101,-8.6410685,-198.68692,-442.31757,-220.50217,-442.90906,-444.51569,-222.89597
4673000000,-26.81029928,-4.0947309,-8.7086163,-4.1748834,-6.072331,-8.654211,-198.38376,-442.1326,-220.3091,-442.9277,-444.65329,-222.85963
4674000000,-26.83037674,-4.0956182,-8.7212372,-4.1905141,-6.0859079,-8.6454306,-198.63066,-442.26001,-220.16394,-443.01498,-444.91379,-223.1088
4675000000,-26.85036087,-4.0852036,-8.7689867,-4.1754456,-6.1033711,-8.6741238,-198.34181,-442.36932,-220.355,-443.26132,-444.83627,-222.84523
4676000000,-26.87024933,-4.1021852,-8.6980009,-4.18751,-6.0967984,-8.6247416,-198.39246,-442.61218,-220.47156,-443.34375,-445.29944,-223.1172
4677000000,-26.89003975,-4.0915318,-8.7301712,-4.1996965,-6.0829911,-8.6567488,-198.52493,-442.45932,-220.6434,-443.3562,-445.10147,-223.17795
4678000000,-26.90972975,-4.0668931,-8.7563448,-4.175827,-6.0802011,-8.6689224,-198.61824,-442.65164,-220.64423,-443.48141,-445.43509,-223.21651
4679000000,-26.92931691,-4.090198,-8.73808,-4.1785073,-6.0811868,-8.6479378,-198.60707,-442.66544,-220.62401,-443.48318,-445.62579,-223.61855
4680000000,-26.94879878,-4.0814795,-8.767066,-4.2064009,-6.0832357,-8.6790934,-198.46405,-442.87119,-220.81329,-443.66595,-445.73669,-223.38443
4681000000,-26.96817292,-4.0797162,-8.770381,-4.1637421,-6.0922608,-8.6947565,-198.58557,-442.94391,-220.95949,-443.61227,-445.75793,-223.83958
4682000000,-26.98743683,-4.0849471,-8.7589417,-4.1915193,-6.1099687,-8.6961536,-198.65489,-443.07629,-220.95967,-444.03864,-446.14926,-223.67763
4683000000,-27.00658801,-4.0977678,-8.7676001,-4.1935182,-6.0922775,-8.6742325,-198.46799,-443.09152,-220.92839,-443.9101,-446.19748,-223.52664
4684000000,-27.02562393,-4.0770879,-8.7353811,-4.1841521,-6.0783324,-8.6458426,-198.73737,-443.11807,-221.34978,-443.93695,-446.12985,-223.85818
4685000000,-27.04454205,-4.0875263,-8.773385,-4.1925907,-6.084208,-8.696497,-198.64621,-443.39484,-221.34209,-444.40952,-446.54028,-224.05579
4686000000,-27.06333978,-4.0815129,-8.8152065,-4.1955199,-6.100657,-8.7238598,-198.61804,-443.51343,-221.23222,-444.27475,-446.61835,-223.7901
4687000000,-27.08201455,-4.0832043,-8.7845459,-4.1869192,-6.0809889,-8.6866894,-198.87201,-443.4787,-221.48682,-444.19827,-446.7272,-224.09015
4688000000,-27.10056373,-4.089951,-8.758029,-4.1952968,-6.1176143,-8.6634817,-198.73891,-443.57617,-221.36899,-444.37436,-446.8381,-224.19916
4689000000,-27.1189847,-4.0926223,-8.7704563,-4.1678147,-6.0938625,-8.6941662,-198.92831,-443.72809,-221.9032,-444.56586,-446.99741,-224.52182
4690000000,-27.1372748,-4.0884562,-8.8521032,-4.1978688,-6.1107316,-8.7487803,-198.58492,-443.72369,-221.73837,-444.65997,-447.362,-224.38921
4691000000,-27.15543137,-4.0992866,-8.8168907,-4.1864243,-6.1164794,-8.742238,-198.57529,-443.83844,-221.68469,-444.81943,-447.29749,-224.37114
4692000000,-27.1734517,-4.1121912,-8.8543758,-4.1875796,-6.1029072,-8.7527294,-198.62993,-444.05765,-221.93631,-444.92499,-447.50861,-224.49779
4693000000,-27.19133311,-4.0940175,-8.8307381,-4.2093902,-6.1005654,-8.7163954,-198.71878,-444.23569,-221.79497,-444.9805,-447.50702,-224.30551
4694000000,-27.20907286,-4.0784478,-8.8100681,-4.1729088,-6.1051302,-8.7070837,-198.85205,-444.3703,-221.9817,-445.06696,-447.78357,-224.69868
4695000000,-27.22666822,-4.0895972,-8.871315,-4.1904955,-6.0938153,-8.7357416,-198.80382,-444.33575,-222.06917,-445.29849,-447.89679,-224.82988
4696000000,-27.24411642,-4.0894637,-8.8156462,-4.1646643,-6.1138005,-8.7115889,-198.73051,-444.63,-222.00529,-445.49158,-448.33273,-224.85884
4697000000,-27.26141471,-4.0862613,-8.8282595,-4.2192783,-6.1275177,-8.7050505,-198.91113,-444.49896,-222.25092,-445.37454,-448.26556,-224.92081
4698000000,-27.27856028,-4.0857077,-8.8656816,-4.1943316,-6.0990419,-8.7325745,-198.49341,-444.58304,-222.21332,-445.50595,-448.38623,-225.08582
4699000000,-27.29555035,-4.0961924,-8.8538427,-4.2019281,-6.1014013,-8.7614231,-198.82874,-444.80862,-222.37529,-445.62097,-448.5607,-225.12273
4700000000,-27.3123821,-4.1011076,-8.8735495,-4.1958776,-6.1247001,-8.7511883,-198.43407,-445.06537,-222.338,-445.78256,-448.79654,-225.11505
4701000000,-27.32905271,-4.079618,-8.8449535,-4.1926327,-6.1386261,-8.730319,-198.74355,-444.96542,-222.41103,-445.77252,-448.72864,-225.0331
4702000000,-27.34555934,-4.1013036,-8.8989182,-4.1939554,-6.1435227,-8.7484064,-199.08488,-445.15921,-222.91399,-445.84845,-449.13962,-225.65179
4703000000,-27.36189914,-4.0704899,-8.9196911,-4.1859131,-6.1128516,-8.7999134,-199.08406,-445.2085,-222.80032,-445.97092,-449.29379,-225.53467
4704000000,-27.37806927,-4.0859251,-8.8782368,-4.2009606,-6.1130362,-8.7361288,-198.74059,-445.56866,-222.62042,-446.15427,-449.31519,-225.49057
4705000000,-27.39406684,-4.0759382,-8.9221678,-4.2003746,-6.1373992,-8.7790346,-198.89622,-445.27029,-223.0014,-446.10883,-449.29459,-225.64819
4706000000,-27.40988901,-4.0990467,-8.8853683,-4.2083993,-6.1235385,-8.732976,-198.96898,-445.54147,-222.72762,-446.41763,-449.59409,-225.51326
4707000000,-27.42553287,-4.0720587,-8.9055824,-4.1672492,-6.1166172,-8.8093109,-198.88445,-445.66803,-223.02596,-446.45117,-449.74643,-225.7065
4708000000,-27.44099556,-4.0792422,-8.8636141,-4.2037621,-6.1208568,-8.773735,-199.0405,-445.75119,-223.23643,-446.45935,-449.90161,-225.86803
4709000000,-27.45627417,-4.0425892,-8.895299,-4.1698198,-6.1194687,-8.7699757,-199.09209,-445.79922,-223.35475,-446.48987,-450.05496,-226.0826
4710000000,-27.47136582,-4.0669298,-8.9039164,-4.1717834,-6.1073041,-8.7700987,-198.7823,-446.09683,-223.13794,-446.79779,-450.33154,-225.81233
4711000000,-27.48626761,-4.0732694,-8.8813314,-4.2154307,-6.1324406,-8.7122097,-199.3127,-446.05872,-223.21428,-446.74115,-450.32193,-226.25992
4712000000,-27.50097664,-4.0808864,-8.9176989,-4.1960301,-6.1433067,-8.7944832,-199.20995,-446.25632,-223.51147,-446.88602,-450.42401,-226.45448
4713000000,-27.51549001,-4.0759778,-8.9021282,-4.1992803,-6.1290879,-8.7406254,-199.36494,-446.37704,-223.36993,-446.95972,-450.61209,-226.27414
4714000000,-27.52980483,-4.0751715,-8.910799,-4.2085042,-6.1373358,-8.7765522,-199.24648,-446.37125,-223.73218,-446.94946,-450.79767,-226.72827
4715000000,-27.54391819,-4.0789499,-8.9798985,-4.1847506,-6.1361556,-8.7775898,-198.99869,-446.42499,-223.54475,-447.23788,-451.01407,-226.37183
4716000000,-27.55782721,-4.0673852,-8.9489431,-4.1899624,-6.1373553,-8.7970591,-199.12758,-446.51993,-223.55829,-447.22495,-451.0307,-226.4257
4717000000,-27.571529,-4.0859165,-8.9451151,-4.1915746,-6.1541009,-8.7896833,-199.0351,-446.69202,-223.83261,-447.49414,-451.27945,-226.48331
4718000000,-27.58502066,-4.0616841,-8.939045,-4.1792111,-6.1311092,-8.7898827,-199.01424,-446.76755,-223.64578,-447.5311,-451.34589,-226.63394
4719000000,-27.59829933,-4.0801802,-8.9754801,-4.2151504,-6.1639585,-8.840539,-198.98466,-446.8649,-223.87186,-447.48761,-451.66418,-226.73653
4720000000,-27.61136213,-4.0988903,-8.981782,-4.2198381,-6.1363459,-8.8062754,-199.18781,-447.04227,-223.87933,-447.76328,-451.77603,-226.93697
4721000000,-27.6242062,-4.0840669,-8.9674273,-4.2002068,-6.153213,-8.8115387,-198.98177,-447.08246,-224.02716,-447.77087,-451.87769,-226.80177
4722000000,-27.6368287,-4.0877523,-8.949255,-4.2072411,-6.135107,-8.8054676,-199.03687,-447.15204,-223.99231,-447.7868,-451.95053,-226.93361
4723000000,-27.64922678,-4.0579081,-8.924613,-4.1829028,-6.1215811,-8.7897863,-199.16849,-447.30359,-224.05803,-448.02332,-452.12558,-227.06442
4724000000,-27.66139762,-4.0610032,-8.966527,-4.1920176,-6.135591,-8.7785311,-199.14673,-447.33704,-224.23524,-448.02887,-452.34872,-227.00526
4725000000,-27.67333841,-4.0558872,-8.9860401,-4.1885319,-6.1292949,-8.7936058,-199.24609,-447.63895,-224.52443,-448.2612,-452.57672,-227.19934
4726000000,-27.68504636,-4.0644073,-8.9918213,-4.1983848,-6.1408687,-8.8261471,-199.40219,-447.5473,-224.38763,-448.27161,-452.52441,-227.34265
4727000000,-27.69651868,-4.0840435,-8.9849844,-4.2246571,-6.1693697,-8.82794,-199.31821,-447.77206,-224.42708,-448.43396,-452.6973,-227.33914
4728000000,-27.70775262,-4.0764842,-8.9800825,-4.2075768,-6.1505022,-8.8362207,-199.30644,-447.83414,-224.69826,-448.53488,-452.84482,-227.614
4729000000,-27.71874544,-4.0613041,-8.9674196,-4.2016211,-6.1598334,-8.8060169,-199.50374,-447.93744,-224.71887,-448.55832,-453.01538,-227.74683
4730000000,-27.72949442,-4.0811958,-9.0462961,-4.2061415,-6.1684928,-8.8807459,-199.47354,-448.03442,-224.88538,-448.69098,-453.18524,-227.91135
4731000000,-27.73999686,-4.0874376,-9.034441,-4.2032146,-6.1524229,-8.8543682,-199.51309,-448.15787,-224.93327,-448.8642,-453.32803,-227.76375
4732000000,-27.75025011,-4.0790157,-8.99084,-4.2121115,-6.14361,-8.831933,-199.28966,-448.04291,-224.79131,-448.81058,-453.25247,-227.65666
4733000000,-27.76025151,-4.075984,-9.0134058,-4.2114525,-6.1842093,-8.850358,-199.45868,-448.21048,-224.89293,-448.97629,-453.63223,-227.6097
4734000000,-27.76999845,-4.0715547,-8.9681501,-4.1961789,-6.1501613,-8.7914848,-199.61162,-448.44653,-225.28668,-449.24496,-453.69885,-228.20164
4735000000,-27.77948834,-4.0377469,-8.9987011,-4.2067175,-6.1613855,-8.8335896,-199.44861,-448.51764,-225.25298,-449.3096,-453.85245,-227.8916
4736000000,-27.78871863,-4.0672679,-9.0053701,-4.1972756,-6.1620259,-8.8514824,-199.66245,-448.62964,-225.55669,-449.30026,-453.99762,-228.29221
4737000000,-27.79768678,-4.0601497,-9.0069304,-4.1983166,-6.1576915,-8.809165,-199.73636,-448.68805,-225.2937,-449.38272,-454.20364,-228.20758
4738000000,-27.80639032,-4.0844603,-9.0206661,-4.2021809,-6.186552,-8.856741,-199.57574,-448.91263,-225.43175,-449.49704,-454.35468,-228.50665
4739000000,-27.81482677,-4.0878868,-9.0369949,-4.2067938,-6.1719861,-8.8228703,-199.58952,-448.86359,-225.56737,-449.56757,-454.41895,-228.37846
4740000000,-27.82299372,-4.0851121,-9.0366106,-4.2338514,-6.1793404,-8.8181257,-199.94171,-449.15271,-225.65175,-449.91125,-454.61188,-228.58961
4741000000,-27.83088879,-4.0668221,-9.0083971,-4.2250209,-6.1588092,-8.8471231,-199.53552,-449.12082,-225.32169,-449.91357,-454.93869,-228.59068
4742000000,-27.83850964,-4.0709939,-9.0253439,-4.1932297,-6.1699896,-8.8714733,-199.58395,-449.16553,-225.61636,-449.76672,-454.80807,-228.62466
4743000000,-27.84585395,-4.0662041,-9.0508251,-4.2044363,-6.17413,-8.8736858,-199.85345,-449.31583,-225.91757,-450.09103,-455.10446,-228.70607
4744000000,-27.85291948,-4.076973,-9.0514107,-4.2156196,-6.1757126,-8.8984842,-199.67859,-449.63138,-225.73224,-450.21909,-455.27039,-228.75429
4745000000,-27.859704,-4.0596738,-9.0689449,-4.2002316,-6.1756601,-8.878849,-199.8284,-449.62857,-226.03784,-450.29123,-455.38568,-229.11545
4746000000,-27.86620534,-4.0697203,-9.0762472,-4.1912856,-6.1562366,-8.8865023,-199.67397,-449.81262,-225.82928,-450.50781,-455.70438,-228.85199
4747000000,-27.87242137,-4.0496778,-9.0842991,-4.214376,-6.1722088,-8.8876486,-199.53737,-449.75833,-226.27737,-450.42932,-455.58005,-229.38882
4748000000,-27.87835003,-4.0656939,-9.0381632,-4.195703,-6.1909032,-8.8752937,-199.93434,-450.0542,-226.26883,-450.44641,-455.85593,-229.34612
4749000000,-27.88398927,-4.0492053,-9.0988979,-4.2019148,-6.1779633,-8.912118,-199.68277,-450.09116,-226.16333,-450.70163,-455.87576,-229.23167
4750000000,-27.88933713,-4.0600052,-9.0268373,-4.2048273,-6.1697741,-8.8790922,-199.79794,-450.00681,-226.49243,-450.72546,-455.97809,-229.37601
4751000000,-27.89439167,-4.091495,-9.0417271,-4.2063184,-6.1832604,-8.8618612,-199.72025,-450.29056,-226.33018,-450.93668,-456.14496,-229.05133
4752000000,-27.89915103,-4.0630102,-9.0924826,-4.1747885,-6.196454,-8.8681879,-199.7606,-450.4397,-226.36153,-450.98383,-456.52979,-229.18149
4753000000,-27.90361338,-4.0620856,-9.0760603,-4.1874056,-6.1650333,-8.8714256,-200.20427,-450.5062,-226.70419,-451.09976,-456.66296,-229.83035
4754000000,-27.90777697,-4.0542474,-9.0612774,-4.208138,-6.1616273,-8.8766346,-199.86688,-450.44904,-226.51071,-451.14584,-456.63333,-229.45789
4755000000,-27.91164009,-4.1080928,-9.0889435,-4.1994772,-6.2058678,-8.8915167,-199.88933,-450.63284,-226.8194,-451.3298,-456.81604,-229.67249
4756000000,-27.91520108,-4.0669961,-9.0709562,-4.2064314,-6.1852961,-8.8970709,-199.58611,-450.6933,-226.43694,-451.44131,-456.94919,-229.5504
4757000000,-27.91845838,-4.0589905,-9.1207867,-4.2185121,-6.1834693,-8.8874397,-199.77698,-450.85596,-226.70343,-451.50168,-457.04449,-229.79663
4758000000,-27.92141044,-4.0835652,-9.1065874,-4.215138,-6.1993461,-8.9142361,-199.79906,-450.83627,-226.75583,-451.38251,-457.20175,-229.67607
4759000000,-27.9240558,-4.0600114,-9.1373196,-4.1808238,-6.1627107,-8.8913975,-200.03041,-450.98312,-227.14615,-451.56021,-457.35031,-230.03717
4760000000,-27.92639306,-4.0494204,-9.0679483,-4.1996908,-6.1687531,-8.8725233,-200.04092,-451.08151,-227.14258,-451.54831,-457.41949,-230.13205
4761000000,-27.92842089,-4.052433,-9.1038237,-4.2145295,-6.2051849,-8.9015913,-199.85443,-451.19348,-226.95099,-451.84393,-457.73843,-230.20462
4762000000,-27.93013801,-4.0814714,-9.1283274,-4.2262516,-6.2037597,-8.9172716,-199.90187,-451.32562,-227.10936,-451.75836,-457.76541,-230.19672
4763000000,-27.9315432,-4.0666046,-9.1283045,-4.2030101,-6.2023416,-8.9311314,-199.84898,-451.4021,-227.11766,-451.96161,-457.97278,-230.31133
4764000000,-27.93263534,-4.0731339,-9.0856619,-4.2182455,-6.2095208,-8.902338,-200.24084,-451.61951,-227.34724,-452.21835,-458.31436,-230.43146
4765000000,-27.93341334,-4.0633068,-9.1632996,-4.2109303,-6.2183137,-8.9480152,-200.0815,-451.7897,-227.29634,-452.14911,-458.29822,-230.48285
4766000000,-27.9338762,-4.0651398,-9.1580257,-4.2066898,-6.189013,-8.9523182,-200.16074,-451.83353,-227.44919,-452.49084,-458.48148,-230.56741
4767000000,-27.93402299,-4.0552874,-9.1330595,-4.2256575,-6.2154551,-8.9269743,-200.10754,-451.80905,-227.66182,-452.41714,-458.55011,-230.71089
4768000000,-27.93385284,-4.0806718,-9.1079941,-4.2278805,-6.2072935,-8.9378405,-199.92786,-451.95251,-227.45012,-452.44009,-458.74115,-230.60408
4769000000,-27.93336495,-4.0575981,-9.1997175,-4.2514653,-6.2139292,-8.9366856,-200.10452,-452.04123,-227.6693,-452.67499,-458.9931,-230.70511
4770000000,-27.93255859,-4.0584641,-9.1489973,-4.2171187,-6.2091327,-8.9323587,-200.34547,-452.12979,-227.75449,-452.70648,-458.97037,-230.92268
4771000000,-27.93143312,-4.0698242,-9.1278696,-4.2184753,-6.2207026,-8.9263659,-200.29303,-452.34784,-228.00194,-452.82053,-459.14014,-230.94469
4772000000,-27.92998795,-4.0594501,-9.1305017,-4.2112837,-6.1813817,-8.9274254,-200.40514,-452.5239,-228.11172,-453.00308,-459.42673,-231.09839
4773000000,-27.92822258,-4.0752125,-9.1461773,-4.2155452,-6.2102475,-8.9356623,-200.38062,-452.46344,-228.11479,-453.11194,-459.50192,-231.10678
4774000000,-27.92613657,-4.0598984,-9.1394625,-4.2171531,-6.1967578,-8.9299107,-200.6057,-452.63428,-228.22891,-453.1199,-459.69049,-231.50446
4775000000,-27.92372956,-4.0228319,-9.159586,-4.1766276,-6.1671743,-8.9363146,-200.32671,-452.61343,-228.53288,-453.18213,-459.78741,-231.42604
4776000000,-27.92100126,-4.0870051,-9.1312695,-4.1998091,-6.1982589,-8.9654016,-200.47856,-452.83121,-228.50162,-453.38281,-460.01932,-231.44812
4777000000,-27.91795145,-4.0850501,-9.1547394,-4.216548,-6.2190681,-8.9531631,-200.3723,-452.80792,-228.60197,-453.52368,-459.97079,-231.39777
4778000000,-27.91458001,-4.067874,-9.1846991,-4.1987038,-6.1978073,-8.9796124,-200.60469,-452.94797,-228.53792,-453.44797,-459.95139,-231.47397
4779000000,-27.91088686,-4.0750637,-9.1491861,-4.1972523,-6.2023969,-8.9690495,-200.54695,-453.15829,-228.7621,-453.62735,-460.30142,-231.51233
4780000000,-27.906872,-4.0650606,-9.1781454,-4.2040567,-6.2222857,-8.9404898,-200.4769,-453.36731,-228.70897,-453.82047,-460.63748,-231.74843
4781000000,-27.90253554,-4.0732455,-9.2035179,-4.2150321,-6.2142296,-8.9894609,-200.51048,-453.38681,-228.68486,-453.95587,-460.61267,-231.69106
4782000000,-27.89787762,-4.0561466,-9.1722021,-4.2186208,-6.2036796,-8.9169073,-200.58896,-453.45557,-228.8136,-454.01929,-460.87216,-232.01279
