Freq(Hz),S21 Log Mag(dB),S21 Phase(¡),S11 Log Mag(dB),S11 Phase(¡)
3586000000,-0.78070277,-598.57275,-16.699341,-138.79933
3587000000,-0.77442938,-598.71423,-16.729456,-138.59837
3588000000,-0.81896245,-598.97931,-16.696194,-139.63455
3589000000,-0.75869226,-599.24762,-16.600651,-139.49162
3590000000,-0.77656931,-599.20282,-16.64292,-139.77097
3591000000,-0.81447494,-599.31549,-16.691736,-140.09674
3592000000,-0.7880038,-599.45239,-16.736715,-140.03291
3593000000,-0.77713996,-599.5838,-16.672863,-140.41879
3594000000,-0.82139009,-599.92053,-16.659031,-141.25198
3595000000,-0.77937078,-599.86041,-16.686848,-140.72122
3596000000,-0.77966249,-600.13708,-16.64221,-140.69487
3597000000,-0.79497838,-600.35712,-16.607611,-141.36214
3598000000,-0.75241745,-600.53381,-16.610233,-141.56552
3599000000,-0.77765924,-600.86896,-16.6395,-141.36678
3600000000,-0.75849366,-600.74744,-16.59478,-141.62401
3601000000,-0.77117723,-600.97064,-16.496092,-142.67061
3602000000,-0.82010782,-601.3548,-16.53599,-142.92401
3603000000,-0.7952311,-601.28918,-16.550129,-142.62148
3604000000,-0.78931987,-601.71826,-16.54451,-142.85074
3605000000,-0.81473142,-601.77472,-16.615757,-143.06105
3606000000,-0.7925396,-601.8302,-16.56732,-143.42331
3607000000,-0.80846304,-602.15308,-16.548218,-143.14063
3608000000,-0.80092937,-602.26086,-16.527679,-143.52386
3609000000,-0.82306916,-602.3847,-16.641502,-143.74602
3610000000,-0.81009108,-602.61353,-16.601126,-144.30286
3611000000,-0.81101042,-602.71002,-16.523277,-144.36128
3612000000,-0.82373571,-603.16632,-16.548035,-144.99664
3613000000,-0.78622949,-603.16522,-16.518196,-144.88383
3614000000,-0.78523278,-603.37671,-16.496754,-145.23154
3615000000,-0.77889913,-603.46503,-16.503119,-145.35216
3616000000,-0.79640681,-603.7569,-16.508646,-145.50557
3617000000,-0.81119186,-603.8988,-16.482342,-146.34309
3618000000,-0.78953987,-604.16418,-16.477795,-145.81694
3619000000,-0.80614996,-604.1604,-16.485872,-146.39078
3620000000,-0.82123864,-604.43085,-16.569567,-146.74828
3621000000,-0.81756151,-604.53357,-16.557032,-146.98607
3622000000,-0.82052284,-604.62042,-16.538788,-146.79327
3623000000,-0.81532514,-604.82727,-16.473261,-147.76819
3624000000,-0.80330247,-605.00256,-16.452013,-147.31622
3625000000,-0.80736321,-605.29395,-16.452253,-148.43924
3626000000,-0.80586112,-605.40332,-16.499838,-148.27664
3627000000,-0.84361124,-605.50385,-16.56266,-148.48222
3628000000,-0.80846328,-605.85419,-16.479519,-148.0369
3629000000,-0.82841134,-605.93964,-16.557449,-149.18764
3630000000,-0.79916471,-606.11676,-16.392437,-148.41127
3631000000,-0.81992209,-606.36035,-16.463364,-149.13618
3632000000,-0.82372236,-606.37543,-16.497362,-149.20627
3633000000,-0.8014279,-606.61713,-16.51856,-149.89391
3634000000,-0.84606016,-606.79584,-16.479881,-149.92908
3635000000,-0.80150914,-606.80811,-16.431149,-150.22365
3636000000,-0.83147645,-607.0058,-16.522385,-150.28856
3637000000,-0.816293,-607.19647,-16.554153,-150.54099
3638000000,-0.83476162,-607.50165,-16.437521,-150.93768
3639000000,-0.80026722,-607.54584,-16.489964,-151.21466
3640000000,-0.82781404,-607.98474,-16.497904,-151.1414
3641000000,-0.79379618,-607.94055,-16.431858,-151.38156
3642000000,-0.8228637,-608.17297,-16.444632,-151.61769
3643000000,-0.79115838,-608.29108,-16.461233,-151.48706
3644000000,-0.82630599,-608.45361,-16.505753,-152.44142
3645000000,-0.81499338,-608.79865,-16.429871,-152.56477
3646000000,-0.80941778,-608.89282,-16.510855,-152.97023
3647000000,-0.82851315,-608.8075,-16.515457,-152.90689
3648000000,-0.83859813,-609.18414,-16.556721,-153.1396
3649000000,-0.82329136,-609.38281,-16.455984,-153.35757
3650000000,-0.81470364,-609.55908,-16.466114,-153.73506
3651000000,-0.82564092,-609.83643,-16.47415,-153.7607
3652000000,-0.84220833,-609.85724,-16.504082,-154.5349
3653000000,-0.827995,-609.99969,-16.504042,-154.48022
3654000000,-0.79952604,-610.01062,-16.486563,-154.75055
3655000000,-0.86163235,-610.39941,-16.533421,-155.373
3656000000,-0.81667197,-610.53906,-16.518312,-155.1534
3657000000,-0.83051264,-610.83539,-16.554113,-155.72757
3658000000,-0.84316206,-610.89532,-16.472862,-155.95503
3659000000,-0.84509635,-611.08466,-16.548769,-156.50211
3660000000,-0.85961199,-611.16754,-16.522678,-156.40175
3661000000,-0.82178468,-611.38617,-16.546053,-156.36595
3662000000,-0.83442074,-611.67944,-16.413092,-157.11859
3663000000,-0.85012168,-611.76849,-16.537825,-156.64804
3664000000,-0.83263648,-612.08594,-16.482029,-157.28035
3665000000,-0.83010823,-612.15308,-16.526257,-157.38147
3666000000,-0.83865881,-612.42737,-16.521072,-158.0274
3667000000,-0.85241735,-612.59985,-16.550459,-158.25253
3668000000,-0.83302087,-612.61853,-16.577164,-158.84566
3669000000,-0.81934673,-612.72601,-16.561548,-158.51939
3670000000,-0.85184574,-613.05096,-16.503462,-158.92758
3671000000,-0.8299396,-613.0766,-16.573593,-159.18118
3672000000,-0.82134575,-613.4577,-16.467716,-159.28746
3673000000,-0.81764406,-613.58844,-16.515398,-159.40489
3674000000,-0.81774163,-613.65607,-16.531361,-159.3837
3675000000,-0.83327717,-613.82349,-16.574284,-159.78073
3676000000,-0.82585222,-614.09766,-16.534992,-159.83958
3677000000,-0.82771397,-614.24603,-16.565702,-160.93912
3678000000,-0.83596992,-614.34015,-16.533529,-161.033
3679000000,-0.87031144,-614.6839,-16.581308,-161.70024
3680000000,-0.8184514,-614.64758,-16.613163,-161.31117
3681000000,-0.82623678,-614.92871,-16.504128,-161.48863
3682000000,-0.81044483,-614.89856,-16.619911,-161.24443
3683000000,-0.83571833,-615.35187,-16.569725,-161.88423
3684000000,-0.83777976,-615.33569,-16.557236,-162.08142
3685000000,-0.82135636,-615.75415,-16.525509,-163.05423
3686000000,-0.83448327,-615.73395,-16.625349,-163.0537
3687000000,-0.86480451,-616.01282,-16.604786,-163.33409
3688000000,-0.83740449,-615.92157,-16.62458,-163.18184
3689000000,-0.86105204,-616.0885,-16.566572,-163.93756
3690000000,-0.83045769,-616.4906,-16.675602,-164.14394
3691000000,-0.82902867,-616.79742,-16.556137,-164.3596
3692000000,-0.85604364,-616.83136,-16.610313,-164.50276
3693000000,-0.842709,-617.04993,-16.676517,-165.20085
3694000000,-0.82351321,-617.14459,-16.617188,-164.82469
3695000000,-0.8524071,-617.29456,-16.563528,-165.36911
3696000000,-0.84572524,-617.38751,-16.678303,-165.75035
3697000000,-0.83544576,-617.48846,-16.686371,-165.53587
3698000000,-0.88089395,-617.85321,-16.608463,-166.27364
3699000000,-0.83722699,-617.8728,-16.619211,-166.254
3700000000,-0.83050156,-618.07513,-16.680632,-166.43884
3701000000,-0.84607059,-618.21515,-16.714415,-167.03798
3702000000,-0.85311019,-618.14807,-16.646257,-166.96767
3703000000,-0.86123806,-618.78534,-16.69091,-167.96683
3704000000,-0.82602018,-618.95569,-16.597092,-167.72734
3705000000,-0.84981406,-619.09369,-16.712828,-168.16292
3706000000,-0.85691828,-619.13776,-16.703281,-168.27974
3707000000,-0.84994012,-619.44244,-16.645039,-168.4669
3708000000,-0.82887954,-619.62994,-16.760082,-168.90392
3709000000,-0.83164579,-619.58759,-16.785975,-169.28169
3710000000,-0.83933759,-619.96924,-16.732019,-169.77805
3711000000,-0.84470361,-619.96344,-16.728773,-169.88361
3712000000,-0.84621489,-620.34198,-16.716789,-170.05394
3713000000,-0.8724556,-620.3222,-16.794401,-169.98198
3714000000,-0.87311792,-620.48572,-16.766527,-169.90068
3715000000,-0.86061209,-620.74078,-16.71176,-170.7709
3716000000,-0.85521239,-620.92578,-16.739687,-171.03757
3717000000,-0.83852601,-621.20868,-16.727869,-170.98862
3718000000,-0.85264719,-621.14813,-16.861107,-171.6268
3719000000,-0.83898503,-621.48688,-16.742189,-171.95782
3720000000,-0.86915994,-621.46527,-16.760817,-172.53853
3721000000,-0.82980531,-621.6308,-16.786476,-172.48958
3722000000,-0.82473046,-622.06177,-16.78093,-172.27507
3723000000,-0.86348695,-622.38684,-16.752142,-173.27957
3724000000,-0.8404128,-622.34955,-16.788601,-173.40205
3725000000,-0.83117664,-622.58917,-16.795237,-173.77452
3726000000,-0.82136369,-622.5766,-16.774471,-173.42845
3727000000,-0.8535074,-622.80487,-16.805428,-173.89522
3728000000,-0.85508996,-622.90582,-16.872236,-174.35764
3729000000,-0.86670637,-623.04047,-16.82234,-174.85907
3730000000,-0.82905161,-623.35779,-16.823568,-174.93207
3731000000,-0.87420738,-623.5885,-16.805046,-175.33061
3732000000,-0.85495579,-623.72675,-16.852421,-175.83513
3733000000,-0.85433304,-623.82208,-16.882122,-176.16882
3734000000,-0.86262459,-623.91046,-16.873455,-175.93344
3735000000,-0.82455331,-624.16309,-16.908218,-176.16423
3736000000,-0.87033468,-624.37555,-16.88484,-176.76831
3737000000,-0.83771956,-624.40625,-16.891985,-176.53351
3738000000,-0.81630903,-624.64838,-16.901266,-177.76746
3739000000,-0.86212683,-625.11835,-16.90576,-177.97745
3740000000,-0.8595829,-625.09802,-16.986647,-178.43138
3741000000,-0.84779352,-625.39612,-16.902447,-177.92506
3742000000,-0.86123043,-625.56628,-16.950193,-179.42462
3743000000,-0.85874224,-625.6358,-16.988533,-178.65457
3744000000,-0.84046888,-626.00293,-16.942066,-179.15202
3745000000,-0.85818452,-626.00739,-16.940619,-179.48204
3746000000,-0.85875881,-626.10663,-17.064407,-179.31946
3747000000,-0.85999048,-626.05127,-17.021883,-180.2106
3748000000,-0.86746132,-626.52374,-16.906673,-180.60054
3749000000,-0.8841669,-626.65302,-16.99996,-180.51579
3750000000,-0.86724353,-626.7583,-17.006075,-181.11142
3751000000,-0.8718732,-626.88037,-17.032221,-181.59521
3752000000,-0.85258698,-627.03442,-16.995279,-181.28273
3753000000,-0.85519743,-627.19861,-17.108543,-181.74815
3754000000,-0.85780263,-627.63452,-17.064684,-182.71672
3755000000,-0.86241329,-627.70703,-17.078915,-182.78741
3756000000,-0.84129626,-627.83093,-17.223145,-183.14307
3757000000,-0.84956592,-628.15289,-17.201067,-183.35928
3758000000,-0.87222666,-628.26703,-17.092173,-183.6207
3759000000,-0.86566925,-628.48016,-17.237616,-183.75418
3760000000,-0.85020244,-628.68481,-17.151779,-184.30307
3761000000,-0.84851176,-628.82916,-17.171137,-184.82877
3762000000,-0.84517789,-629.03375,-17.130604,-184.3568
3763000000,-0.84769934,-629.2019,-17.221294,-185.09756
3764000000,-0.86673975,-629.44824,-17.246874,-184.81473
3765000000,-0.89695549,-629.39825,-17.161747,-185.3073
3766000000,-0.86577666,-629.82019,-17.24423,-186.05223
3767000000,-0.85850984,-629.8927,-17.184719,-186.27411
3768000000,-0.86892331,-630.01416,-17.232609,-187.01074
3769000000,-0.87006074,-630.17493,-17.224445,-186.98795
3770000000,-0.87644047,-630.40491,-17.13788,-187.61842
3771000000,-0.87228209,-630.50677,-17.22691,-187.71602
3772000000,-0.89187527,-630.78833,-17.300959,-188.09877
3773000000,-0.8743608,-630.93652,-17.268852,-188.47948
3774000000,-0.85832077,-631.01471,-17.277601,-188.59648
3775000000,-0.84933597,-631.24457,-17.313017,-188.74527
3776000000,-0.84328574,-631.43378,-17.278156,-188.94649
3777000000,-0.86110669,-631.53845,-17.393467,-190.21594
3778000000,-0.86321127,-631.65094,-17.345901,-189.71373
3779000000,-0.8858915,-631.86481,-17.311947,-190.22397
3780000000,-0.87240618,-632.21808,-17.391733,-190.86034
3781000000,-0.87876648,-632.28796,-17.385496,-190.77068
3782000000,-0.86468631,-632.3606,-17.421053,-191.18552
3783000000,-0.85128236,-632.71613,-17.406446,-191.25633
3784000000,-0.86954129,-632.57422,-17.394789,-191.74028
3785000000,-0.86951238,-632.95544,-17.474735,-191.94896
3786000000,-0.89262587,-633.14587,-17.426817,-192.84181
3787000000,-0.86650729,-633.24207,-17.507776,-193.12601
3788000000,-0.87245739,-633.44647,-17.498838,-193.51881
3789000000,-0.90001088,-633.79932,-17.44763,-194.02965
3790000000,-0.8758558,-633.89203,-17.435629,-193.96881
3791000000,-0.8627187,-633.99738,-17.520365,-193.93408
3792000000,-0.86909187,-634.02588,-17.531866,-194.17555
3793000000,-0.87004501,-634.32672,-17.544388,-194.78496
3794000000,-0.88851327,-634.55133,-17.573286,-195.28862
3795000000,-0.89544284,-634.93182,-17.54351,-195.64754
3796000000,-0.88903463,-635.05573,-17.657955,-196.50095
3797000000,-0.90202993,-635.09344,-17.555653,-196.93112
3798000000,-0.86393106,-635.31543,-17.597969,-196.54471
3799000000,-0.89769274,-635.44019,-17.618626,-197.01549
3800000000,-0.85425949,-635.65973,-17.68453,-197.38875
3801000000,-0.86627626,-635.75464,-17.609348,-197.03329
3802000000,-0.87137377,-636.14954,-17.600107,-197.81316
3803000000,-0.88052934,-636.07391,-17.668262,-198.44528
3804000000,-0.89221656,-636.38062,-17.667831,-198.14352
3805000000,-0.88773489,-636.685,-17.717066,-198.58882
3806000000,-0.88930929,-636.65607,-17.700623,-199.41162
3807000000,-0.90294141,-636.90015,-17.692757,-199.994
3808000000,-0.9100095,-637.13361,-17.773365,-199.96503
3809000000,-0.87268651,-637.53113,-17.784769,-200.58836
3810000000,-0.91085345,-637.54071,-17.757607,-200.86969
3811000000,-0.90171462,-637.74207,-17.775639,-201.19255
3812000000,-0.86819249,-637.91315,-17.835558,-201.5097
3813000000,-0.89088321,-637.9361,-17.799635,-201.58372
3814000000,-0.88717949,-638.18268,-17.720989,-202.37804
3815000000,-0.89831984,-638.07672,-17.883831,-203.07834
3816000000,-0.87955922,-638.57037,-17.88039,-203.62918
3817000000,-0.88080508,-638.72485,-17.96633,-203.2262
3818000000,-0.89433795,-638.86304,-17.876579,-203.98207
3819000000,-0.87428844,-639.07892,-17.966389,-204.10422
3820000000,-0.87879992,-639.18024,-17.972494,-204.3822
3821000000,-0.89436489,-639.35132,-18.077669,-205.78075
3822000000,-0.89188141,-639.74146,-17.859901,-205.42278
3823000000,-0.86393714,-639.66278,-18.076439,-205.595
3824000000,-0.89896148,-639.93463,-17.889526,-206.42523
3825000000,-0.92401999,-640.01025,-18.035162,-206.68269
3826000000,-0.87895203,-640.20209,-18.061335,-207.46727
3827000000,-0.89523906,-640.65442,-18.057915,-207.77805
3828000000,-0.87323105,-640.57507,-18.127047,-207.89026
3829000000,-0.89435786,-640.76434,-18.058935,-208.2903
3830000000,-0.88809383,-640.82397,-18.077627,-207.94337
3831000000,-0.92141169,-641.2218,-17.986923,-208.81236
3832000000,-0.91331822,-641.33673,-18.029533,-208.69246
3833000000,-0.89675117,-641.44562,-18.139399,-210.10017
3834000000,-0.90632176,-641.55548,-18.032454,-209.944
3835000000,-0.88659984,-641.89575,-18.225275,-210.15944
3836000000,-0.90825802,-642.05261,-18.082823,-210.62746
3837000000,-0.90431142,-642.34265,-18.183683,-211.04015
3838000000,-0.88355798,-642.32117,-18.162071,-212.07191
3839000000,-0.87957191,-642.50818,-18.098604,-211.912
3840000000,-0.93200678,-642.63538,-18.141924,-212.08102
3841000000,-0.91061699,-642.81274,-18.243113,-212.45688
3842000000,-0.94253474,-642.90216,-18.287661,-212.7562
3843000000,-0.90135783,-643.21753,-18.285564,-213.57617
3844000000,-0.91259831,-643.48657,-18.19355,-213.89064
3845000000,-0.93531865,-643.54584,-18.301157,-214.26134
3846000000,-0.92553598,-643.888,-18.238903,-214.79707
3847000000,-0.91523039,-643.88672,-18.326721,-214.98648
3848000000,-0.8926456,-643.99121,-18.326441,-215.53728
3849000000,-0.90675849,-644.34851,-18.296183,-216.05951
3850000000,-0.90909237,-644.51062,-18.345182,-215.88963
3851000000,-0.90255219,-644.55554,-18.390936,-216.82678
3852000000,-0.91069549,-644.85168,-18.286722,-217.01605
3853000000,-0.91882592,-644.99933,-18.362059,-217.18958
3854000000,-0.91792071,-645.15063,-18.348713,-218.00594
3855000000,-0.90192235,-645.31201,-18.482306,-217.86148
3856000000,-0.92371786,-645.55133,-18.389605,-218.34233
3857000000,-0.88869125,-645.68323,-18.391853,-218.95665
3858000000,-0.91534513,-645.987,-18.393456,-218.95705
3859000000,-0.91267949,-646.10474,-18.41917,-219.26389
3860000000,-0.88729566,-646.4032,-18.482079,-219.75682
3861000000,-0.92214948,-646.45752,-18.502384,-220.60017
3862000000,-0.90145457,-646.55719,-18.563238,-220.46172
3863000000,-0.92902046,-646.80035,-18.421835,-221.00703
3864000000,-0.92285001,-646.95953,-18.533546,-222.13571
3865000000,-0.91823643,-647.04932,-18.457058,-222.33475
3866000000,-0.91093951,-647.28827,-18.570734,-222.50581
3867000000,-0.94539601,-647.51068,-18.573635,-222.96025
3868000000,-0.92520255,-647.43622,-18.548901,-222.97719
3869000000,-0.94003779,-647.8689,-18.634407,-222.90256
3870000000,-0.9152056,-647.96729,-18.615215,-224.25014
3871000000,-0.887079,-648.07959,-18.710543,-224.94789
3872000000,-0.9367947,-648.40417,-18.593454,-225.4158
3873000000,-0.93434083,-648.55273,-18.617504,-225.56854
3874000000,-0.91565681,-648.67017,-18.591482,-226.11946
3875000000,-0.93826878,-648.81409,-18.653955,-225.97667
3876000000,-0.92058569,-649.04919,-18.733067,-226.77716
3877000000,-0.93195724,-649.19415,-18.596992,-227.18074
3878000000,-0.94667208,-649.40656,-18.618956,-227.61192
3879000000,-0.92111528,-649.6134,-18.737383,-228.38573
3880000000,-0.92166471,-649.73663,-18.613977,-228.33087
3881000000,-0.90767807,-649.93695,-18.662401,-229.09306
3882000000,-0.93557471,-650.05664,-18.635633,-229.52422
3883000000,-0.91822886,-650.38129,-18.729052,-230.60568
3884000000,-0.90907657,-650.57379,-18.721729,-230.77272
3885000000,-0.9161765,-650.71588,-18.804722,-230.52557
3886000000,-0.92488778,-650.87958,-18.702072,-231.54437
3887000000,-0.96001416,-651.25055,-18.745514,-231.90768
3888000000,-0.93077952,-651.18884,-18.74283,-232.09283
3889000000,-0.95442802,-651.49133,-18.759741,-233.03442
3890000000,-0.92158127,-651.65833,-18.710657,-232.97336
3891000000,-0.95085335,-651.76007,-18.71673,-233.60712
3892000000,-0.92356485,-651.94312,-18.702858,-234.12288
3893000000,-0.94521755,-652.237,-18.767435,-234.3111
3894000000,-0.9501754,-652.22919,-18.775377,-234.91324
3895000000,-0.9212845,-652.34839,-18.715981,-235.89734
3896000000,-0.9391821,-652.67377,-18.785702,-235.88564
3897000000,-0.92481023,-652.53583,-18.783915,-236.45178
3898000000,-0.91672391,-652.8576,-18.785854,-236.57948
3899000000,-0.92823809,-652.97882,-18.813431,-237.14713
3900000000,-0.93944377,-653.20447,-18.727488,-237.88274
3901000000,-0.91803485,-653.48901,-18.853846,-237.9642
3902000000,-0.92739516,-653.58917,-18.769466,-238.77612
3903000000,-0.9486959,-653.76642,-18.86396,-238.9534
3904000000,-0.92201531,-654.06573,-18.853283,-240.05659
3905000000,-0.93409735,-654.11914,-18.875124,-240.10951
3906000000,-0.92826933,-654.23785,-18.82473,-240.88028
3907000000,-0.94231206,-654.46277,-18.814489,-241.00819
3908000000,-0.93903154,-654.54694,-18.825628,-241.44743
3909000000,-0.92604703,-655.03638,-18.879251,-242.0101
3910000000,-0.95092237,-654.85779,-18.856163,-242.319
3911000000,-0.94009495,-655.37836,-18.942066,-243.01756
3912000000,-0.94073957,-655.41742,-18.817675,-243.38844
3913000000,-0.96156746,-655.6463,-18.795523,-243.04909
3914000000,-0.95200342,-655.77246,-18.933706,-243.90317
3915000000,-0.92783356,-656.05042,-18.777161,-245.04495
3916000000,-0.92527527,-656.28461,-18.852125,-244.94482
3917000000,-0.94554579,-656.34515,-18.946741,-245.14815
3918000000,-0.92236853,-656.53607,-18.831879,-246.23264
3919000000,-0.96160853,-656.81036,-18.871033,-246.90486
3920000000,-0.94025415,-656.78363,-18.997526,-247.64597
3921000000,-0.95931005,-656.87982,-18.948692,-247.7979
3922000000,-0.95037568,-657.31671,-18.874681,-248.58121
3923000000,-0.92874157,-657.513,-18.968807,-249.08752
3924000000,-0.93938887,-657.4671,-18.871788,-248.84663
3925000000,-0.95296472,-657.63556,-18.947811,-249.50206
3926000000,-0.9653765,-657.96893,-18.937876,-250.65218
3927000000,-0.95254999,-658.11761,-18.982309,-250.52422
3928000000,-0.94936085,-658.32477,-18.984306,-251.16776
3929000000,-0.96593803,-658.31543,-18.999901,-251.48494
3930000000,-0.95209789,-658.65588,-18.925709,-252.10475
