Freq(Hz),S11 50 Phase,S21 50 Phase,,S11 BSF Phase,S21 BSF Phase,,S11 BSF Milled Phase,S21 BSF Milled Phase
4411000000,175.03735,37.275913,,-112.46227,-92.124245,,94.91008,37.673782
4412000000,174.51608,37.317383,,-112.94617,-92.498756,,94.551369,37.192837
4413000000,174.06595,36.908783,,-113.81495,-93.234932,,94.543777,37.157963
4414000000,174.1534,36.824574,,-113.99565,-93.505898,,94.56633,36.897446
4415000000,173.77538,36.606247,,-114.71979,-94.031944,,94.464821,36.585182
4416000000,173.23006,36.492821,,-115.04607,-94.488464,,94.742271,36.34473
4417000000,173.4369,36.341358,,-115.58362,-94.984604,,94.249886,36.054153
4418000000,172.77162,36.161037,,-116.528,-95.334175,,94.831635,36.074329
4419000000,172.87074,36.169685,,-116.76929,-95.777092,,94.612396,35.75845
4420000000,172.35255,35.894302,,-117.39479,-96.374146,,94.423882,35.541515
4421000000,172.42455,35.905365,,-117.36831,-96.56424,,94.49292,35.063385
4422000000,172.02837,35.587357,,-118.25363,-97.192047,,94.48967,34.975044
4423000000,171.63673,35.612225,,-118.79787,-97.764076,,94.454857,34.660965
4424000000,171.34006,35.189438,,-119.31689,-98.13382,,94.404831,34.565018
4425000000,171.20366,35.127796,,-119.90538,-98.563881,,94.231926,34.548916
4426000000,170.89821,35.057602,,-120.48429,-99.039108,,94.645302,34.085831
4427000000,170.80379,34.982204,,-121.03823,-99.39888,,94.210114,33.893677
4428000000,170.30826,34.609386,,-121.67924,-99.997055,,94.198639,33.645077
4429000000,169.8903,34.44125,,-122.38064,-100.57657,,94.157967,33.316238
4430000000,169.77345,34.418747,,-122.51992,-100.7668,,93.877953,33.015884
4431000000,169.70547,34.181568,,-123.10422,-101.3533,,94.268547,32.843254
4432000000,169.41013,33.975407,,-123.86459,-101.87813,,93.78286,32.629608
4433000000,169.24432,33.89093,,-124.43989,-102.21618,,93.956322,32.365044
4434000000,169.07944,33.770447,,-124.76514,-102.74494,,93.552895,31.896212
4435000000,168.5851,33.510414,,-125.28853,-103.13146,,93.878761,31.89329
4436000000,168.56296,33.491047,,-125.95187,-103.54748,,93.754364,31.57814
4437000000,168.19592,33.384541,,-126.24992,-104.00906,,93.641777,31.416862
4438000000,167.63777,33.064598,,-127.23677,-104.62517,,93.735336,31.285368
4439000000,167.89967,33.037613,,-127.34679,-104.82145,,93.431709,30.918163
4440000000,167.38414,32.821827,,-128.19565,-105.3461,,93.110535,30.638828
4441000000,166.86703,32.686695,,-128.73354,-105.76939,,93.009659,30.470892
4442000000,166.51482,32.50304,,-129.31604,-106.27681,,93.552994,30.343313
4443000000,166.43983,32.448936,,-129.80598,-106.6499,,93.102623,30.034569
4444000000,166.13109,32.369926,,-130.26869,-106.99094,,93.386375,29.881348
4445000000,165.79588,32.232464,,-131.06795,-107.52091,,93.095314,29.482714
4446000000,165.79269,31.873137,,-131.4501,-108.00224,,93.040817,29.226711
4447000000,165.53806,31.86857,,-132.01065,-108.27995,,92.803665,28.952459
4448000000,165.39261,31.563066,,-132.47662,-108.87512,,92.773972,28.743599
4449000000,165.11165,31.353653,,-133.19341,-109.44244,,92.626747,28.479254
4450000000,164.33954,31.251671,,-133.86046,-109.75403,,92.495117,28.362213
4451000000,164.15395,30.911009,,-134.25391,-110.2459,,92.667244,28.137409
4452000000,163.59427,30.908796,,-134.91577,-110.39321,,92.619507,27.924101
4453000000,163.23988,30.768637,,-135.50948,-110.94534,,92.519165,27.677254
4454000000,163.57936,30.592623,,-135.87459,-111.2824,,92.205582,27.364328
4455000000,163.34306,30.507921,,-136.20468,-111.79321,,92.487801,27.166714
4456000000,162.96689,30.159554,,-137.0627,-112.26269,,91.949028,26.890423
4457000000,163.24475,30.222908,,-137.29768,-112.52093,,92.114487,26.685442
4458000000,162.28545,30.023138,,-138.14632,-112.94572,,92.065163,26.520836
4459000000,161.89723,29.896145,,-138.67995,-113.30945,,91.720695,26.133572
4460000000,162.39563,29.631929,,-138.98746,-113.74499,,91.732727,25.881796
4461000000,161.51212,29.457602,,-139.73917,-114.23449,,91.676392,25.72706
4462000000,161.36098,29.395536,,-140.30074,-114.51212,,91.661469,25.579271
4463000000,160.7128,29.278114,,-140.87155,-114.97706,,91.352036,25.243502
4464000000,160.73656,29.007093,,-141.31325,-115.45081,,91.491982,25.148233
4465000000,160.61659,28.971043,,-142.20862,-115.82216,,91.140518,24.62249
4466000000,160.61955,28.815014,,-142.39413,-116.08284,,91.240494,24.501842
4467000000,159.77376,28.58713,,-143.24805,-116.74159,,91.247375,24.352896
4468000000,159.89857,28.39431,,-143.44655,-117.01289,,91.087669,24.122662
4469000000,159.37288,28.130404,,-144.2626,-117.45323,,90.75531,23.797758
4470000000,159.10374,28.093208,,-144.60788,-117.81357,,90.639305,23.538618
4471000000,159.18507,28.084206,,-145.18539,-118.18797,,90.83947,23.496264
4472000000,158.88884,27.816107,,-145.70613,-118.56587,,90.501114,23.075729
4473000000,159.11041,27.747553,,-146.02438,-118.99596,,90.46273,22.954756
4474000000,158.36594,27.535254,,-146.67555,-119.34888,,90.290169,22.57255
4475000000,158.09451,27.28784,,-147.2717,-119.82642,,90.165947,22.291656
4476000000,156.98126,27.042055,,-147.97621,-120.23421,,89.919518,21.966045
4477000000,157.19179,27.074146,,-148.3763,-120.5644,,89.824402,21.989782
4478000000,157.1403,26.873877,,-149.13933,-121.16466,,89.995415,21.663906
4479000000,157.29401,26.677225,,-149.27046,-121.46992,,89.976074,21.495771
4480000000,156.68907,26.54558,,-149.97658,-121.70922,,89.637871,21.335354
4481000000,156.25821,26.445293,,-150.70145,-122.0734,,89.816071,21.184681
4482000000,156.21503,26.318193,,-150.88156,-122.42325,,89.330482,20.635984
4483000000,155.73349,26.122593,,-151.41898,-122.85491,,89.361221,20.745489
4484000000,155.68964,25.825029,,-151.81514,-123.29019,,89.177956,20.277811
4485000000,155.65494,25.902779,,-152.73289,-123.72049,,89.091927,20.036009
4486000000,155.34836,25.698959,,-153.09952,-124.04882,,89.302551,19.947388
4487000000,154.6452,25.428457,,-153.63959,-124.55406,,88.951347,19.700108
4488000000,154.59502,25.364441,,-154.10277,-124.78388,,88.815529,19.460724
4489000000,154.15111,25.061108,,-154.32904,-125.33863,,88.504524,19.242159
4490000000,154.04913,25.164614,,-155.1826,-125.43753,,88.361328,18.947605
4491000000,153.90215,24.652817,,-155.5511,-126.08916,,88.455292,18.705088
4492000000,153.45639,24.741896,,-156.3624,-126.40911,,88.225967,18.577463
4493000000,152.7977,24.393946,,-156.72334,-126.80577,,87.816765,18.249933
4494000000,152.58344,24.414074,,-156.90405,-127.21832,,87.61982,17.835686
4495000000,152.83374,24.382,,-157.57426,-127.2745,,87.42437,17.570219
4496000000,152.18517,23.93635,,-158.18176,-128.0121,,87.655869,17.425232
4497000000,151.7753,23.747417,,-158.7028,-128.19994,,87.802353,17.452301
4498000000,151.65266,23.686613,,-159.20128,-128.62671,,87.023247,16.818161
4499000000,151.5215,23.587986,,-159.70322,-128.94655,,87.435883,16.80369
4500000000,151.25566,23.492496,,-160.26218,-129.21967,,86.997185,16.51663
4501000000,150.65651,23.154791,,-160.77344,-129.78728,,87.122574,16.416311
4502000000,151.07054,23.167389,,-160.94464,-130.01419,,86.57386,16.114975
4503000000,150.76067,23.176069,,-161.65849,-130.27829,,86.562729,15.927168
4504000000,149.71719,22.821402,,-162.34233,-130.79131,,86.491844,15.739908
4505000000,149.28006,22.534531,,-162.73344,-131.12483,,86.668945,15.455446
4506000000,149.42821,22.459335,,-163.17531,-131.61307,,86.191292,15.12171
4507000000,149.0798,22.25543,,-163.62856,-131.87585,,85.937927,14.960131
4508000000,148.68648,22.21398,,-164.14952,-132.03618,,85.980499,14.705303
4509000000,148.56261,22.019083,,-164.50754,-132.40935,,85.822037,14.461559
4510000000,148.07745,21.814608,,-165.00175,-132.90446,,85.794106,14.350948
4511000000,147.87996,21.588474,,-165.85518,-133.40892,,85.524727,14.140494
4512000000,147.31587,21.469398,,-166.15216,-133.55693,,85.312859,13.860161
4513000000,147.33524,21.412615,,-166.63675,-133.98653,,85.347206,13.746068
4514000000,146.57056,21.236544,,-167.13052,-134.35806,,84.932716,13.255835
4515000000,146.62468,21.012756,,-167.65871,-134.80624,,85.009865,13.174417
4516000000,146.4838,21.010103,,-167.9912,-134.97189,,84.920532,12.908749
4517000000,145.98137,20.702332,,-168.56111,-135.42116,,84.973541,12.762465
4518000000,145.96872,20.410713,,-168.93019,-135.87538,,84.441406,12.474854
4519000000,145.60263,20.582144,,-169.47943,-136.07515,,84.329842,12.09705
4520000000,145.21661,20.1133,,-169.91856,-136.59192,,84.353302,11.985044
4521000000,144.81145,20.037058,,-170.44875,-136.74626,,84.026138,11.73018
4522000000,144.76421,19.958462,,-170.8746,-137.20551,,84.010597,11.545208
4523000000,144.01381,19.710604,,-171.57426,-137.49352,,84.073479,11.414922
4524000000,143.68431,19.624166,,-171.9567,-137.84599,,83.768974,11.168055
4525000000,143.88567,19.454115,,-172.35289,-138.26396,,83.63221,10.810028
4526000000,143.17511,19.316074,,-172.91809,-138.63156,,83.607452,10.784074
4527000000,142.7318,19.204803,,-173.41653,-138.89424,,83.256889,10.389674
4528000000,142.86584,19.130203,,-173.65634,-139.06601,,83.201477,10.225267
4529000000,142.29958,18.763382,,-174.2753,-139.63138,,83.057632,9.9967613
4530000000,141.91995,18.725937,,-174.76241,-139.89375,,82.880539,9.7285423
4531000000,141.8822,18.612825,,-174.98015,-140.31197,,82.787415,9.5258017
4532000000,140.96364,18.293003,,-175.68256,-140.61348,,82.501289,9.1726866
4533000000,140.78224,18.235649,,-176.22069,-141.0302,,82.1138,9.0159483
4534000000,140.8251,17.981855,,-176.60385,-141.32805,,82.307076,8.9180565
4535000000,140.94315,17.842793,,-176.86848,-141.68649,,82.137741,8.5838804
4536000000,140.11169,17.773937,,-177.62129,-142.02722,,81.890045,8.2457056
4537000000,139.97841,17.530077,,-178.06863,-142.34891,,81.971931,8.3303356
4538000000,139.61876,17.238964,,-178.38362,-142.73073,,81.806946,7.7724676
4539000000,139.30383,17.263765,,-178.81451,-142.89996,,81.491539,7.5058565
4540000000,139.02394,17.055471,,-179.15309,-143.31,,81.523376,7.4346199
4541000000,139.30374,17.014679,,-179.69826,-143.67285,,81.0979,7.0746455
4542000000,138.41658,16.686251,,-179.94196,-144.0161,,81.216721,7.0652022
4543000000,137.85263,16.643217,,179.31189,-144.27747,,81.052071,6.9342351
4544000000,138.36674,16.684889,,179.06825,-144.54063,,80.751556,6.6691599
4545000000,137.06267,16.197817,,178.317,-145.03462,,80.6418,6.1687536
4546000000,137.18744,16.227255,,178.10641,-145.41745,,80.483856,6.1057191
4547000000,136.52495,15.908779,,177.70952,-145.62514,,80.38134,5.8541765
4548000000,136.97549,15.732158,,177.28043,-145.97525,,79.986259,5.7004004
4549000000,135.9579,15.594313,,176.7211,-146.41347,,80.039658,5.4775352
4550000000,136.2195,15.704584,,176.41754,-146.56267,,80.176628,5.3618407
4551000000,135.62245,15.337829,,175.71237,-147.1382,,79.879066,5.0063429
4552000000,135.61163,15.362871,,175.30688,-147.3338,,79.578133,4.647645
4553000000,135.02066,15.044407,,175.02362,-147.59352,,79.72213,4.6013651
4554000000,134.92236,14.891342,,174.67624,-147.97627,,79.48481,4.4506435
4555000000,134.39928,14.80205,,174.11441,-148.34926,,78.858788,3.9708006
4556000000,133.76968,14.47912,,173.55316,-148.73024,,79.009323,3.8680468
4557000000,134.14609,14.488993,,173.29761,-148.97742,,78.771027,3.6618621
4558000000,133.35599,14.216756,,172.96773,-149.25819,,78.618362,3.393182
4559000000,132.74719,14.018541,,172.33588,-149.63022,,78.44873,3.1765294
4560000000,132.73976,14.018285,,172.08508,-149.91379,,78.457787,2.9975851
4561000000,132.58229,13.787414,,171.58611,-150.23026,,78.117294,2.5972686
4562000000,132.20799,13.506625,,170.97215,-150.6799,,78.079491,2.363652
4563000000,131.95372,13.588023,,170.54167,-150.89949,,77.900566,2.3358269
4564000000,131.14621,13.35862,,170.24106,-151.26735,,78.074799,2.3885391
4565000000,130.88123,13.19135,,169.76373,-151.55779,,77.364761,1.6921417
4566000000,130.56429,12.998928,,169.22914,-151.78311,,77.553253,1.7362385
4567000000,130.32985,12.912048,,168.90511,-152.08755,,77.601547,1.6316539
4568000000,130.09969,12.718321,,168.41011,-152.50034,,76.818398,1.1504455
4569000000,129.64018,12.539568,,168.02795,-152.7751,,77.086281,0.98005992
4570000000,129.53059,12.410055,,167.83687,-153.0183,,76.78038,0.76907855
4571000000,128.83766,12.145864,,167.27051,-153.45815,,77.026306,0.74277246
4572000000,128.31435,12.01613,,166.85188,-153.88924,,76.201775,0.15705857
4573000000,127.9853,11.835313,,166.22232,-154.15605,,76.300705,-0.04716045
4574000000,128.35115,11.716479,,166.08499,-154.33168,,75.994011,-0.34630907
4575000000,127.80946,11.716462,,165.71751,-154.5499,,76.166107,-0.26684415
4576000000,127.09329,11.427941,,165.04668,-154.96959,,75.576904,-0.73530644
4577000000,127.07608,11.154365,,164.82381,-155.31944,,75.759315,-0.8174237
4578000000,126.50121,11.166378,,164.25662,-155.58687,,75.81176,-1.0604172
4579000000,126.01262,10.996411,,163.99698,-155.85139,,75.930016,-1.0472807
4580000000,126.17179,11.03169,,163.52168,-156.1696,,75.140869,-1.5449715
4581000000,125.33923,10.480513,,163.08936,-156.64581,,74.991295,-1.7615783
4582000000,124.67583,10.4527,,162.73634,-156.80022,,74.799591,-1.9120176
4583000000,124.61766,10.419898,,162.48109,-157.00038,,74.766342,-2.1176569
4584000000,124.63862,10.130554,,161.93796,-157.44916,,74.544228,-2.3394442
4585000000,124.28101,10.087914,,161.62256,-157.62393,,74.435303,-2.546778
4586000000,123.35521,9.9093208,,161.28534,-157.94611,,74.399292,-2.6916933
4587000000,123.45386,9.7425785,,160.80923,-158.33243,,74.178055,-2.9725895
4588000000,122.74715,9.6636229,,160.46101,-158.57274,,74.075996,-3.0597413
4589000000,122.75473,9.49891,,160.15685,-158.89555,,73.778252,-3.5461471
4590000000,122.36937,9.1656752,,159.66399,-159.20862,,73.6306,-3.6708801
4591000000,122.52844,9.0963163,,159.21457,-159.54245,,73.547203,-3.8155534
4592000000,121.42738,8.9888391,,158.84348,-159.89844,,73.478905,-3.9750395
4593000000,121.49337,8.8264866,,158.58453,-160.19736,,73.164047,-4.3394465
4594000000,121.1524,8.6950617,,158.1331,-160.61874,,73.033035,-4.5038843
4595000000,120.72428,8.6892061,,157.75107,-160.6713,,72.663757,-4.788527
4596000000,119.60514,8.2371006,,157.41753,-161.10149,,72.683029,-4.9166479
4597000000,119.31422,8.0581646,,156.91872,-161.45354,,72.467033,-5.1441007
4598000000,119.0078,7.9322772,,156.63423,-161.70895,,72.343323,-5.3466187
4599000000,118.80852,7.838017,,156.19215,-161.98682,,72.104218,-5.7335229
4600000000,118.17571,7.7281399,,155.94566,-162.19711,,71.979317,-5.7418704
4601000000,118.22527,7.7258773,,155.34328,-162.57266,,71.814552,-6.0828009
4602000000,117.24241,7.3224282,,154.95259,-162.95932,,71.805862,-6.2637615
4603000000,117.69492,7.2583175,,154.57101,-163.22585,,71.540703,-6.5145769
4604000000,116.70718,7.1352124,,154.43417,-163.47653,,71.518013,-6.6766257
4605000000,116.59788,6.926734,,154.02802,-163.6812,,71.046974,-7.0341206
4606000000,116.34019,6.8341703,,153.65988,-163.9709,,70.877983,-7.273046
4607000000,115.87132,6.551559,,153.46527,-164.2963,,70.933899,-7.4463029
4608000000,114.81599,6.6508274,,153.04425,-164.44444,,70.630165,-7.8248196
4609000000,115.13036,6.3665528,,152.48993,-164.90497,,70.649109,-7.7271624
4610000000,114.31639,6.112813,,152.25487,-165.08606,,70.114769,-8.0898743
4611000000,114.43887,6.0618086,,151.75217,-165.38354,,70.095551,-8.2433157
4612000000,112.93382,5.6864457,,151.46114,-165.79001,,69.959381,-8.5655546
4613000000,114.15395,5.7581191,,151.01659,-166.02664,,69.991516,-8.6120062
4614000000,112.76915,5.4562216,,150.62366,-166.39993,,69.571022,-8.9370461
4615000000,112.73536,5.3154087,,150.33015,-166.68404,,69.508057,-9.1402473
4616000000,111.71446,5.05724,,149.86806,-166.96732,,69.309631,-9.3763409
4617000000,111.21323,4.9415212,,149.52905,-167.48471,,69.019241,-9.4026585
4618000000,111.31096,4.7372217,,149.33975,-167.50072,,68.954803,-9.8987064
4619000000,111.07472,4.7848253,,148.86397,-167.87601,,68.963547,-9.9829512
4620000000,110.44884,4.6092286,,148.50427,-168.13632,,68.569534,-10.239139
4621000000,109.64285,4.4185829,,148.0428,-168.41049,,68.337631,-10.551935
4622000000,110.30844,4.3643889,,147.98541,-168.49825,,68.260719,-10.755103
4623000000,108.80728,4.2216454,,147.38884,-168.92639,,68.165154,-10.825238
4624000000,108.21687,3.9454849,,147.01851,-169.23599,,68.19899,-11.021214
4625000000,107.88903,3.7404156,,146.49318,-169.64194,,67.950478,-11.176866
4626000000,107.85458,3.6197174,,146.31859,-169.819,,67.650848,-11.553355
4627000000,106.78598,3.4607038,,145.88252,-169.99168,,67.451828,-11.781714
4628000000,106.40578,3.2009065,,145.60371,-170.39476,,67.316147,-12.094986
4629000000,106.48919,3.189141,,145.35068,-170.67386,,67.001068,-12.313389
4630000000,106.03204,3.027652,,145.10176,-170.96906,,66.872009,-12.479569
4631000000,105.17191,2.9034152,,144.61742,-171.07297,,66.554771,-12.790149
4632000000,105.34457,2.8137472,,144.39821,-171.37366,,66.689667,-12.939341
4633000000,104.27065,2.4018688,,143.84325,-171.8988,,66.644096,-13.030046
4634000000,103.47411,2.356889,,143.52277,-171.96043,,66.436592,-13.218825
4635000000,103.50426,2.1982129,,143.33197,-172.32973,,66.028046,-13.593454
4636000000,102.9745,2.0348539,,142.85638,-172.66954,,65.848183,-13.818037
4637000000,102.90694,1.8808843,,142.41483,-172.9283,,65.69664,-14.107496
4638000000,102.39459,1.7613146,,142.4397,-173.02834,,65.947952,-13.978995
4639000000,101.64828,1.5537806,,141.85744,-173.48033,,65.557396,-14.365896
4640000000,101.15886,1.4463791,,141.39496,-173.73465,,65.3545,-14.580649
4641000000,100.62204,1.3508511,,141.25241,-173.86398,,65.284531,-14.816853
4642000000,99.88102,0.92681205,,140.96204,-174.31296,,65.160393,-14.944294
4643000000,99.052841,0.7717675,,140.53429,-174.68431,,64.776718,-15.332889
4644000000,99.803329,0.91091841,,140.03304,-174.81454,,64.922348,-15.373334
4645000000,99.492844,0.76943153,,140.00131,-175.07227,,64.653404,-15.554753
4646000000,98.603767,0.50030351,,139.47658,-175.59778,,64.687904,-15.612747
4647000000,98.290031,0.4323501,,139.37428,-175.60931,,64.241737,-16.109451
4648000000,97.516159,0.15666455,,139.05424,-175.73676,,63.95208,-16.351698
4649000000,96.210747,-0.11386839,,138.49673,-176.2925,,63.740582,-16.518335
4650000000,96.794579,-0.13214748,,138.52472,-176.42957,,63.6534,-16.809116
4651000000,95.941956,-0.24575728,,137.79376,-176.78564,,63.83247,-16.766867
4652000000,95.419495,-0.39560744,,137.70189,-176.88174,,63.358913,-17.240419
4653000000,95.155533,-0.557069,,137.37926,-177.26685,,63.048031,-17.533598
4654000000,94.590576,-0.82922518,,136.88258,-177.65788,,62.798565,-17.757326
4655000000,94.401169,-0.99039292,,136.57668,-177.8618,,62.901741,-17.831322
4656000000,93.811523,-1.0980297,,136.1944,-178.19038,,62.675854,-18.098227
4657000000,92.850868,-1.373011,,136.05334,-178.33458,,62.636551,-18.251484
4658000000,93.124306,-1.2578174,,135.68858,-178.56375,,62.284462,-18.470093
4659000000,91.967796,-1.5875884,,135.33005,-178.87535,,62.278671,-18.633116
4660000000,91.213531,-1.7302719,,134.89528,-179.28189,,62.070705,-18.951105
4661000000,91.075218,-1.7910383,,134.96465,-179.36417,,61.924927,-19.036053
