Freq(Hz),S11 Log Mag(dB),S21 Log Mag(dB),,S11 BSF HFSS Mag,S21 BSF HFSS Mag
3531000000,-0.91862386,-56.26461,,-2.374850617,-30.07234382
3532000000,-0.92767423,-56.261654,,-2.392725786,-29.88285209
3533000000,-0.90302575,-56.370972,,-2.410932272,-29.69329111
3534000000,-0.94926518,-56.103737,,-2.429476977,-29.50366819
3535000000,-0.95431101,-55.818512,,-2.448366895,-29.31399101
3536000000,-0.93597072,-55.842178,,-2.467609101,-29.12426758
3537000000,-0.92015684,-56.09716,,-2.487210747,-28.9345063
3538000000,-0.92430341,-56.0606,,-2.507179058,-28.74471594
3539000000,-0.95454013,-55.682087,,-2.527521323,-28.55490567
3540000000,-0.91386318,-55.379169,,-2.548244887,-28.36508505
3541000000,-0.97862738,-56.060684,,-2.569357139,-28.17526409
3542000000,-0.94585896,-54.969635,,-2.590865509,-27.98545321
3543000000,-0.96515518,-55.33902,,-2.612777451,-27.79566329
3544000000,-0.93495601,-55.446697,,-2.635100434,-27.60590566
3545000000,-0.93084306,-55.457138,,-2.657841928,-27.41619215
3546000000,-0.92646664,-54.756004,,-2.68100939,-27.22653506
3547000000,-0.95714217,-55.532341,,-2.704610246,-27.0369472
3548000000,-0.96099716,-55.621876,,-2.728651879,-26.84744189
3549000000,-0.93642354,-54.889538,,-2.753141604,-26.658033
3550000000,-0.98533285,-55.366638,,-2.778086656,-26.46873494
3551000000,-0.94517899,-55.515228,,-2.803494159,-26.27956266
3552000000,-0.97106606,-55.230694,,-2.829371111,-26.09053171
3553000000,-0.95371503,-55.528324,,-2.855724355,-25.9016582
3554000000,-0.9844119,-55.269749,,-2.882560552,-25.71295886
3555000000,-0.97989053,-55.633137,,-2.909886155,-25.52445101
3556000000,-0.97871119,-56.024193,,-2.937707375,-25.3361526
3557000000,-0.9786725,-54.842796,,-2.966030151,-25.1480822
3558000000,-0.98832935,-55.746029,,-2.994860115,-24.96025904
3559000000,-1.0144758,-55.081665,,-3.024202554,-24.77270299
3560000000,-0.99579471,-55.531227,,-3.054062371,-24.58543457
3561000000,-0.94211322,-54.942375,,-3.084444047,-24.39847498
3562000000,-0.99227881,-54.829971,,-3.115351595,-24.21184608
3563000000,-0.99498481,-55.56786,,-3.146788515,-24.02557041
3564000000,-0.99909848,-55.159863,,-3.178757747,-23.83967118
3565000000,-1.0043541,-55.175655,,-3.211261621,-23.65417231
3566000000,-1.0332729,-55.087002,,-3.244301807,-23.46909835
3567000000,-0.99005902,-55.545433,,-3.277879259,-23.28447458
3568000000,-1.0230176,-54.958534,,-3.311994163,-23.10032692
3569000000,-0.97853237,-55.576866,,-3.346645874,-22.91668198
3570000000,-1.0248327,-55.045166,,-3.381832866,-22.73356701
3571000000,-1.104986,-55.74398,,-3.417552664,-22.55100993
3572000000,-1.0207325,-54.93586,,-3.453801788,-22.36903929
3573000000,-1.0237097,-55.346611,,-3.490575691,-22.18768426
3574000000,-1.0169336,-54.757023,,-3.527868693,-22.00697461
3575000000,-1.0288184,-54.986099,,-3.565673925,-21.82694069
3576000000,-1.0510019,-54.827339,,-3.603983265,-21.64761343
3577000000,-1.0193963,-54.793884,,-3.642787274,-21.46902427
3578000000,-1.0042474,-55.157684,,-3.682075143,-21.29120514
3579000000,-1.0417341,-54.925674,,-3.721834632,-21.11418845
3580000000,-1.0450873,-55.414139,,-3.762052015,-20.93800705
3581000000,-1.0797583,-54.544853,,-3.802712034,-20.76269414
3582000000,-1.0494921,-54.774307,,-3.843797844,-20.5882833
3583000000,-1.0855402,-54.996582,,-3.885290982,-20.41480837
3584000000,-1.0702528,-53.836403,,-3.927171321,-20.24230346
3585000000,-1.0827967,-55.019947,,-3.969417046,-20.07080285
3586000000,-1.054297,-54.655022,,-4.012004632,-19.90034094
3587000000,-1.0793862,-55.402248,,-4.054908829,-19.73095221
3588000000,-1.0847793,-54.565922,,-4.098102661,-19.56267113
3589000000,-1.1010059,-54.993408,,-4.141557428,-19.3955321
3590000000,-1.0908717,-54.715084,,-4.18524273,-19.22956939
3591000000,-1.0672361,-54.686497,,-4.229126492,-19.06481703
3592000000,-1.0978853,-54.656788,,-4.27317501,-18.90130877
3593000000,-1.0911859,-54.593681,,-4.317353006,-18.73907798
3594000000,-1.0758048,-55.033699,,-4.3616237,-18.57815757
3595000000,-1.0704861,-54.707901,,-4.405948899,-18.41857992
3596000000,-1.0575093,-54.050159,,-4.450289093,-18.26037678
3597000000,-1.0847795,-54.274006,,-4.494603578,-18.10357919
3598000000,-1.0713599,-53.52705,,-4.538850586,-17.94821737
3599000000,-1.0986074,-53.716999,,-4.582987438,-17.7943207
3600000000,-1.126367,-53.873661,,-4.626970703,-17.64191754
3601000000,-1.0892966,-53.855225,,-4.670756383,-17.49103523
3602000000,-1.1218518,-53.989681,,-4.714300103,-17.34169995
3603000000,-1.1337779,-53.657246,,-4.757557322,-17.19393667
3604000000,-1.108992,-54.206211,,-4.800483548,-17.04776906
3605000000,-1.1177846,-53.592964,,-4.843034571,-16.90321941
3606000000,-1.1153746,-53.628983,,-4.885166699,-16.76030855
3607000000,-1.1470377,-54.248535,,-4.926837006,-16.6190558
3608000000,-1.1352274,-53.86702,,-4.968003577,-16.47947891
3609000000,-1.1450135,-54.51923,,-5.008625767,-16.34159397
3610000000,-1.1417849,-53.609062,,-5.048664445,-16.20541538
3611000000,-1.1305197,-53.699051,,-5.08808225,-16.07095581
3612000000,-1.1389942,-53.535881,,-5.126843829,-15.93822613
3613000000,-1.179583,-54.019249,,-5.164916073,-15.80723541
3614000000,-1.1290921,-53.562546,,-5.202268343,-15.67799085
3615000000,-1.1414086,-53.698032,,-5.238872677,-15.55049781
3616000000,-1.204123,-53.05867,,-5.274703985,-15.42475975
3617000000,-1.1749247,-53.851685,,-5.309740223,-15.30077825
3618000000,-1.1631869,-53.708149,,-5.343962548,-15.17855302
3619000000,-1.1995043,-53.564568,,-5.377355448,-15.05808188
3620000000,-1.1567417,-53.512836,,-5.409906849,-14.93936079
3621000000,-1.1535335,-53.323776,,-5.441608199,-14.82238389
3622000000,-1.1867372,-53.980919,,-5.472454519,-14.70714351
3623000000,-1.1956058,-53.370785,,-5.502444433,-14.59363021
3624000000,-1.2017779,-53.479939,,-5.531580168,-14.48183283
3625000000,-1.2029808,-53.465515,,-5.559867533,-14.37173856
3626000000,-1.2089227,-52.891388,,-5.587315861,-14.26333295
3627000000,-1.2297568,-53.938412,,-5.613937934,-14.1566
3628000000,-1.2144709,-52.787621,,-5.639749887,-14.05152225
3629000000,-1.1996614,-53.920391,,-5.664771079,-13.9480808
3630000000,-1.2555289,-52.731144,,-5.689023956,-13.84625544
3631000000,-1.2559023,-53.709846,,-5.712533888,-13.74602466
3632000000,-1.2527248,-53.375648,,-5.735328993,-13.64736583
3633000000,-1.2318631,-53.561245,,-5.757439947,-13.55025518
3634000000,-1.2550502,-53.31654,,-5.778899787,-13.45466796
3635000000,-1.2149135,-54.117153,,-5.799743696,-13.36057849
3636000000,-1.2540666,-53.438522,,-5.820008795,-13.26796026
3637000000,-1.2710811,-53.386074,,-5.839733922,-13.17678605
3638000000,-1.2633271,-53.198917,,-5.858959412,-13.08702794
3639000000,-1.2847527,-53.094627,,-5.87772688,-12.99865748
3640000000,-1.3094337,-53.312279,,-5.896079005,-12.91164574
3641000000,-1.2803333,-52.874504,,-5.914059321,-12.82596339
3642000000,-1.2700759,-52.590282,,-5.931712012,-12.74158079
3643000000,-1.2726842,-53.041183,,-5.949081713,-12.6584681
3644000000,-1.2641194,-52.686485,,-5.966213327,-12.57659531
3645000000,-1.257221,-52.737789,,-5.983151847,-12.49593235
3646000000,-1.2659945,-52.275654,,-5.999942185,-12.41644916
3647000000,-1.2660567,-52.425671,,-6.016629021,-12.33811574
3648000000,-1.2930803,-52.700352,,-6.033256659,-12.26090226
3649000000,-1.3066316,-52.83894,,-6.049868893,-12.18477908
3650000000,-1.2788843,-52.463818,,-6.06650889,-12.10971683
3651000000,-1.3525923,-52.340218,,-6.083219077,-12.03568647
3652000000,-1.2923596,-52.250793,,-6.100041052,-11.96265933
3653000000,-1.2888486,-52.341167,,-6.11701549,-11.89060718
3654000000,-1.3221471,-52.391842,,-6.134182076,-11.81950224
3655000000,-1.342523,-52.028858,,-6.151579435,-11.74931729
3656000000,-1.3195221,-51.468357,,-6.169245081,-11.68002561
3657000000,-1.3384995,-51.787411,,-6.187215367,-11.61160111
3658000000,-1.3237177,-51.489906,,-6.205525454,-11.54401831
3659000000,-1.3407159,-51.740166,,-6.224209272,-11.47725239
3660000000,-1.3493322,-51.647224,,-6.243299506,-11.41127917
3661000000,-1.3167565,-51.668316,,-6.262827573,-11.34607521
3662000000,-1.3338046,-50.920063,,-6.282823613,-11.28161777
3663000000,-1.3726767,-51.565521,,-6.303316481,-11.21788483
3664000000,-1.3772364,-51.090488,,-6.324333746,-11.15485513
3665000000,-1.3403298,-51.562035,,-6.345901691,-11.09250817
3666000000,-1.3802683,-50.938389,,-6.368045315,-11.03082421
3667000000,-1.3736552,-51.27446,,-6.390788342,-10.96978428
3668000000,-1.4182426,-51.049786,,-6.414153225,-10.90937017
3669000000,-1.4273907,-51.657001,,-6.438161159,-10.84956448
3670000000,-1.3733362,-51.268826,,-6.462832085,-10.79035055
3671000000,-1.4006169,-51.292675,,-6.488184702,-10.73171253
3672000000,-1.4288863,-51.148952,,-6.514236479,-10.67363531
3673000000,-1.4249678,-51.003082,,-6.541003655,-10.61610455
3674000000,-1.3801894,-51.118065,,-6.568501256,-10.55910669
3675000000,-1.407357,-50.93766,,-6.596743096,-10.50262889
3676000000,-1.4498657,-51.202911,,-6.625741779,-10.44665908
3677000000,-1.4020439,-50.919582,,-6.655508708,-10.39118589
3678000000,-1.4421746,-50.694366,,-6.686054078,-10.3361987
3679000000,-1.4576823,-50.616596,,-6.717386878,-10.28168757
3680000000,-1.4623059,-50.281483,,-6.749514887,-10.22764327
3681000000,-1.4453323,-50.718109,,-6.78244466,-10.17405723
3682000000,-1.4547081,-50.829063,,-6.816181525,-10.12092158
3683000000,-1.4468739,-50.262695,,-6.850729562,-10.06822906
3684000000,-1.4928505,-50.449516,,-6.886091591,-10.01597307
3685000000,-1.4737113,-50.297401,,-6.922269148,-9.964147605
3686000000,-1.490653,-50.058365,,-6.959262462,-9.912747286
3687000000,-1.5099946,-50.025768,,-6.997070428,-9.861767299
3688000000,-1.5237645,-49.905396,,-7.035690576,-9.811203401
3689000000,-1.5203084,-49.957497,,-7.075119034,-9.761051896
3690000000,-1.5334854,-49.720425,,-7.11535049,-9.711309619
3691000000,-1.5390853,-49.70155,,-7.156378154,-9.661973915
3692000000,-1.5335436,-49.765568,,-7.198193708,-9.613042625
3693000000,-1.5249431,-49.670818,,-7.240787257,-9.564514062
3694000000,-1.5212156,-49.596199,,-7.284147279,-9.516386998
3695000000,-1.5685505,-49.798759,,-7.328260568,-9.468660639
3696000000,-1.5632999,-49.458775,,-7.373112177,-9.421334614
3697000000,-1.5322012,-49.27071,,-7.418685351,-9.374408947
3698000000,-1.5223228,-49.139175,,-7.464961469,-9.327884049
3699000000,-1.5713458,-49.48085,,-7.511919971,-9.281760687
3700000000,-1.5527297,-49.157932,,-7.559538293,-9.236039977
3701000000,-1.5377378,-49.149601,,-7.607791796,-9.190723356
3702000000,-1.5789418,-49.415073,,-7.65665369,-9.145812569
3703000000,-1.6051993,-49.5242,,-7.706094964,-9.101309649
3704000000,-1.5869876,-49.155239,,-7.756084311,-9.057216895
3705000000,-1.5819155,-49.058998,,-7.806588056,-9.013536859
3706000000,-1.6103004,-49.293716,,-7.857570082,-8.970272325
3707000000,-1.6295487,-49.546131,,-7.90899176,-8.927426289
3708000000,-1.6548579,-49.332714,,-7.960811882,-8.885001946
3709000000,-1.6396939,-49.735405,,-8.012986593,-8.843002665
3710000000,-1.6330835,-49.367603,,-8.065469335,-8.801431979
3711000000,-1.6386263,-49.283897,,-8.118210789,-8.760293561
3712000000,-1.6231577,-48.856033,,-8.171158831,-8.71959121
3713000000,-1.6469649,-48.938339,,-8.224258487,-8.679328832
3714000000,-1.6668105,-48.670532,,-8.277451908,-8.639510424
3715000000,-1.6110864,-48.460648,,-8.330678348,-8.60014006
3716000000,-1.6519767,-48.849251,,-8.383874156,-8.561221868
3717000000,-1.6434624,-48.509724,,-8.436972788,-8.522760019
3718000000,-1.6720699,-48.626095,,-8.489904825,-8.484758709
3719000000,-1.7126033,-48.8493,,-8.542598014,-8.447222143
3720000000,-1.7241484,-48.538582,,-8.59497733,-8.410154522
3721000000,-1.6923054,-48.569118,,-8.646965055,-8.373560024
3722000000,-1.7174157,-48.742908,,-8.69848088,-8.337442793
3723000000,-1.740427,-48.707333,,-8.74944203,-8.301806921
3724000000,-1.7334261,-48.901405,,-8.79976342,-8.266656439
3725000000,-1.7449251,-48.555466,,-8.84935783,-8.231995295
3726000000,-1.7453878,-48.548031,,-8.898136113,-8.197827351
3727000000,-1.735262,-48.054039,,-8.946007433,-8.164156362
3728000000,-1.7758851,-48.373516,,-8.992879525,-8.130985967
3729000000,-1.754828,-48.243362,,-9.038658992,-8.098319676
3730000000,-1.7278068,-48.19025,,-9.083251629,-8.06616086
3731000000,-1.7812847,-48.245918,,-9.126562777,-8.034512737
3732000000,-1.8405675,-48.363338,,-9.168497699,-8.003378364
3733000000,-1.8299628,-48.009354,,-9.208961995,-7.972760626
3734000000,-1.7984781,-47.908543,,-9.247862025,-7.942662225
3735000000,-1.8273195,-47.760914,,-9.285105366,-7.913085672
3736000000,-1.8028009,-47.362888,,-9.320601284,-7.884033281
3737000000,-1.8607719,-47.468166,,-9.354261217,-7.855507155
3738000000,-1.8448994,-47.537731,,-9.385999273,-7.827509183
3739000000,-1.8237691,-47.234711,,-9.415732729,-7.800041033
3740000000,-1.8725299,-47.536434,,-9.443382537,-7.773104142
3741000000,-1.8674555,-47.158928,,-9.468873811,-7.746699715
3742000000,-1.8804226,-47.059532,,-9.49213632,-7.720828716
3743000000,-1.8718426,-46.779556,,-9.513104949,-7.695491864
3744000000,-1.8857044,-47.005199,,-9.531720144,-7.670689629
3745000000,-1.9458754,-46.908268,,-9.547928321,-7.646422232
3746000000,-1.9019635,-46.439476,,-9.561682246,-7.622689634
3747000000,-1.8993021,-46.239269,,-9.572941371,-7.599491543
3748000000,-1.9354169,-46.494663,,-9.581672118,-7.576827403
3749000000,-1.9218892,-46.649364,,-9.587848121,-7.554696401
3750000000,-1.974237,-46.581074,,-9.591450405,-7.533097461
3751000000,-1.9077797,-46.062527,,-9.592467516,-7.512029245
3752000000,-1.9196723,-45.755627,,-9.590895584,-7.491490153
3753000000,-1.9519018,-45.960056,,-9.586738329,-7.471478326
3754000000,-1.9761646,-46.026367,,-9.580007004,-7.451991646
3755000000,-2.0108101,-45.902027,,-9.570720284,-7.433027735
3756000000,-1.989076,-45.925846,,-9.558904088,-7.414583964
3757000000,-2.0335727,-45.739044,,-9.544591355,-7.396657449
3758000000,-2.0188413,-45.58728,,-9.527821764,-7.379245058
3759000000,-2.0386739,-45.557117,,-9.508641405,-7.362343415
3760000000,-2.0480397,-45.504372,,-9.487102417,-7.345948903
3761000000,-2.0816629,-45.542351,,-9.463262579,-7.330057668
3762000000,-2.1056998,-45.417217,,-9.437184875,-7.314665624
3763000000,-2.0912983,-45.223236,,-9.408937039,-7.299768462
3764000000,-2.1108086,-45.265797,,-9.378591074,-7.28536165
3765000000,-2.1137571,-45.270657,,-9.346222761,-7.271440443
3766000000,-2.1200595,-45.289574,,-9.31191117,-7.257999887
3767000000,-2.1478164,-45.18959,,-9.275738154,-7.245034827
3768000000,-2.1540203,-45.098885,,-9.237787866,-7.232539913
3769000000,-2.1969643,-45.069279,,-9.198146272,-7.220509608
3770000000,-2.1639698,-44.950413,,-9.156900687,-7.208938194
3771000000,-2.1822705,-44.758362,,-9.114139322,-7.197819781
3772000000,-2.1717589,-44.68494,,-9.069950855,-7.18714831
3773000000,-2.2003696,-44.606754,,-9.02442403,-7.176917569
3774000000,-2.2195652,-44.545441,,-8.977647274,-7.167121192
3775000000,-2.2099001,-44.287571,,-8.92970835,-7.157752674
3776000000,-2.2071326,-44.216984,,-8.880694031,-7.148805373
3777000000,-2.239038,-44.026787,,-8.830689807,-7.140272525
3778000000,-2.2898157,-43.994598,,-8.779779626,-7.132147243
3779000000,-2.2807064,-43.916306,,-8.728045652,-7.124422533
3780000000,-2.3259192,-43.872303,,-8.675568068,-7.1170913
3781000000,-2.3197415,-43.851128,,-8.622424891,-7.110146354
3782000000,-2.3047192,-43.788826,,-8.568691826,-7.103580419
3783000000,-2.3402467,-43.566372,,-8.514442136,-7.097386141
3784000000,-2.3508196,-43.707188,,-8.459746547,-7.091556097
3785000000,-2.3856266,-43.463287,,-8.404673163,-7.086082801
3786000000,-2.3917174,-43.514889,,-8.349287411,-7.080958714
3787000000,-2.4074018,-43.234623,,-8.293652001,-7.076176248
3788000000,-2.4006212,-43.144321,,-8.237826909,-7.071727777
3789000000,-2.4016161,-42.991634,,-8.181869366,-7.067605642
3790000000,-2.4833806,-43.089603,,-8.125833869,-7.06380216
3791000000,-2.4424779,-42.776642,,-8.069772208,-7.060309628
3792000000,-2.5173078,-42.699718,,-8.013733492,-7.057120334
3793000000,-2.5141439,-42.614857,,-7.957764195,-7.054226559
3794000000,-2.5100925,-42.674904,,-7.90190821,-7.051620588
3795000000,-2.5235054,-42.433792,,-7.846206904,-7.049294712
3796000000,-2.5153158,-42.476284,,-7.790699184,-7.047241237
3797000000,-2.594815,-42.277534,,-7.735421568,-7.045452489
3798000000,-2.5865226,-42.140873,,-7.680408259,-7.04392082
3799000000,-2.6326509,-42.110142,,-7.625691218,-7.04263861
3800000000,-2.5984659,-41.883736,,-7.57130025,-7.041598279
3801000000,-2.6366582,-41.917747,,-7.517263078,-7.040792287
3802000000,-2.6974969,-41.944283,,-7.463605431,-7.040213137
3803000000,-2.6901445,-41.737492,,-7.41035112,-7.039853387
3804000000,-2.7297363,-41.840351,,-7.357522126,-7.039705646
3805000000,-2.7010148,-41.555576,,-7.305138677,-7.039762584
3806000000,-2.7323487,-41.582256,,-7.253219331,-7.040016934
3807000000,-2.7430873,-41.511482,,-7.201781056,-7.040461493
3808000000,-2.7712085,-41.63102,,-7.150839305,-7.041089133
3809000000,-2.8167226,-41.631031,,-7.100408094,-7.041892794
3810000000,-2.8324404,-41.461975,,-7.050500074,-7.042865496
3811000000,-2.8662298,-41.437359,,-7.001126607,-7.044000336
3812000000,-2.8470454,-41.332558,,-6.952297832,-7.045290496
3813000000,-2.9028301,-41.388992,,-6.904022735,-7.046729239
3814000000,-2.8853543,-41.374126,,-6.85630921,-7.048309917
3815000000,-2.9210334,-41.272964,,-6.809164129,-7.050025971
3816000000,-2.9520285,-41.258945,,-6.762593393,-7.051870932
3817000000,-2.9833641,-41.172836,,-6.716601997,-7.053838424
3818000000,-3.0038769,-41.255051,,-6.671194084,-7.055922166
3819000000,-2.9842093,-41.07132,,-6.626372994,-7.058115971
3820000000,-3.0643251,-40.876427,,-6.582141321,-7.060413751
3821000000,-3.1087849,-40.930153,,-6.538500955,-7.062809515
3822000000,-3.0812364,-40.958775,,-6.495453133,-7.065297371
3823000000,-3.0667477,-40.844547,,-6.45299848,-7.067871526
3824000000,-3.1698472,-40.735817,,-6.411137051,-7.070526291
3825000000,-3.1770787,-40.67366,,-6.369868371,-7.073256074
3826000000,-3.210593,-40.564381,,-6.329191474,-7.076055386
3827000000,-3.200928,-40.419399,,-6.289104936,-7.078918842
3828000000,-3.3034527,-40.502506,,-6.249606911,-7.081841157
3829000000,-3.2670989,-40.368462,,-6.21069516,-7.084817148
3830000000,-3.3350711,-40.265244,,-6.172367085,-7.087841734
3831000000,-3.3800879,-40.238289,,-6.134619756,-7.090909939
3832000000,-3.367697,-40.155468,,-6.097449934,-7.094016884
3833000000,-3.3893554,-40.045052,,-6.060854105,-7.097157795
3834000000,-3.4264016,-39.958031,,-6.024828496,-7.100327999
3835000000,-3.4455674,-39.731186,,-5.9893691,-7.103522921
3836000000,-3.5040998,-39.792,,-5.9544717,-7.106738089
3837000000,-3.5225627,-39.530487,,-5.920131886,-7.109969129
3838000000,-3.5780935,-39.587658,,-5.886345073,-7.113211765
3839000000,-3.5812097,-39.343124,,-5.853106522,-7.116461821
3840000000,-3.6461229,-39.187954,,-5.820411354,-7.119715217
3841000000,-3.6367056,-39.091366,,-5.788254567,-7.12296797
3842000000,-3.6522198,-38.977844,,-5.756631049,-7.126216191
3843000000,-3.7240655,-38.887379,,-5.725535594,-7.129456086
3844000000,-3.7671611,-38.814789,,-5.694962911,-7.132683955
3845000000,-3.7722471,-38.715942,,-5.664907641,-7.135896191
3846000000,-3.8052316,-38.641922,,-5.635364362,-7.139089276
3847000000,-3.8501151,-38.529278,,-5.606327606,-7.142259784
3848000000,-3.8934548,-38.492523,,-5.577791864,-7.145404379
3849000000,-3.935209,-38.422523,,-5.549751597,-7.14851981
3850000000,-3.9776256,-38.427437,,-5.522201244,-7.151602914
3851000000,-3.9729142,-38.302681,,-5.49513523,-7.154650614
3852000000,-4.046113,-38.291458,,-5.468547972,-7.157659918
3853000000,-4.1009073,-38.375206,,-5.442433888,-7.160627914
3854000000,-4.1128287,-38.314247,,-5.416787402,-7.163551773
3855000000,-4.1149988,-38.220261,,-5.39160295,-7.166428749
3856000000,-4.2447658,-38.2477,,-5.366874986,-7.169256172
