frequency, S11, S21,, S22, S12
4631772672,-0.00171378,-127.9932383,,-0.090637842,-127.9928071
4632772608,-0.001714377,-128.1314107,,-0.090659495,-128.1323062
4633772544,-0.001713184,-128.2713854,,-0.09068596,-128.2691566
4634772480,-0.001713184,-128.4101203,,-0.090712425,-128.4110668
4635772416,-0.001713184,-128.548443,,-0.090725056,-128.5478984
4636772352,-0.001712588,-128.6896861,,-0.090749717,-128.6901053
4637772288,-0.001712588,-128.8317929,,-0.090771971,-128.8335016
4638772224,-0.001712588,-128.9709571,,-0.090799038,-128.9689979
4639772160,-0.001711396,-129.1135361,,-0.090817083,-129.113712
4640772096,-0.001711396,-129.2534077,,-0.090842946,-129.253474
4641772032,-0.001711992,-129.3954529,,-0.090862194,-129.3940941
4642771968,-0.0017108,-129.5380789,,-0.090888058,-129.536936
4643771904,-0.001710204,-129.6796536,,-0.090903697,-129.6775379
4644771840,-0.001709607,-129.8243023,,-0.090927155,-129.8227397
4645771776,-0.001710204,-129.9655628,,-0.090948207,-129.9654545
4646771712,-0.001709607,-130.1111389,,-0.090974673,-130.1106649
4647771648,-0.001709607,-130.2537889,,-0.090990312,-130.2555524
4648771584,-0.001709011,-130.3988508,,-0.091013168,-130.3978689
4649771520,-0.001708415,-130.5436516,,-0.091034221,-130.5440245
4650771456,-0.001707819,-130.6890496,,-0.091063694,-130.6887209
4651771392,-0.001708415,-130.8341399,,-0.091081739,-130.8346659
4652771328,-0.001708415,-130.9791196,,-0.091098581,-130.9794391
4653771264,-0.001708415,-131.1278456,,-0.091123844,-131.1281102
4654771200,-0.001707223,-131.2750762,,-0.091141889,-131.2765161
4655771136,-0.001706627,-131.4205638,,-0.091162942,-131.4192978
4656771072,-0.001707223,-131.5689714,,-0.091184596,-131.5683395
4657771008,-0.001706627,-131.7160152,,-0.09120625,-131.7151828
4658770944,-0.001706627,-131.8656438,,-0.091233318,-131.8656753
4659770880,-0.001705434,-132.0138019,,-0.091249559,-132.0131049
4660770816,-0.001705434,-132.1648639,,-0.091268807,-132.1629317
4661770752,-0.001704838,-132.3134603,,-0.091285048,-132.3112717
4662770688,-0.001705434,-132.46399,,-0.091303695,-132.4627745
4663770624,-0.001704838,-132.6129116,,-0.091324748,-132.6168248
4664770560,-0.001704838,-132.7671426,,-0.091347004,-132.7643684
4665770496,-0.001703646,-132.915952,,-0.09136926,-132.9162334
4666770432,-0.001704242,-133.0702797,,-0.091384298,-133.06855
4667770368,-0.001703646,-133.2214149,,-0.091411367,-133.2202509
4668770304,-0.00170305,-133.3735133,,-0.091429412,-133.3779741
4669770240,-0.00170305,-133.5274899,,-0.091449864,-133.5285535
4670770176,-0.00170305,-133.6816168,,-0.091469714,-133.6787623
4671770112,-0.001702454,-133.8353307,,-0.091488362,-133.8369649
4672770048,-0.001702454,-133.9896496,,-0.09151122,-133.9903527
4673769984,-0.001702454,-134.1449035,,-0.091532273,-134.1461932
4674769920,-0.001701857,-134.3020514,,-0.091551522,-134.2990373
4675769856,-0.001700665,-134.4545114,,-0.09157438,-134.4543363
4676769792,-0.001702454,-134.6147714,,-0.091591223,-134.6126882
4677769728,-0.001701261,-134.7710153,,-0.091610472,-134.7690185
4678769664,-0.001700069,-134.9268066,,-0.091633932,-134.9261744
4679769600,-0.001700069,-135.0824619,,-0.091652579,-135.0842029
4680769536,-0.001700665,-135.2432181,,-0.091673633,-135.2437049
4681769472,-0.001698877,-135.4022143,,-0.091691679,-135.4020502
4682769408,-0.001699473,-135.5604592,,-0.091715139,-135.5632424
4683769344,-0.001699473,-135.7193334,,-0.091733185,-135.7202263
4684769280,-0.001698877,-135.8808784,,-0.091750028,-135.8795011
4685769216,-0.001698877,-136.0430914,,-0.091772887,-136.0441021
4686769152,-0.001698281,-136.2002625,,-0.09178973,-136.1999932
4687769088,-0.001698877,-136.3636074,,-0.091811987,-136.3623862
4688769024,-0.001697684,-136.5271904,,-0.091830033,-136.5226566
4689768960,-0.001698281,-136.6895734,,-0.091843267,-136.6931049
4690768896,-0.001697684,-136.8538163,,-0.09186372,-136.8525707
4691768832,-0.001697684,-137.0142332,,-0.091888383,-137.0176661
4692768768,-0.001695896,-137.1791461,,-0.091900414,-137.1785728
4693768704,-0.001696492,-137.3430533,,-0.091921469,-137.3447536
4694768640,-0.0016953,-137.5087945,,-0.091949742,-137.5116393
4695768576,-0.0016953,-137.6772109,,-0.091961773,-137.6761206
4696768512,-0.001696492,-137.8424171,,-0.091979218,-137.8445462
4697768448,-0.0016953,-138.0089028,,-0.092005085,-138.0110273
4698768384,-0.001695896,-138.1767158,,-0.092017717,-138.1777868
4699768320,-0.0016953,-138.3446652,,-0.092036967,-138.3470917
4700768256,-0.001694108,-138.5128451,,-0.092052608,-138.5120239
4701768192,-0.001694704,-138.6824732,,-0.092075467,-138.684886
4702768128,-0.001694704,-138.8534149,,-0.092093514,-138.8454458
4703768064,-0.001694108,-139.0186598,,-0.092107951,-139.0227086
4704768000,-0.001694108,-139.194048,,-0.092128404,-139.1942088
4705767936,-0.001693511,-139.3632307,,-0.092151264,-139.3615855
4706767872,-0.001694108,-139.5336748,,-0.092169912,-139.5342581
4707767808,-0.001694108,-139.7098306,,-0.092184951,-139.7020364
4708767744,-0.001692915,-139.8800137,,-0.092198787,-139.8749464
4709767680,-0.001692915,-140.0533542,,-0.092221045,-140.052966
4710767616,-0.001692319,-140.2267256,,-0.092239694,-140.2271026
4711767552,-0.001691723,-140.4032733,,-0.092254733,-140.404803
4712767488,-0.001692319,-140.5737852,,-0.09227278,-140.5837288
4713767424,-0.001692319,-140.7529597,,-0.092296843,-140.7472366
4714767360,-0.001691127,-140.9290504,,-0.092308875,-140.9227001
4715767296,-0.001691723,-141.1064709,,-0.092329328,-141.106222
4716767232,-0.001690531,-141.2850422,,-0.092346172,-141.2792768
4717767168,-0.001690531,-141.4627821,,-0.092363618,-141.4588272
4718767104,-0.001690531,-141.6365948,,-0.092381064,-141.6428424
4719767040,-0.001690531,-141.8211444,,-0.092400314,-141.8189655
4720766976,-0.001689935,-141.9989175,,-0.092416557,-141.9945087
4721766912,-0.001689935,-142.1813348,,-0.0924328,-142.1735233
4722766848,-0.001688742,-142.3601418,,-0.092446035,-142.3599012
4723766784,-0.001689935,-142.5451269,,-0.092470098,-142.536606
4724766720,-0.001689935,-142.7287756,,-0.092481528,-142.7264975
4725766656,-0.001688146,-142.9075918,,-0.092502583,-142.9082217
4726766592,-0.001689338,-143.0882141,,-0.092519428,-143.0812708
4727766528,-0.001688146,-143.2754935,,-0.092536272,-143.27722
4728766464,-0.001688146,-143.4575203,,-0.092556726,-143.4591607
4729766400,-0.001688146,-143.6446551,,-0.092568156,-143.6468521
4730766336,-0.001688742,-143.8345261,,-0.092588009,-143.8358823
4731766272,-0.001686954,-144.0190122,,-0.092601244,-144.0172059
4732766208,-0.001686954,-144.2080664,,-0.092616885,-144.2059372
4733766144,-0.001686358,-144.3884058,,-0.09263373,-144.3980371
4734766080,-0.001686358,-144.5859095,,-0.092653583,-144.5822152
4735766016,-0.001685761,-144.772699,,-0.09267163,-144.7743121
4736765952,-0.001686358,-144.9667751,,-0.092687874,-144.9637437
4737765888,-0.001685761,-145.1619532,,-0.092707125,-145.1513758
4738765824,-0.001685165,-145.3506143,,-0.092717953,-145.3504229
4739765760,-0.001685165,-145.5405677,,-0.0927354,-145.5391604
4740765696,-0.001685165,-145.7357119,,-0.092751041,-145.7310789
4741765632,-0.001684569,-145.9248555,,-0.092767886,-145.923683
4742765568,-0.001684569,-146.1292427,,-0.09278052,-146.1166288
4743765504,-0.001684569,-146.3174799,,-0.092794958,-146.3223767
4744765440,-0.001683973,-146.5115753,,-0.092817819,-146.5124471
4745765376,-0.001683973,-146.7100342,,-0.092832258,-146.7143605
4746765312,-0.001683377,-146.9107664,,-0.092851509,-146.9009886
4747765248,-0.001683377,-147.110476,,-0.09286294,-147.100287
4748765184,-0.001683377,-147.3050616,,-0.092882793,-147.3001274
4749765120,-0.001682781,-147.5132811,,-0.09289302,-147.5114033
4750765056,-0.001683377,-147.709747,,-0.092909264,-147.712117
4751764992,-0.001682781,-147.9055608,,-0.092921296,-147.923863
4752764928,-0.001682185,-148.1105806,,-0.092935133,-148.111039
4753764864,-0.001680992,-148.3174134,,-0.092948368,-148.3213725
4754764800,-0.001681588,-148.5194434,,-0.092967018,-148.5266781
4755764736,-0.001681588,-148.7240109,,-0.092979051,-148.7230549
4756764672,-0.001681588,-148.9316083,,-0.092995896,-148.9412283
4757764608,-0.001680396,-149.1285014,,-0.093017554,-149.1382259
4758764544,-0.001680992,-149.3437476,,-0.093026578,-149.3368101
4759764480,-0.001680992,-149.5540716,,-0.093045228,-149.5546377
4760764416,-0.0016798,-149.7579287,,-0.093056058,-149.7545865
4761764352,-0.001680396,-149.9769818,,-0.093072301,-149.9702867
4762764288,-0.0016798,-150.1835666,,-0.093087943,-150.1940337
4763764224,-0.001679204,-150.3895476,,-0.093102984,-150.3847969
4764764160,-0.001678608,-150.6085817,,-0.093117423,-150.6183312
4765764096,-0.001678608,-150.8173627,,-0.093131862,-150.8220774
4766764032,-0.001679204,-151.0351978,,-0.093139683,-151.0425961
4767763968,-0.001678608,-151.2408925,,-0.09316435,-151.2527677
4768763904,-0.001678608,-151.4579875,,-0.093178789,-151.4597527
4769763840,-0.001678608,-151.6719803,,-0.093195032,-151.6964099
4770763776,-0.001677415,-151.897856,,-0.093200447,-151.9061909
4771763712,-0.001678012,-152.1231379,,-0.093217293,-152.1238905
4772763648,-0.001676819,-152.3447728,,-0.093232333,-152.3392689
4773763584,-0.001676819,-152.5496686,,-0.093252187,-152.5602153
4774763520,-0.001677415,-152.7693795,,-0.093261813,-152.7738826
4775763456,-0.001676223,-153.0016682,,-0.093276252,-153.0035788
4776763392,-0.001676223,-153.2234505,,-0.093288285,-153.2248594
4777763328,-0.001676819,-153.4484039,,-0.093299115,-153.4558439
4778763264,-0.001676223,-153.6699183,,-0.09331957,-153.667323
4779763200,-0.001675627,-153.9046096,,-0.093332806,-153.9060156
4780763136,-0.001675627,-154.128264,,-0.093344839,-154.1319508
4781763072,-0.001675031,-154.3473439,,-0.093353262,-154.3534476
4782763008,-0.001675627,-154.5868633,,-0.093372514,-154.5968471
4783762944,-0.001675031,-154.8175334,,-0.093384547,-154.8165926
4784762880,-0.001675031,-155.0491249,,-0.093400791,-155.0581737
4785762816,-0.001674435,-155.285275,,-0.093414629,-155.2892367
4786762752,-0.001673839,-155.5185138,,-0.093423052,-155.5214925
4787762688,-0.001673839,-155.756177,,-0.093433881,-155.7564388
4788762624,-0.001673839,-155.9902808,,-0.093453134,-155.9892991
4789762560,-0.001672646,-156.2186694,,-0.093469378,-156.2305295
4790762496,-0.001673242,-156.4616866,,-0.093482013,-156.4536062
4791762432,-0.001672646,-156.6960466,,-0.093489233,-156.7007004
4792762368,-0.001673242,-156.9381051,,-0.093505477,-156.9317469
4793762304,-0.001672646,-157.1952288,,-0.093520518,-157.1847409
4794762240,-0.001673242,-157.4054327,,-0.093526535,-157.4284925
4795762176,-0.00167205,-157.6843961,,-0.093547592,-157.6660606
4796762112,-0.00167205,-157.9212201,,-0.09355782,-157.9115517
4797762048,-0.00167205,-158.146909,,-0.093570455,-158.1544198
4798761984,-0.001670858,-158.4263819,,-0.09358309,-158.4042378
4799761920,-0.001670262,-158.648966,,-0.093592716,-158.6675071
4800761856,-0.001670858,-158.8975604,,-0.093608961,-158.9115015
4801761792,-0.001671454,-159.1601318,,-0.093620392,-159.1621581
4802761728,-0.001671454,-159.4316216,,-0.093631823,-159.4017483
4803761664,-0.001669666,-159.6497646,,-0.093643255,-159.640636
4804761600,-0.001669666,-159.8865289,,-0.093663711,-159.891969
4805761536,-0.001669666,-160.179312,,-0.093673338,-160.1831697
4806761472,-0.001669666,-160.4182063,,-0.093676948,-160.4505241
4807761408,-0.001669069,-160.6807986,,-0.093697404,-160.6719553
4808761344,-0.001669069,-160.9440416,,-0.093704022,-160.9583018
4809761280,-0.001669069,-161.2269453,,-0.093716657,-161.1941677
4810761216,-0.001668473,-161.4794342,,-0.093731097,-161.4421484
4811761152,-0.001668473,-161.7193596,,-0.093738317,-161.7183901
4812761088,-0.001668473,-161.9892295,,-0.093756968,-162.0252964
4813761024,-0.001667281,-162.2612077,,-0.0937684,-162.2665603
4814760960,-0.001666685,-162.5259655,,-0.093778628,-162.5368317
4815760896,-0.001666685,-162.8188278,,-0.093788856,-162.8023092
4816760832,-0.001666685,-163.0658088,,-0.093797279,-163.0668495
4817760768,-0.001666685,-163.3393131,,-0.093811118,-163.33215
4818760704,-0.001666089,-163.6518807,,-0.093823151,-163.6431386
4819760640,-0.001666685,-163.8891166,,-0.093838794,-163.8827626
4820760576,-0.001665493,-164.1737316,,-0.093845413,-164.1817417
4821760512,-0.001665493,-164.4613789,,-0.093860454,-164.455896
4822760448,-0.001666089,-164.7258443,,-0.093865869,-164.7139485
4823760384,-0.001665493,-164.9959157,,-0.093880309,-164.9842265
4824760320,-0.001665493,-165.3204646,,-0.093892944,-165.3092339
4825760256,-0.001664896,-165.5865029,,-0.093899563,-165.5668324
4826760192,-0.001664896,-165.8571765,,-0.093915206,-165.858608
4827760128,-0.0016643,-166.1978826,,-0.093922426,-166.1793636
4828760064,-0.001663704,-166.4114073,,-0.093935663,-166.4162001
4829760000,-0.001663704,-166.7595713,,-0.093944086,-166.7351295
4830759936,-0.001663108,-167.014449,,-0.093957323,-167.005057
4831759872,-0.001662512,-167.346246,,-0.093965747,-167.3340845
4832759808,-0.001662512,-167.6318204,,-0.093980187,-167.5918196
4833759744,-0.001663108,-167.9021372,,-0.09399222,-167.916007
4834759680,-0.001661916,-168.2242898,,-0.093998237,-168.1980847
4835759616,-0.001661916,-168.5151171,,-0.094013881,-168.5113784
4836759552,-0.001661916,-168.8248038,,-0.094022906,-168.8523137
4837759488,-0.001661916,-169.1549882,,-0.094027719,-169.0989547
4838759424,-0.001661319,-169.4377073,,-0.094043965,-169.4113421
4839759360,-0.001660127,-169.7531375,,-0.094051185,-169.7490501
4840759296,-0.001659531,-170.0388027,,-0.094057803,-170.0220022
4841759232,-0.001660723,-170.3420788,,-0.094070438,-170.3860453
4842759168,-0.001660723,-170.6573069,,-0.094084879,-170.704003
4843759104,-0.001659531,-171.0315452,,-0.094089692,-170.9782262
4844759040,-0.001660127,-171.3033472,,-0.094104133,-171.3470954
4845758976,-0.001658935,-171.6594109,,-0.094109548,-171.6975329
4846758912,-0.001657743,-171.9803218,,-0.094119175,-171.9814893
4847758848,-0.001659531,-172.3376202,,-0.094128802,-172.3090202
4848758784,-0.001658339,-172.6563627,,-0.09413542,-172.5628662
4849758720,-0.001657743,-173.0312666,,-0.094139632,-172.9675544
4850758656,-0.001657743,-173.2875301,,-0.094154072,-173.2272726
4851758592,-0.001657146,-173.6127531,,-0.094160691,-173.6558963
4852758528,-0.001657743,-173.9489536,,-0.094170318,-173.9283823
4853758464,-0.00165655,-174.2693328,,-0.094182352,-174.3103613
4854758400,-0.001657146,-174.6116289,,-0.094191377,-174.5752695
4855758336,-0.00165655,-174.9463319,,-0.094201606,-174.9153569
4856758272,-0.001655954,-175.322063,,-0.094214843,-175.2269707
4857758208,-0.001655358,-175.5577594,,-0.094214843,-175.6809317
4858758144,-0.001654762,-175.9854676,,-0.094226876,-175.9216934
4859758080,-0.001654166,-176.3979593,,-0.094229885,-176.4325478
4860758016,-0.001655358,-176.6618257,,-0.094243724,-176.6861549
4861757952,-0.001654762,-177.0717772,,-0.094249741,-177.0685151
4862757888,-0.001652973,-177.4266091,,-0.094254554,-177.4591473
4863757824,-0.001652973,-177.7975933,,-0.094268995,-177.7727992
4864757760,-0.00165357,-178.1544578,,-0.09427802,-178.123281
4865757696,-0.001652377,-178.4727727,,-0.094284639,-178.5616886
4866757632,-0.001652973,-178.8804745,,-0.094298478,-178.9649864
4867757568,-0.001651781,-179.2679451,,-0.094305698,-179.3111553
4868757504,-0.001652973,-179.6545484,,-0.094312918,-179.7039691
4869757440,-0.001651781,-179.979702,,-0.094319537,-180
4870757376,-0.001651185,-180,,-0.094329164,-180
4871757312,-0.001650589,-180,,-0.094339995,-180
4872757248,-0.001650589,-180,,-0.094343605,-180
4873757184,-0.001649993,-180,,-0.094354435,-180
4874757120,-0.001651185,-180,,-0.094361656,-180
4875757056,-0.001649397,-180,,-0.094370681,-180
4876756992,-0.001649397,-180,,-0.094376698,-180
4877756928,-0.001649397,-180,,-0.094389334,-180
4878756864,-0.001648204,-180,,-0.094391741,-180
4879756800,-0.0016488,-180,,-0.094400766,-180
4880756736,-0.001647608,-180,,-0.094407987,-180
4881756672,-0.001647012,-180,,-0.09441641,-180
4882756608,-0.001647012,-180,,-0.094421826,-180
4883756544,-0.001646416,-180,,-0.09443025,-180
4884756480,-0.00164582,-180,,-0.094438673,-180
4885756416,-0.001646416,-180,,-0.094447097,-180
4886756352,-0.00164582,-180,,-0.094452513,-180
4887756288,-0.001645224,-180,,-0.094463945,-180
4888756224,-0.001645224,-180,,-0.094466352,-180
4889756160,-0.001644627,-180,,-0.094478386,-180
4890756096,-0.001644627,-180,,-0.094481996,-180
4891756032,-0.001642839,-180,,-0.094483199,-180
4892755968,-0.001642839,-180,,-0.094495835,-180
4893755904,-0.001642839,-180,,-0.094504861,-180
4894755840,-0.001642243,-180,,-0.094509674,-180
4895755776,-0.001641051,-180,,-0.094519903,-180
4896755712,-0.001641051,-180,,-0.094524115,-180
4897755648,-0.001641051,-180,,-0.094529531,-180
4898755584,-0.001640454,-180,,-0.094535548,-180
4899755520,-0.001639262,-180,,-0.094540963,-180
4900755456,-0.001639262,-180,,-0.094545777,-180
4901755392,-0.001638666,-180,,-0.094552997,-180
4902755328,-0.001639262,-180,,-0.094563226,-180
4903755264,-0.001637474,-180,,-0.094569845,-180
4904755200,-0.001636878,-180,,-0.094574659,-180
4905755136,-0.001636878,-180,,-0.094577066,-180
4906755072,-0.001636281,-180,,-0.094584888,-180
4907755008,-0.001635089,-180,,-0.094591507,-180
4908754944,-0.001635089,-180,,-0.094596922,-180
4909754880,-0.001635089,-180,,-0.094601736,-180
4910754816,-0.001633301,-180,,-0.094607151,-180
4911754752,-0.001632705,-180,,-0.094607753,-180
4912754688,-0.001631512,-180,,-0.094623398,-180
4913754624,-0.001632108,-180,,-0.09462761,-180
4914754560,-0.00163032,-180,,-0.094634228,-180
4915754496,-0.00163032,-180,,-0.094637237,-180
4916754432,-0.001629724,-180,,-0.094636635,-180
4917754368,-0.001628532,-180,,-0.094645059,-180
4918754304,-0.001628532,-180,,-0.09465589,-180
4919754240,-0.001627935,-180,,-0.094658899,-180
4920754176,-0.001627339,-180,,-0.094663111,-180
4921754112,-0.001626147,-180,,-0.094664916,-180
4922754048,-0.001624955,-180,,-0.094670331,-180
4923753984,-0.001624359,-180,,-0.094670331,-180
4924753920,-0.001624359,-180,,-0.094685374,-180
4925753856,-0.001623166,-180,,-0.094690188,-180
4926753792,-0.00162257,-180,,-0.0946944,-180
4927753728,-0.001621974,-180,,-0.094696807,-180
4928753664,-0.001620186,-180,,-0.094699214,-180
4929753600,-0.001619589,-180,,-0.094702222,-180
4930753536,-0.001619589,-180,,-0.094713053,-180
4931753472,-0.001618397,-180,,-0.094719672,-180
4932753408,-0.001617801,-180,,-0.094718469,-180
4933753344,-0.001616013,-180,,-0.094725689,-180
4934753280,-0.00161482,-180,,-0.094730503,-180
4935753216,-0.001613032,-180,,-0.094729901,-180
4936753152,-0.001613032,-180,,-0.09473652,-180
4937753088,-0.001612436,-180,,-0.094741936,-180
4938753024,-0.001610647,-180,,-0.094744944,-180
4939752960,-0.001608859,-180,,-0.094750962,-180
4940752896,-0.001608263,-180,,-0.094752767,-180
4941752832,-0.00160707,-180,,-0.094758182,-180
4942752768,-0.001605878,-180,,-0.094757581,-180
4943752704,-0.001602897,-180,,-0.094759386,-180
4944752640,-0.001602301,-180,,-0.094766005,-180
4945752576,-0.001600513,-180,,-0.094766606,-180
