Freq(Hz),S11 Phase_HFSS,S11 Phase_milled,S11 Phase_z0lver
2568000000,48.12619116,-78.937134,-151.2826116
2569000000,47.787549,-78.65255,-151.529766
2570000000,47.44881591,-78.715401,-151.7767845
2571000000,47.10999218,-79.049858,-152.0237545
2572000000,46.77107812,-79.57769,-152.270705
2573000000,46.43207403,-79.121391,-152.5175195
2574000000,46.09298021,-79.581947,-152.7643825
2575000000,45.75379699,-79.354126,-153.0110319
2576000000,45.41452469,-79.99614,-153.2577687
2577000000,45.07516364,-79.766914,-153.5043501
2578000000,44.73571417,-79.972221,-153.7509314
2579000000,44.39617661,-80.139198,-153.9974642
2580000000,44.05655132,-80.445374,-154.2439193
2581000000,43.71683865,-81.083488,-154.4902481
2582000000,43.37703895,-80.834846,-154.7365866
2583000000,43.03715258,-80.665207,-154.9827406
2584000000,42.69717992,-80.774277,-155.2289334
2585000000,42.35712132,-80.982048,-155.4750096
2586000000,42.01697719,-81.527,-155.7211247
2587000000,41.67674789,-81.382874,-155.9670843
2588000000,41.33643383,-81.276505,-156.2129954
2589000000,40.99603539,-81.725883,-156.4588191
2590000000,40.65555299,-81.905624,-156.7045651
2591000000,40.31498702,-81.815102,-156.9502722
2592000000,39.97433792,-81.834099,-157.1958433
2593000000,39.63360609,-82.362137,-157.4414241
2594000000,39.29279197,-82.006561,-157.6869563
2595000000,38.95189599,-82.205498,-157.932304
2596000000,38.61091859,-82.496704,-158.1776323
2597000000,38.26986021,-82.309608,-158.4228634
2598000000,37.92872131,-82.737679,-158.6679876
2599000000,37.58750235,-82.626701,-158.9131216
2600000000,37.24620378,-82.856651,-159.1581876
2601000000,36.90482609,-82.873596,-159.4031078
2602000000,36.56336975,-83.550797,-159.647999
2603000000,36.22183523,-83.039345,-159.8927638
2604000000,35.88022304,-83.402092,-160.1374218
2605000000,35.53853367,-83.209732,-160.3820798
2606000000,35.19676761,-84.082695,-160.6266115
2607000000,34.85492539,-84.242279,-160.8710655
2608000000,34.51300751,-84.028984,-161.1154514
2609000000,34.1710145,-84.601608,-161.3597209
2610000000,33.82894688,-84.065163,-161.6039417
2611000000,33.48680519,-84.657433,-161.8480557
2612000000,33.14458997,-83.978188,-162.0921114
2613000000,32.80230177,-84.972649,-162.3360409
2614000000,32.45994114,-84.618156,-162.5799314
2615000000,32.11750864,-84.966095,-162.8237152
2616000000,31.77500485,-85.001305,-163.0674114
2617000000,31.43243033,-85.035751,-163.3110397
2618000000,31.08978566,-85.743095,-163.5544932
2619000000,30.74707144,-85.366219,-163.7979272
2620000000,30.40428825,-85.885048,-164.0412446
2621000000,30.0614367,-85.826706,-164.2844844
2622000000,29.7185174,-86.047165,-164.527627
2623000000,29.37553095,-85.844963,-164.7707307
2624000000,29.03247798,-86.404045,-165.0136596
2625000000,28.68935911,-86.258202,-165.2565496
2626000000,28.34617499,-86.315948,-165.4993619
2627000000,28.00292624,-86.851631,-165.7419411
2628000000,27.65961352,-86.851715,-165.9846174
2629000000,27.31623748,-86.758163,-166.2271383
2630000000,26.97279878,-86.879868,-166.4695232
2631000000,26.62929809,-86.868492,-166.7118304
2632000000,26.28573609,-87.026169,-166.954021
2633000000,25.94211344,-87.703629,-167.1961728
2634000000,25.59843085,-87.11071,-167.4381497
2635000000,25.254689,-87.059486,-167.6799906
2636000000,24.9108886,-87.552505,-167.9218509
2637000000,24.56703036,-87.242935,-168.1635753
2638000000,24.22311498,-87.761856,-168.4051636
2639000000,23.8791432,-88.440849,-168.6466742
2640000000,23.53511573,-88.229958,-168.8881072
2641000000,23.19103332,-87.834427,-169.1293458
2642000000,22.8468967,-88.293259,-169.3705261
2643000000,22.50270663,-88.363029,-169.6116482
2644000000,22.15846386,-88.918373,-169.8526731
2645000000,21.81416914,-88.486282,-170.0935621
2646000000,21.46982326,-88.995949,-170.3342956
2647000000,21.12542698,-89.211769,-170.5749902
2648000000,20.78098109,-88.803276,-170.8156072
2649000000,20.43648638,-89.368355,-171.0560493
2650000000,20.09194364,-89.137817,-171.2964136
2651000000,19.74735367,-89.539528,-171.5366614
2652000000,19.40271729,-89.971703,-171.7767927
2653000000,19.0580353,-90.109329,-172.0168268
2654000000,18.71330854,-89.613739,-172.2567832
2655000000,18.36853782,-90.359528,-172.4965841
2656000000,18.023724,-90.009575,-172.7362297
2657000000,17.6788679,-90.144623,-172.9758752
2658000000,17.33397038,-90.109093,-173.2154236
2659000000,16.98903229,-90.341858,-173.4547
2660000000,16.6440545,-90.171997,-173.6939764
2661000000,16.29903787,-90.334579,-173.9331945
2662000000,15.95398328,-90.980598,-174.1721795
2663000000,15.60889162,-90.819275,-174.4111256
2664000000,15.26376376,-91.031403,-174.649858
2665000000,14.91860061,-90.881302,-174.8886099
2666000000,14.57340307,-91.090286,-175.1272451
2667000000,14.22817204,-91.08313,-175.3656473
2668000000,13.88290844,-90.917007,-175.6040494
2669000000,13.53761319,-91.696037,-175.8422573
2670000000,13.19228721,-90.579704,-176.080368
2671000000,12.84693145,-91.186417,-176.3183427
2672000000,12.50154684,-91.655678,-176.5562786
2673000000,12.15613432,-91.333466,-176.7940007
2674000000,11.81069485,-92.017998,-177.031684
2675000000,11.46522939,-91.888519,-177.2691925
2676000000,11.11973891,-93.196388,-177.5066426
2677000000,10.77422437,-92.505943,-177.7439179
2678000000,10.42868675,-92.077087,-177.9810961
2679000000,10.08312703,-91.855316,-178.2181188
2680000000,9.737546213,-92.092827,-178.4550445
2681000000,9.391945285,-92.074493,-178.6918535
2682000000,9.04632525,-92.652992,-178.9285265
2683000000,8.700687115,-92.426025,-179.1651024
2684000000,8.355031895,-92.6409,-179.4015229
2685000000,8.009360609,-93.017059,-179.6378851
2686000000,7.663674283,-93.019966,-179.8740336
2687000000,7.317973949,-92.730408,179.8898674
2688000000,6.972260643,-92.170609,179.6538744
2689000000,6.626535409,-93.598297,179.4180368
2690000000,6.280799296,-93.868988,179.1823157
2691000000,5.935053359,-93.824883,178.9467501
2692000000,5.589298657,-93.73616,178.7113593
2693000000,5.243536256,-94.707893,178.4760268
2694000000,4.897767229,-94.792511,178.240772
2695000000,4.551992651,-94.088753,178.0057309
2696000000,4.206213606,-93.8862,177.7707481
2697000000,3.860431181,-93.915192,177.5359402
2698000000,3.51464647,-94.095772,177.30121
2699000000,3.168860571,-94.168404,177.0666935
2700000000,2.823074588,-95.086708,176.8322158
2701000000,2.47728963,-94.171822,176.5978936
2702000000,2.131506811,-93.378952,176.3636879
2703000000,1.785727252,-94.247833,176.1296376
2704000000,1.439952076,-94.509315,175.8956845
2705000000,1.094182413,-95.310158,175.6619257
2706000000,0.748419397,-94.580688,175.4282057
2707000000,0.402664169,-95.33754,175.1947189
2708000000,0.056917873,-96.116661,174.9612321
2709000000,-0.288818343,-96.123245,174.7280173
2710000000,-0.634543324,-95.290718,174.4948413
2711000000,-0.980255912,-94.485687,174.2617819
2712000000,-1.325954943,-95.885422,174.0289362
2713000000,-1.67163925,-95.18045,173.7961487
2714000000,-2.01730766,-94.697479,173.5635362
2715000000,-2.362958997,-95.814186,173.3310402
2716000000,-2.708592079,-95.332359,173.0986802
2717000000,-3.05420572,-95.661377,172.8664367
2718000000,-3.399798731,-95.978119,172.6343487
2719000000,-3.745369917,-96.43306,172.4023773
2720000000,-4.090918081,-96.290451,172.1705807
2721000000,-4.43644202,-95.854828,171.9388618
2722000000,-4.781940528,-95.391174,171.707279
2723000000,-5.127412394,-95.51593,171.4758709
2724000000,-5.472856405,-96.706863,171.2446183
2725000000,-5.818271342,-95.716202,171.013424
2726000000,-6.163655983,-97.286568,170.7824046
2727000000,-6.509009104,-96.648811,170.5514822
2728000000,-6.854329475,-97.185143,170.3207542
2729000000,-7.199615864,-96.272461,170.0901039
2730000000,-7.544867034,-96.300743,169.8595895
2731000000,-7.890081746,-96.256775,169.6292695
2732000000,-8.235258758,-96.76062,169.399066
2733000000,-8.580396823,-96.924377,169.1689791
2734000000,-8.925494692,-97.254631,168.9390088
2735000000,-9.270551112,-96.709869,168.7092716
2736000000,-9.615564829,-98.060646,168.4795343
2737000000,-9.960534584,-97.493599,168.2500497
2738000000,-10.30545912,-97.140022,168.0206233
2739000000,-10.65033716,-96.410454,167.7913913
2740000000,-10.99516745,-97.650017,167.5622952
2741000000,-11.33994872,-97.390343,167.3332574
2742000000,-11.68467969,-96.80246,167.1044527
2743000000,-12.02935909,-97.953087,166.8757064
2744000000,-12.37398564,-96.553505,166.6471543
2745000000,-12.71855807,-98.570602,166.4187187
2746000000,-13.06307509,-97.489594,166.1904581
2747000000,-13.40753542,-98.473915,165.9622945
2748000000,-13.75193777,-97.750908,165.7343059
2749000000,-14.09628085,-98.310341,165.5063755
2750000000,-14.44056338,-98.633781,165.2786588
2751000000,-14.78478406,-96.723076,165.0510587
2752000000,-15.1289416,-99.391762,164.8236334
2753000000,-15.4730347,-98.171768,164.5963053
2754000000,-15.81706207,-98.751076,164.3690937
2755000000,-16.1610224,-97.61956,164.1420764
2756000000,-16.50491441,-97.934616,163.9151952
2757000000,-16.84873678,-98.020538,163.6884693
2758000000,-17.19248821,-98.380325,163.4617823
2759000000,-17.53616741,-97.635475,163.2353673
2760000000,-17.87977306,-98.281624,163.0090106
2761000000,-18.22330386,-97.966347,162.7828093
2762000000,-18.5667585,-98.728363,162.5567537
2763000000,-18.91013567,-98.309486,162.3308244
2764000000,-19.25343407,-98.007904,162.1050603
2765000000,-19.59665238,-98.852623,161.8794321
2766000000,-19.9397893,-99.458275,161.6539691
2767000000,-20.28284351,-99.654671,161.4286129
2768000000,-20.62581371,-98.587509,161.203383
2769000000,-20.96869858,-97.708214,160.9783085
2770000000,-21.3114968,-97.938835,160.7534089
2771000000,-21.65420708,-98.658821,160.5285967
2772000000,-21.99682809,-98.310074,160.3039983
2773000000,-22.33935852,-99.375397,160.0794678
2774000000,-22.68179707,-99.038651,159.8551316
2775000000,-23.02414241,-98.798683,159.6308634
2776000000,-23.36639324,-99.19664,159.4068478
2777000000,-23.70854825,-99.123299,159.182871
2778000000,-24.05060612,-99.181107,158.9590885
2779000000,-24.39256554,-98.729797,158.7354128
2780000000,-24.7344252,-99.995056,158.5119703
2781000000,-25.0761838,-99.474182,158.2885861
2782000000,-25.41784002,-98.553589,158.0653573
2783000000,-25.75939256,-98.87384,157.8422548
2784000000,-26.10084011,-98.949669,157.6193757
2785000000,-26.44218136,-99.081352,157.3965452
2786000000,-26.78341501,-99.216965,157.173909
2787000000,-27.12453975,-99.760246,156.9514184
2788000000,-27.46555428,-98.226151,156.7290153
2789000000,-27.8064573,-98.202194,156.5068162
2790000000,-28.14724751,-98.458488,156.2847143
2791000000,-28.48792361,-98.324692,156.0628163
2792000000,-28.8284843,-98.121101,155.8410154
2793000000,-29.16892829,-98.054276,155.6193215
2794000000,-29.50925429,-96.599854,155.3978315
2795000000,-29.849461,-98.14727,155.1764581
2796000000,-30.18954712,-99.206184,154.9552304
2797000000,-30.52951139,-96.729279,154.7341775
2798000000,-30.8693525,-99.277054,154.5132607
2799000000,-31.20906917,-99.166725,154.2924312
2800000000,-31.54866013,-96.831268,154.0717961
2801000000,-31.88812409,-99.194809,153.851229
2802000000,-32.22745977,-99.181931,153.6309241
2803000000,-32.56666591,-99.620049,153.4106969
2804000000,-32.90574123,-98.82309,153.1906543
2805000000,-33.24468445,-99.280739,152.9706506
2806000000,-33.58349432,-96.672668,152.7509092
2807000000,-33.92216957,-99.164154,152.5312648
2808000000,-34.26070894,-98.426193,152.3117468
2809000000,-34.59911116,-101.81242,152.0923842
2810000000,-34.937375,-100.8687,151.8732062
2811000000,-35.27549918,-100.07666,151.654067
2812000000,-35.61348247,-99.268501,151.4351707
2813000000,-35.95132362,-98.662895,151.2163812
2814000000,-36.28902138,-98.285545,150.9977277
2815000000,-36.62657453,-98.724045,150.7792394
2816000000,-36.96398181,-98.859886,150.5608482
2817000000,-37.301242,-99.12262,150.3426707
2818000000,-37.63835388,-99.42482,150.1245417
2819000000,-37.97531621,-97.909904,149.9066168
2820000000,-38.31212778,-98.436562,149.6888667
2821000000,-38.64878737,-97.81469,149.471175
2822000000,-38.98529376,-97.687355,149.253658
2823000000,-39.32164576,-97.966019,149.0363257
2824000000,-39.65784214,-97.611137,148.8191681
2825000000,-39.99388171,-99.312714,148.6020786
2826000000,-40.32976328,-98.394768,148.3850668
2827000000,-40.66548566,-98.354713,148.1683076
2828000000,-41.00104764,-97.95266,147.9516649
2829000000,-41.33644806,-97.95887,147.7351291
2830000000,-41.67168572,-99.009155,147.5187584
2831000000,-42.00675947,-98.032509,147.3026306
2832000000,-42.34166811,-97.719559,147.0865222
2833000000,-42.6764105,-97.726563,146.8705789
2834000000,-43.01098547,-97.302208,146.6547911
2835000000,-43.34539186,-98.118271,146.439149
2836000000,-43.67962853,-96.820747,146.2236428
2837000000,-44.01369432,-97.166451,146.0082144
2838000000,-44.34758809,-95.993675,145.7930483
2839000000,-44.68130871,-95.872925,145.5779696
2840000000,-45.01485505,-96.978088,145.3630074
2841000000,-45.34822599,-96.780319,145.1482298
2842000000,-45.68142039,-96.237259,144.9335688
2843000000,-46.01443715,-98.621971,144.7190341
2844000000,-46.34727515,-95.301941,144.5046548
2845000000,-46.67993329,-96.154327,144.2904115
2846000000,-47.01241048,-95.67804,144.0763236
2847000000,-47.34470561,-96.860756,143.8624397
2848000000,-47.67681759,-96.461304,143.6486044
2849000000,-48.00874536,-100.13563,143.4349537
2850000000,-48.34048782,-91.876282,143.2213807
2851000000,-48.67204391,-96.538643,143.0080602
2852000000,-49.00341257,-96.386765,142.7947397
2853000000,-49.33459272,-94.915024,142.5816912
2854000000,-49.66558333,-95.00956,142.3687205
2855000000,-49.99638333,-96.648857,142.1558954
2856000000,-50.32699169,-94.436104,141.9432161
2857000000,-50.65740738,-95.049385,141.7307019
2858000000,-50.98762935,-94.347916,141.5182363
2859000000,-51.3176566,-93.977417,141.3060038
2860000000,-51.6474881,-93.675514,141.0938684
2861000000,-51.97712283,-97.167046,140.881937
2862000000,-52.3065598,-95.792549,140.6700834
2863000000,-52.63579801,-93.983109,140.4584046
2864000000,-52.96483645,-94.65741,140.2468327
2865000000,-53.29367416,-96.04216,140.0354064
2866000000,-53.62231013,-94.66124,139.8241065
2867000000,-53.95074342,-92.924278,139.6129425
2868000000,-54.27897303,-93.777245,139.4019729
2869000000,-54.60699802,-93.782661,139.1911295
2870000000,-54.93481744,-94.315109,138.9803735
2871000000,-55.26243032,-93.80307,138.7697827
2872000000,-55.58983574,-90.943336,138.5593862
2873000000,-55.91703276,-92.045227,138.3490479
2874000000,-56.24402045,-91.622406,138.1388651
2875000000,-56.57079789,-91.734909,137.9288668
2876000000,-56.89736416,-92.370323,137.7189851
2877000000,-57.22371837,-91.527992,137.5092103
2878000000,-57.54985961,-92.385757,137.2995714
2879000000,-57.87578698,-88.732765,137.0901366
2880000000,-58.2014996,-90.665802,136.88076
2881000000,-58.52699659,-90.275627,136.6716069
2882000000,-58.85227707,-88.548553,136.4625509
2883000000,-59.17734019,-91.174713,136.2536114
2884000000,-59.50218508,-90.268669,136.0447983
2885000000,-59.82681089,-88.669769,135.8361697
2886000000,-60.15121678,-88.370491,135.6276577
2887000000,-60.4754019,-88.255898,135.4192525
2888000000,-60.79936543,-88.581062,135.2110222
2889000000,-61.12310654,-87.156517,135.0029668
2890000000,-61.44662442,-86.366959,134.7949696
2891000000,-61.76991826,-86.941025,134.5871181
2892000000,-62.09298725,-86.509933,134.379461
2893000000,-62.41583061,-86.660767,134.1718815
2894000000,-62.73844753,-84.27639,133.9644477
2895000000,-63.06083725,-85.12442,133.7571791
2896000000,-63.38299899,-86.673203,133.5500756
2897000000,-63.70493198,-85.123329,133.3430207
2898000000,-64.02663546,-85.813225,133.1361601
2899000000,-64.34810869,-84.630013,132.9293772
2900000000,-64.66935091,-84.386528,132.7227886
2901000000,-64.99036139,-85.852028,132.5163068
2902000000,-65.31113941,-84.454529,132.3099804
2903000000,-65.63168423,-82.304276,132.1037026
2904000000,-65.95199514,-83.042435,131.8976871
2905000000,-66.27207144,-83.173271,131.6917882
2906000000,-66.59191243,-84.007301,131.4860058
2907000000,-66.91151741,-83.063499,131.2803206
2908000000,-67.23088569,-79.300766,131.0747617
2909000000,-67.5500166,-81.02243,130.8694164
2910000000,-67.86890947,-83.696243,130.6641295
2911000000,-68.18756363,-83.100334,130.4589591
2912000000,-68.50597842,-79.559082,130.2540024
2913000000,-68.8241532,-77.460098,130.0491623
2914000000,-69.14208733,-81.748436,129.8443999
2915000000,-69.45978017,-75.825592,129.6397929
2916000000,-69.7772311,-79.273102,129.4352928
2917000000,-70.09443949,-79.761513,129.230987
2918000000,-70.41140473,-78.468391,129.0267686
2919000000,-70.72812622,-77.282082,128.8226959
2920000000,-71.04460336,-75.672974,128.6187981
2921000000,-71.36083556,-79.478188,128.4149779
2922000000,-71.67682224,-78.562057,128.2113132
2923000000,-71.99256283,-76.115005,128.0077554
2924000000,-72.30805674,-75.482658,127.8043724
2925000000,-72.62330344,-77.582855,127.6010865
2926000000,-72.93830235,-72.149231,127.3979464
2927000000,-73.25305293,-74.54438,127.1949131
2928000000,-73.56755466,-72.940056,126.9919964
2929000000,-73.88180699,-72.672562,126.7892545
2930000000,-74.1958094,-72.133247,126.586668
2931000000,-74.50956137,-71.337914,126.384169
2932000000,-74.8230624,-70.123558,126.181806
2933000000,-75.13631198,-72.933723,125.9795595
2934000000,-75.44930962,-72.468323,125.7774782
2935000000,-75.76205483,-69.739494,125.5754843
2936000000,-76.07454712,-67.930771,125.3736459
2937000000,-76.38678604,-69.166634,125.1719434
2938000000,-76.69877111,-67.004951,124.9703575
2939000000,-77.01050186,-65.132774,124.7689076
2940000000,-77.32197786,-64.42392,124.5675451
2941000000,-77.63319866,-64.705566,124.3663478
2942000000,-77.94416381,-64.96981,124.1652864
2943000000,-78.25487289,-64.554352,123.9643417
2944000000,-78.56532548,-63.260632,123.7635037
2945000000,-78.87552116,-61.751556,123.562831
2946000000,-79.18545952,-67.82959,123.3622359
2947000000,-79.49514016,-61.058144,123.1618254
2948000000,-79.80456268,-65.794136,122.9615023
2949000000,-80.1137267,-58.312733,122.761325
2950000000,-80.42263184,-65.144516,122.5612447
2951000000,-80.73127772,-61.532635,122.3613588
2952000000,-81.03966398,-57.752762,122.1615991
2953000000,-81.34779025,-58.639893,121.9619075
2954000000,-81.65565619,-54.291019,121.7623518
