"Freq [GHz]","ang_deg(S(1,1)) [deg] - L1='12.75mm' L2='12.75mm' L3='12.75mm' L4='12.75mm' L5='12.75mm' UE_L1='8.9635mm' UE_L2='8.66mm' UE_L3='8.66mm' UE_L4='8.9635mm' w3='8.37mm'","ang_deg(S(1,2)) [deg] - L1='12.75mm' L2='12.75mm' L3='12.75mm' L4='12.75mm' L5='12.75mm' UE_L1='8.9635mm' UE_L2='8.66mm' UE_L3='8.66mm' UE_L4='8.9635mm' w3='8.37mm'","ang_deg(S(2,1)) [deg] - L1='12.75mm' L2='12.75mm' L3='12.75mm' L4='12.75mm' L5='12.75mm' UE_L1='8.9635mm' UE_L2='8.66mm' UE_L3='8.66mm' UE_L4='8.9635mm' w3='8.37mm'","ang_deg(S(2,2)) [deg] - L1='12.75mm' L2='12.75mm' L3='12.75mm' L4='12.75mm' L5='12.75mm' UE_L1='8.9635mm' UE_L2='8.66mm' UE_L3='8.66mm' UE_L4='8.9635mm' w3='8.37mm'"
4.251,111.961197661078,156.700169125479,156.700169125357,119.973193079868
4.252,111.739541481613,156.484006042907,156.484006042781,119.737753334648
4.253,111.517872639208,156.267800565058,156.267800564928,119.502304804126
4.254,111.296190902205,156.051552399591,156.051552399457,119.266847256357
4.255,111.07449603895,155.835261254589,155.835261254451,119.031380459201
4.256,110.852787817793,155.618926838543,155.618926838401,118.795904180329
4.257,110.631066007085,155.402548860344,155.402548860198,118.560418187217
4.258,110.409330375178,155.186127029261,155.186127029112,118.324922247147
4.259,110.187580690425,154.969661054933,154.969661054781,118.089416127207
4.26,109.965816721179,154.753150647355,154.753150647199,117.853899594294
4.261,109.744038235792,154.536595516859,154.5365955167,117.618372415105
4.262,109.522245002614,154.319995374108,154.319995373945,117.382834356143
4.263,109.300436789993,154.103349930079,154.103349929914,117.147285183717
4.264,109.078613366274,153.886658896053,153.886658895884,116.911724663936
4.265,108.856774499798,153.669921983598,153.669921983426,116.676152562715
4.266,108.634919958902,153.45313890456,153.453138904385,116.440568645769
4.267,108.413049511917,153.23630937105,153.236309370872,116.204972678617
4.268,108.19116292717,153.01943309543,153.019433095249,115.969364426576
4.269,107.96925997298,152.802509790303,152.80250979012,115.733743654768
4.27,107.747340417658,152.585539168501,152.585539168314,115.498110128112
4.271,107.52540402951,152.368520943071,152.368520942882,115.262463611329
4.272,107.30345057683,152.151454827266,152.151454827075,115.026803868937
4.273,107.081479827906,151.934340534533,151.934340534339,114.791130665255
4.274,106.859491551013,151.717177778501,151.717177778303,114.555443764398
4.275,106.637485514416,151.499966272966,151.499966272767,114.319742930281
4.276,106.41546148637,151.282705731891,151.282705731689,114.084027926615
4.277,106.193419235118,151.065395869383,151.065395869178,113.848298516907
4.278,105.971358528887,150.848036399688,150.848036399481,113.612554464462
4.279,105.749279135893,150.630627037182,150.630627036972,113.376795532379
4.28,105.527180824339,150.413167496353,150.413167496142,113.141021483552
4.281,105.305063362411,150.195657491803,150.195657491588,112.905232080671
4.282,105.082926518279,149.978096738224,149.978096738007,112.669427086219
4.283,104.860770060099,149.760484950398,149.760484950179,112.433606262474
4.284,104.638593756007,149.542821843181,149.54282184296,112.197769371503
4.285,104.416397374125,149.325107131499,149.325107131276,111.961916175172
4.286,104.194180682554,149.107340530331,149.107340530105,111.726046435132
4.287,103.971943449376,148.889521754706,148.889521754478,111.490159912831
4.288,103.749685442655,148.671650519689,148.671650519459,111.254256369505
4.289,103.527406430433,148.453726540374,148.453726540144,111.018335566181
4.29,103.30510618073,148.235749531875,148.235749531642,110.782397263676
4.291,103.082784461548,148.017719209313,148.017719209079,110.546441222597
4.292,102.860441040864,147.799635287814,147.799635287577,110.310467203338
4.293,102.63807568663,147.58149748249,147.581497482253,110.074474966084
4.294,102.415688166777,147.363305508444,147.363305508203,109.838464270805
4.295,102.193278249211,147.145059080746,147.145059080504,109.602434877261
4.296,101.970845701812,146.926757914435,146.926757914192,109.366386544995
4.297,101.748390292435,146.708401724508,146.708401724263,109.130319033341
4.298,101.525911788907,146.48999022591,146.489990225664,108.894232101415
4.299,101.30340995903,146.271523133527,146.271523133279,108.65812550812
4.3,101.080884570574,146.053000162175,146.053000161925,108.421999012142
4.301,100.858335391286,145.834421026598,145.834421026347,108.185852371953
4.302,100.63576218888,145.615785441454,145.615785441202,107.949685345807
4.303,100.41316473104,145.39709312131,145.397093121056,107.713497691742
4.304,100.190542785421,145.178343780633,145.178343780378,107.477289167578
4.305,99.9678961196457,144.959537133785,144.959537133529,107.241059530918
4.306,99.7452245013049,144.740672895011,144.740672894754,107.004808539145
4.307,99.522527697957,144.521750778435,144.521750778176,106.768535949425
4.308,99.2998054771269,144.30277049805,144.30277049779,106.532241518702
4.309,99.0770576063056,144.083731767714,144.083731767453,106.2959250037
4.31,98.8542838529493,143.86463430114,143.864634300878,106.059586160926
4.311,98.6314839844796,143.645477811889,143.645477811626,105.823224746661
4.312,98.4086577682808,143.426262013364,143.4262620131,105.586840516968
4.313,98.1858049717013,143.206986618803,143.206986618537,105.350433227685
4.314,97.9629253620532,142.987651341271,142.987651341004,105.114002634431
4.315,97.7400187066087,142.768255893654,142.768255893386,104.877548492597
4.316,97.5170847726018,142.548799988651,142.548799988383,104.641070557353
4.317,97.2941233272291,142.329283338772,142.329283338503,104.404568583645
4.318,97.071134137645,142.109705656325,142.109705656055,104.168042326194
4.319,96.8481169709643,141.890066653411,141.890066653141,103.931491539494
4.32,96.6250715942607,141.670366041924,141.670366041652,103.694915977814
4.321,96.4019977745655,141.450603533534,141.450603533262,103.458315395198
4.322,96.1788952788677,141.23077883969,141.230778839417,103.221689545461
4.323,95.9557638741135,141.010891671609,141.010891671336,102.985038182193
4.324,95.7326033272045,140.790941740271,140.790941739997,102.748361058752
4.325,95.5094134049985,140.570928756414,140.570928756139,102.511657928273
4.326,95.2861938743075,140.350852430525,140.35085243025,102.274928543656
4.327,95.0629445018991,140.130712472838,140.130712472562,102.038172657577
4.328,94.8396650544923,139.910508593326,139.91050859305,101.801390022478
4.329,94.616355298761,139.690240501695,139.690240501418,101.564580390572
4.33,94.393015001331,139.46990790738,139.469907907103,101.327743513842
4.331,94.1696439287792,139.249510519537,139.249510519259,101.090879144038
4.332,93.9462418476337,139.029048047039,139.029048046761,100.853987032676
4.333,93.7228085243736,138.808520198471,138.808520198193,100.617066931044
4.334,93.4993437254273,138.587926682124,138.587926681845,100.380118590192
4.335,93.2758472171728,138.367267205988,138.367267205709,100.143141760941
4.336,93.0523187659363,138.14654147775,138.146541477471,99.9061361938741
4.337,92.8287581379921,137.925749204786,137.925749204506,99.6691016393413
4.338,92.6051650995619,137.704890094157,137.704890093877,99.4320378474574
4.339,92.3815394168141,137.483963852603,137.483963852323,99.1949445681011
4.34,92.1578808558628,137.26297018654,137.26297018626,98.9578215509149
4.341,91.9341891827684,137.041908802054,137.041908801774,98.7206685453051
4.342,91.7104641635355,136.820779404894,136.820779404614,98.4834853004401
4.343,91.4867055641138,136.599581700471,136.599581700191,98.2462715652514
4.344,91.2629131503956,136.37831539385,136.378315393569,98.0090270884314
4.345,91.0390866882162,136.156980189746,136.156980189465,97.7717516184334
4.346,90.8152259433556,135.935575792521,135.93557579224,97.5344449034735
4.347,90.5913306815329,135.714101906177,135.714101905896,97.2971066915257
4.348,90.3674006684102,135.492558234354,135.492558234073,97.0597367303252
4.349,90.1434356695899,135.270944480323,135.270944480042,96.822334767366
4.35,89.9194354506142,135.049260346983,135.049260346702,96.5849005499007
4.351,89.6953997769655,134.827505536856,134.827505536575,96.3474338249406
4.352,89.4713284140645,134.605679752083,134.605679751802,96.1099343392543
4.353,89.2472211272709,134.383782694419,134.383782694139,95.8724018393682
4.354,89.023077681882,134.161814065232,134.161814064952,95.6348360715652
4.355,88.7988978431322,133.939773565492,133.939773565212,95.3972367818846
4.356,88.5746813761929,133.717660895774,133.717660895495,95.1596037161214
4.357,88.3504280461714,133.495475756251,133.495475755972,94.9219366198263
4.358,88.1261376181105,133.273217846689,133.27321784641,94.684235238304
4.359,87.9018098569889,133.050886866443,133.050886866164,94.4464993166154
4.36,87.6774445277188,132.828482514456,132.828482514178,94.2087285995736
4.361,87.4530413951457,132.606004489252,132.606004488974,93.9709228317448
4.362,87.228600224051,132.383452488934,132.383452488656,93.7330817574509
4.363,87.0041207791465,132.160826211178,132.160826210901,93.4952051207632
4.364,86.7796028250772,131.938125353233,131.938125352957,93.2572926655066
4.365,86.5550461264203,131.715349611914,131.715349611638,93.0193441352577
4.366,86.3304504476838,131.492498683599,131.492498683323,92.7813592733439
4.367,86.1058155533065,131.269572264228,131.269572263953,92.5433378228428
4.368,85.8811412076575,131.046570049294,131.046570049019,92.3052795265831
4.369,85.6564271750357,130.823491733845,130.823491733571,92.0671841271427
4.37,85.4316732196687,130.600337012478,130.600337012204,91.8290513668487
4.371,85.2068791057138,130.377105579337,130.377105579064,91.5908809877776
4.372,84.9820445972559,130.153797128106,130.153797127833,91.3526727317541
4.373,84.7571694583074,129.930411352011,129.930411351739,91.1144263403507
4.374,84.5322534528082,129.706947943812,129.706947943541,90.8761415548873
4.375,84.3072963446256,129.483406595804,129.483406595533,90.6378181164321
4.376,84.0822978975518,129.259786999809,129.259786999539,90.3994557657983
4.377,83.8572578753055,129.036088847177,129.036088846908,90.1610542435459
4.378,83.6321760415314,128.812311828782,128.812311828513,89.9226132899819
4.379,83.4070521597982,128.588455635017,128.588455634748,89.6841326451574
4.38,83.1818859935992,128.364519955791,128.364519955523,89.445612048869
4.381,82.9566773063518,128.140504480531,128.140504480264,89.2070512406577
4.382,82.7314258613969,127.916408898172,127.916408897906,88.9684499598092
4.383,82.5061314219981,127.692232897159,127.692232896894,88.7298079453522
4.384,82.2807937513427,127.467976165443,127.467976165178,88.4911249360598
4.385,82.0554126125391,127.243638390476,127.243638390212,88.2524006704473
4.386,81.8299877686181,127.019219259212,127.019219258949,88.0136348867728
4.387,81.6045189825317,126.794718458102,126.79471845784,87.774827323037
4.388,81.379006017153,126.570135673089,126.570135672828,87.5359777169819
4.389,81.1534486352754,126.345470589611,126.345470589351,87.2970858060914
4.39,80.9278465996128,126.120722892595,126.120722892336,87.0581513275903
4.391,80.7021996727993,125.895892266454,125.895892266195,86.8191740184447
4.392,80.4765076173877,125.670978395084,125.670978394827,86.5801536153603
4.393,80.2507701958494,125.445980961865,125.445980961608,86.3410898547826
4.394,80.0249871705768,125.220899649655,125.220899649399,86.1019824728988
4.395,79.7991583038774,124.995734140789,124.995734140534,85.8628312056324
4.396,79.5732833579793,124.770484117077,124.770484116823,85.6236357886486
4.397,79.3473620950272,124.545149259799,124.545149259547,85.3843959573499
4.398,79.1213942770829,124.319729249709,124.319729249457,85.1451114468773
4.399,78.8953796661258,124.094223767024,124.094223766773,84.9057819921103
4.4,78.6693180240514,123.868632491429,123.868632491179,84.6664073276655
4.401,78.4432091126717,123.64295510207,123.642955101822,84.4269871878972
4.402,78.2170526937151,123.417191277558,123.417191277311,84.1875213068971
4.403,77.9908485288256,123.191340695958,123.191340695712,83.9480094184934
4.404,77.7645963795622,122.965403034795,122.96540303455,83.7084512562506
4.405,77.5382960073998,122.739377971046,122.739377970802,83.4688465534701
4.406,77.3119471737276,122.513265181144,122.513265180901,83.2291950431884
4.407,77.0855496398503,122.28706434097,122.287064340728,82.989496458179
4.408,76.8591031669864,122.060775125855,122.060775125614,82.7497505309498
4.409,76.6326075162678,121.834397210575,121.834397210336,82.5099569937431
4.41,76.4060624487426,121.607930269355,121.607930269117,82.2701155785389
4.411,76.1794677253705,121.381373975859,121.381373975621,82.030226017049
4.412,75.9528231070257,121.154728003194,121.154728002957,81.7902880407215
4.413,75.7261283544955,120.927992023906,120.927992023671,81.5503013807378
4.414,75.4993832284805,120.70116570998,120.701165709746,81.3102657680139
4.415,75.2725874895943,120.474248732837,120.474248732605,81.0701809331997
4.416,75.0457408983631,120.247240763331,120.2472407631,80.8300466066783
4.417,74.8188432152257,120.020141471751,120.020141471521,80.5898625185664
4.418,74.5918942005335,119.792950527815,119.792950527586,80.3496283987142
4.419,74.36489361455,119.565667600672,119.565667600444,80.1093439767044
4.42,74.1378412174522,119.3382923589,119.338292358674,79.8690089818543
4.421,73.9107367693274,119.110824470502,119.110824470277,79.6286231432118
4.422,73.6835800301756,118.883263602907,118.883263602683,79.3881861895586
4.423,73.4563707599101,118.655609422968,118.655609422746,79.1476978494098
4.424,73.2291087183537,118.427861596962,118.427861596741,78.9071578510109
4.425,73.001793665242,118.200019790583,118.200019790363,78.6665659223404
4.426,72.7744253602237,117.972083668949,117.972083668731,78.4259217911106
4.427,72.5470035628574,117.744052896595,117.744052896379,78.1852251847639
4.428,72.3195280326139,117.515927137473,117.515927137258,77.9444758304754
4.429,72.0919985288762,117.287706054952,117.287706054738,77.7036734551524
4.43,71.8644148109383,117.059389311814,117.059389311601,77.4628177854337
4.431,71.6367766380063,116.830976570257,116.830976570046,77.2219085476901
4.432,71.4090837691981,116.602467491891,116.602467491681,76.9809454680245
4.433,71.1813359635431,116.373861737737,116.373861737529,76.739928272271
4.434,70.9535329799827,116.145158968227,116.14515896802,76.4988566859961
4.435,70.7256745773697,115.916358843203,115.916358842997,76.2577304344971
4.436,70.4977605144704,115.687461021916,115.687461021711,76.0165492428049
4.437,70.2697905499612,115.458465163022,115.458465162819,75.7753128356798
4.438,70.0417644424319,115.229370924587,115.229370924386,75.5340209376156
4.439,69.8136819503848,115.000177964082,115.000177963882,75.2926732728379
4.44,69.585542832234,114.770885938383,114.770885938184,75.0512695653036
4.441,69.357346846306,114.541494503768,114.541494503571,74.8098095387012
4.442,69.1290937508421,114.312003315924,114.312003315728,74.5682929164537
4.443,68.9007833039941,114.082412029934,114.08241202974,74.3267194217131
4.444,68.6724152638288,113.85272030029,113.852720300097,74.0850887773661
4.445,68.4439893883258,113.62292778088,113.622927780689,73.8434007060308
4.446,68.2155054353784,113.393034124996,113.393034124806,73.6016549300581
4.447,67.9869631627943,113.163038985329,113.16303898514,73.359851171532
4.448,67.7583623282953,112.932942013969,112.932942013783,73.1179891522691
4.449,67.5297026895174,112.702742862409,112.702742862223,72.8760685938188
4.45,67.3009840040123,112.472441181536,112.472441181352,72.6340892174649
4.451,67.0722060292463,112.242036621637,112.242036621455,72.3920507442238
4.452,66.843368522602,112.0115288324,112.011528832219,72.1499528948465
4.453,66.614471241377,111.780917462905,111.780917462725,71.9077953898171
4.454,66.3855139427859,111.550202161633,111.550202161455,71.6655779493545
4.455,66.1564963839606,111.319382576461,111.319382576285,71.4233002934129
4.456,65.9274183219497,111.088458354663,111.088458354488,71.180962141681
4.457,65.6982795137185,110.857429142908,110.857429142735,70.9385632135812
4.458,65.4690797161525,110.626294587263,110.626294587091,70.6961032282742
4.459,65.2398186860546,110.395054333189,110.395054333019,70.453581904655
4.46,65.0104961801472,110.163708025545,110.163708025377,70.2109989613552
4.461,64.7811119550723,109.932255308586,109.932255308419,69.968354116743
4.462,64.5516657673927,109.70069582596,109.700695825794,69.7256470889244
4.463,64.3221573735916,109.469029220713,109.469029220549,69.4828775957424
4.464,64.0925865300737,109.237255135286,109.237255135124,69.2400453547779
4.465,63.8629529931663,109.005373211517,109.005373211357,68.997150083351
4.466,63.6332565191189,108.773383090639,108.773383090481,68.75419149852
4.467,63.4034968641047,108.541284413281,108.541284413124,68.5111693170831
4.468,63.1736737842218,108.309076819469,108.309076819314,68.2680832555791
4.469,62.9437870354924,108.076759948625,108.076759948471,68.0249330302867
4.47,62.7138363738633,107.844333439567,107.844333439414,67.7817183572249
4.471,62.4838215552108,107.611796930511,107.61179693036,67.5384389521572
4.472,62.2537423353354,107.379150059071,107.379150058922,67.2950945305867
4.473,62.0235984699669,107.146392462257,107.146392462109,67.0516848077608
4.474,61.7933897147646,106.913523776477,106.913523776331,66.808209498671
4.475,61.5631158253166,106.680543637541,106.680543637396,66.5646683180526
4.476,61.3327765571419,106.447451680654,106.447451680511,66.3210609803859
4.477,61.1023716656915,106.214247540421,106.21424754028,66.0773871998974
4.478,60.8719009063489,105.98093085085,105.980930850711,65.8336466905604
4.479,60.6413640344307,105.747501245347,105.747501245209,65.5898391660948
4.48,60.4107608051889,105.51395835672,105.513958356584,65.3459643399697
4.481,60.1800909738108,105.28030181718,105.280301817045,65.1020219254028
4.482,59.94935429542,105.046531258338,105.046531258204,64.8580116353617
4.483,59.7185505250783,104.812646311211,104.81264631108,64.6139331825644
4.484,59.4876794177873,104.578646606221,104.578646606091,64.3697862794822
4.485,59.2567407284871,104.344531773192,104.344531773063,64.125570638337
4.486,59.0257342120595,104.110301441355,104.110301441228,63.8812859711049
4.487,58.7946596233306,103.87595523935,103.875955239225,63.6369319895183
4.488,58.563516717068,103.641492795222,103.641492795099,63.392508405063
4.489,58.3323052479858,103.406913736427,103.406913736305,63.1480149289828
4.49,58.101024970744,103.17221768983,103.172217689709,62.9034512722788
4.491,57.8696756399504,102.937404281705,102.937404281586,62.6588171457112
4.492,57.6382570101623,102.702473137742,102.702473137625,62.4141122598003
4.493,57.4067688358873,102.467423883041,102.467423882926,62.1693363248277
4.494,57.175210871585,102.232256142118,102.232256142004,61.9244890508369
4.495,56.9435828716686,101.996969538904,101.996969538792,61.6795701476356
4.496,56.7118845905064,101.761563696747,101.761563696636,61.4345793247961
4.497,56.4801157824233,101.526038238414,101.526038238304,61.1895162916568
4.498,56.2482762017026,101.29039278609,101.290392785983,60.9443807573245
4.499,56.0163656025871,101.054626961384,101.054626961278,60.6991724306736
4.5,55.7843837392816,100.818740385324,100.81874038522,60.4538910203502
4.501,55.5523303659536,100.582732678366,100.582732678263,60.2085362347708
4.502,55.3202052367353,100.346603460387,100.346603460286,59.9631077821254
4.503,55.0880081057274,100.110352350696,100.110352350597,59.71760537038
4.504,54.8557387269969,99.8739789680275,99.8739789679296,59.4720287072749
4.505,54.6233968545826,99.6374829305478,99.6374829304514,59.2263775003295
4.506,54.3909822424955,99.4008638558559,99.4008638557609,58.9806514568421
4.507,54.1584946447206,99.1641213609835,99.1641213608904,58.734850283892
4.508,53.9259338152192,98.9272550624,98.9272550623083,58.4889736883415
4.509,53.6932995079312,98.6902645760109,98.6902645759208,58.2430213768371
4.51,53.4605914767763,98.4531495171626,98.4531495170741,57.9969930558114
4.511,53.2278094756576,98.2159095006425,98.2159095005554,57.7508884314854
4.512,52.9949532584618,97.9785441406819,97.9785441405965,57.5047072098694
4.513,52.762022579063,97.7410530509581,97.7410530508743,57.2584490967659
4.514,52.5290171913242,97.5034358445956,97.5034358445135,57.0121137977705
4.515,52.2959368490993,97.265692134169,97.2656921340883,56.7657010182743
4.516,52.0627813062373,97.0278215317063,97.0278215316273,56.519210463467
4.517,51.8295503165819,96.7898236486886,96.7898236486112,56.2726418383369
4.518,51.5962436339747,96.5516980960534,96.5516980959775,56.0259948476731
4.519,51.3628610122605,96.3134444841994,96.3134444841251,55.7792691960712
4.52,51.1294022052854,96.0750624229846,96.0750624229116,55.53246458793
