Freq,S21,S31,S32
4.815,-456.83203,-457.3743,-465.51849
4.816,-457.11017,-457.50052,-465.87366
4.817,-457.14728,-457.60153,-465.94388
4.818,-457.07205,-457.42218,-465.89676
4.819,-457.38141,-457.91876,-466.22025
4.82,-457.46936,-457.79861,-466.37073
4.821,-457.66635,-457.98529,-466.54865
4.822,-457.79379,-458.11026,-466.71033
4.823,-457.71411,-458.11203,-466.83655
4.824,-457.93594,-458.23227,-466.94037
4.825,-457.93985,-458.3663,-466.95911
4.826,-458.04373,-458.42065,-467.12784
4.827,-458.24057,-458.54373,-467.40274
4.828,-458.3201,-458.70468,-467.56958
4.829,-458.49399,-458.85223,-467.71744
4.83,-458.4104,-458.71268,-467.7565
4.831,-458.68738,-459.01318,-468.05856
4.832,-458.57153,-459.03046,-467.96652
4.833,-458.70502,-459.15369,-468.15439
4.834,-458.9509,-459.42389,-468.44739
4.835,-459.0737,-459.35208,-468.40543
4.836,-459.12534,-459.44666,-468.56671
4.837,-459.1467,-459.62769,-468.80173
4.838,-459.38351,-459.76144,-469.03735
4.839,-459.59818,-459.8895,-469.17383
4.84,-459.4707,-459.92462,-469.21881
4.841,-459.77582,-459.96774,-469.59561
4.842,-459.77054,-460.07123,-469.46869
4.843,-459.80789,-460.18082,-469.53748
4.844,-459.93512,-460.21164,-469.81073
4.845,-460.02963,-460.39578,-469.89572
4.846,-460.19635,-460.61447,-470.17776
4.847,-460.33716,-460.70096,-470.30197
4.848,-460.49615,-460.82724,-470.44403
4.849,-460.5658,-460.85315,-470.6384
4.85,-460.67075,-460.92642,-470.65237
4.851,-460.77048,-461.11078,-470.93335
4.852,-460.89859,-461.27142,-470.95685
4.853,-461.02866,-461.19519,-471.08978
4.854,-461.04105,-461.38583,-471.29105
4.855,-461.06253,-461.36005,-471.41562
4.856,-461.37704,-461.64987,-471.728
4.857,-461.37842,-461.59964,-471.67969
4.858,-461.57709,-461.82248,-471.8851
4.859,-461.69986,-462.02924,-472.04318
4.86,-461.62256,-461.72522,-472.13858
4.861,-461.66119,-462.11438,-472.39432
4.862,-462.0112,-462.44397,-472.49692
4.863,-462.13635,-462.15256,-472.63477
4.864,-462.01242,-462.16815,-472.59473
4.865,-462.28879,-462.49741,-473.02515
4.866,-462.41446,-462.71741,-473.09338
4.867,-462.49747,-462.76483,-473.24496
4.868,-462.44272,-462.68423,-473.30945
4.869,-462.71106,-462.9342,-473.53308
4.87,-462.73337,-463.00613,-473.44528
4.871,-462.94165,-463.0246,-473.96295
4.872,-463.0929,-463.06329,-473.7612
4.873,-463.22366,-463.35779,-474.04285
4.874,-463.05862,-463.25644,-474.04861
4.875,-463.2702,-463.39966,-474.27347
4.876,-463.34961,-463.51544,-474.34506
4.877,-463.55692,-463.70593,-474.63379
4.878,-463.64111,-463.76389,-474.80731
4.879,-463.79434,-464.02481,-474.94098
4.88,-463.97015,-464.04584,-475.01929
4.881,-464.03235,-464.16327,-475.31589
4.882,-464.09021,-464.21448,-475.36407
4.883,-464.19431,-464.24554,-475.42719
4.884,-464.3765,-464.46439,-475.7186
4.885,-464.38614,-464.48767,-475.73706
4.886,-464.61548,-464.64569,-476.12299
4.887,-464.74969,-464.80536,-476.09286
4.888,-464.79037,-465.03607,-476.33969
4.889,-464.9201,-465.00403,-476.31067
4.89,-464.95535,-465.13956,-476.45789
4.891,-465.07596,-465.14633,-476.65219
4.892,-465.28058,-465.32669,-477.02344
4.893,-465.41592,-465.51428,-477.04156
4.894,-465.55225,-465.52368,-477.22302
4.895,-465.55652,-465.56454,-477.22702
4.896,-465.66345,-465.73749,-477.35095
4.897,-465.70609,-465.81082,-477.62955
4.898,-465.79169,-465.8212,-477.55426
4.899,-465.94916,-465.93719,-477.65918
4.9,-466.03879,-466.01016,-477.96182
4.901,-466.23889,-466.28778,-478.36633
4.902,-466.40976,-466.22403,-478.3158
4.903,-466.34903,-466.24414,-478.3764
4.904,-466.45853,-466.40378,-478.34897
4.905,-466.52374,-466.46542,-478.63104
4.906,-466.64349,-466.63901,-478.78085
4.907,-466.70602,-466.65308,-478.90549
4.908,-466.92404,-466.92224,-479.00064
4.909,-467.12833,-467.05511,-479.31885
4.91,-467.29077,-467.27957,-479.45288
4.911,-467.27893,-467.28772,-479.50629
4.912,-467.27194,-467.42194,-479.76117
4.913,-467.55209,-467.49863,-479.84363
4.914,-467.62463,-467.49722,-480.09552
4.915,-467.83408,-467.64059,-480.15094
4.916,-467.92413,-467.83737,-480.34531
4.917,-467.94223,-467.83801,-480.40143
4.918,-468.02008,-467.99234,-480.37781
4.919,-468.23795,-468.18149,-480.72543
4.92,-468.32669,-468.23981,-480.93811
4.921,-468.26407,-468.29181,-481.11142
4.922,-468.40204,-468.30142,-481.04587
4.923,-468.69922,-468.54279,-481.47964
4.924,-468.75638,-468.72333,-481.5455
4.925,-468.96155,-468.7814,-481.67352
4.926,-468.91101,-468.77512,-481.7933
4.927,-468.87796,-468.97806,-481.89383
4.928,-469.02991,-469.05804,-481.96411
4.929,-469.20877,-469.15112,-482.28638
4.93,-469.4537,-469.23172,-482.31894
4.931,-469.51294,-469.57349,-482.53778
4.932,-469.57474,-469.4472,-482.63165
4.933,-469.56738,-469.5654,-482.74078
4.934,-469.78397,-469.54507,-482.86639
4.935,-469.7673,-469.84418,-483.03262
4.936,-470.03079,-469.87485,-483.17224
4.937,-470.03094,-469.94455,-483.41016
4.938,-470.3801,-470.24454,-483.66089
4.939,-470.30847,-470.10275,-483.59695
4.94,-470.49814,-470.45413,-483.84387
4.941,-470.45032,-470.35208,-483.78372
4.942,-470.70718,-470.72095,-484.07785
4.943,-470.74014,-470.64185,-484.22403
4.944,-470.65594,-470.52039,-484.0437
4.945,-471.28809,-470.92209,-484.58313
4.946,-470.88501,-470.8486,-484.61182
4.947,-471.22885,-471.07843,-484.63275
4.948,-471.23001,-471.11374,-484.84573
4.949,-471.32196,-471.24655,-484.90924
4.95,-471.50742,-471.39005,-485.16486
4.951,-471.51276,-471.54282,-485.36209
4.952,-471.68204,-471.45227,-485.3544
4.953,-471.94095,-471.66211,-485.71136
4.954,-471.75009,-471.64545,-485.68439
4.955,-472.14197,-471.71832,-485.91397
4.956,-472.10376,-471.85629,-485.81143
4.957,-472.30737,-471.92514,-486.24194
4.958,-472.49622,-472.0748,-486.30167
4.959,-472.62668,-472.40213,-486.67902
4.96,-472.66531,-472.42822,-486.57153
4.961,-472.73297,-472.46808,-486.8367
4.962,-472.77478,-472.64456,-486.99194
4.963,-472.82095,-472.52167,-486.99933
4.964,-473.04163,-472.90601,-487.22324
4.965,-473.08267,-472.95349,-487.43005
4.966,-473.35233,-473.07852,-487.43716
4.967,-473.22003,-473.00879,-487.47849
4.968,-473.49976,-473.25174,-487.76004
4.969,-473.69083,-473.29517,-487.86682
4.97,-473.68713,-473.38019,-488.00177
4.971,-473.76132,-473.61526,-488.20526
4.972,-473.92929,-473.7869,-488.24271
4.973,-474.06512,-473.82803,-488.44196
4.974,-473.96753,-473.92709,-488.30771
4.975,-473.9949,-473.94873,-488.70377
4.976,-474.19467,-473.94077,-488.72806
4.977,-474.60651,-474.22363,-489.02188
4.978,-474.44583,-474.23972,-489.12433
4.979,-474.64017,-474.30429,-489.22745
4.98,-474.83908,-474.56122,-489.4136
4.981,-474.88339,-474.65604,-489.59195
4.982,-474.98169,-474.68869,-489.686
4.983,-475.0473,-474.79492,-489.75174
4.984,-475.30182,-474.86426,-489.83817
4.985,-475.27554,-475.01852,-490.1611
4.986,-475.44724,-475.21304,-490.2536
4.987,-475.49832,-475.09125,-490.37842
4.988,-475.62296,-475.30325,-490.39758
4.989,-475.72766,-475.39221,-490.68674
4.99,-475.93594,-475.75015,-491.00055
4.991,-476.01096,-475.48962,-490.9209
4.992,-476.19376,-475.84201,-491.06384
4.993,-476.24402,-475.81296,-491.23163
4.994,-476.40527,-476.03873,-491.40421
4.995,-476.2449,-475.96069,-491.46698
4.996,-476.43237,-476.18118,-491.77679
4.997,-476.63089,-476.06485,-491.66696
4.998,-476.55389,-476.1637,-491.69238
4.999,-476.71732,-476.45493,-492.0188
5,-476.97873,-476.60477,-492.3476
