Freq(Hz),S11_Phase_90deg,S11_Phase_180deg,S11_Phase_thru,S11_Phase_thru_with_coupling,,
2476000000,-85.11879,-565.7135,63.866421,227.07379,,
2477000000,-85.244041,-565.62909,63.686104,227.23219,,
2478000000,-85.53244,-566.00452,63.326515,227.66824,,
2479000000,-86.04245,-566.32306,63.226337,228.40428,,
2480000000,-85.975128,-566.39539,62.75724,229.18512,,
2481000000,-86.463898,-566.77216,62.466827,228.6523,,
2482000000,-86.794518,-566.90759,62.034,229.61261,,
2483000000,-86.72834,-567.12079,61.873299,229.48944,,
2484000000,-87.042999,-567.37097,61.456081,230.75385,,
2485000000,-87.530533,-567.49109,61.534412,230.78574,,
2486000000,-87.755791,-567.8335,61.060394,230.64906,,
2487000000,-88.182716,-568.44843,60.576004,231.5994,,
2488000000,-88.208389,-568.36279,60.39595,231.5074,,
2489000000,-88.829269,-569.00391,59.89468,231.48039,,
2490000000,-88.995491,-568.93103,59.867184,231.14622,,
2491000000,-88.978432,-568.94202,59.470219,232.53069,,
2492000000,-89.535652,-569.2395,59.235329,231.77515,,
2493000000,-89.755966,-569.63153,59.103664,232.09521,,
2494000000,-90.148445,-569.74011,58.593639,233.31497,,
2495000000,-90.191208,-569.98376,58.455978,232.70523,,
2496000000,-90.282982,-570.18384,58.274445,232.73572,,
2497000000,-90.703423,-570.35291,57.911842,233.11267,,
2498000000,-91.069588,-570.86536,57.477028,233.05154,,
2499000000,-91.303551,-570.94714,57.279232,234.2888,,
2500000000,-91.242592,-571.33063,57.012074,233.90642,,
2501000000,-91.540993,-571.17657,56.844479,233.47717,,
2502000000,-91.952148,-571.84613,56.128963,233.61411,,
2503000000,-92.178871,-571.90741,56.009609,235.12997,,
2504000000,-92.47596,-572.26587,55.671959,234.60091,,
2505000000,-92.923553,-572.1413,55.442627,234.86879,,
2506000000,-92.770721,-572.55011,55.235344,235.27344,,
2507000000,-93.186729,-572.93054,54.781597,235.80769,,
2508000000,-93.289337,-572.97852,54.854843,235.17978,,
2509000000,-93.799606,-573.24286,54.324677,234.87398,,
2510000000,-93.970116,-573.38837,53.840088,235.98082,,
2511000000,-94.31958,-573.44183,53.795734,235.65068,,
2512000000,-94.539352,-574.14917,53.288021,235.31056,,
2513000000,-94.961189,-574.39227,53.000015,235.69589,,
2514000000,-95.282318,-574.56647,52.821869,235.31947,,
2515000000,-95.5299,-574.84595,52.264477,235.98752,,
2516000000,-95.67244,-574.91528,51.885136,235.95679,,
2517000000,-96.302742,-575.30255,51.780388,236.03456,,
2518000000,-96.477676,-575.48444,51.417431,235.59088,,
2519000000,-96.49968,-575.79413,50.924076,236.37088,,
2520000000,-96.534409,-575.82196,51.179874,236.04506,,
2521000000,-97.058159,-575.87225,50.738762,236.06117,,
2522000000,-97.058617,-576.09326,50.191437,236.65829,,
2523000000,-97.265266,-576.64105,49.627789,237.25569,,
2524000000,-97.66391,-576.54962,49.662086,236.2112,,
2525000000,-98.007225,-577.09119,49.109009,236.57254,,
2526000000,-98.212852,-577.41821,48.541531,236.6154,,
2527000000,-98.492416,-577.44165,48.482533,236.33694,,
2528000000,-98.998955,-577.85443,48.167278,236.67305,,
2529000000,-99.207802,-578.05859,47.786366,236.71704,,
2530000000,-99.049858,-578.24323,47.57457,237.16327,,
2531000000,-99.464066,-578.5033,47.047874,236.94208,,
2532000000,-99.926147,-578.62543,46.522732,237.73015,,
2533000000,-100.0497,-578.90735,46.379635,237.51497,,
2534000000,-100.22964,-579.05042,46.121971,237.66933,,
2535000000,-100.66978,-579.48633,45.644337,237.38733,,
2536000000,-100.89489,-579.74005,45.285625,237.32751,,
2537000000,-101.28406,-579.62469,44.992893,237.6658,,
2538000000,-101.50549,-580.10529,44.573624,237.66711,,
2539000000,-101.29355,-580.21295,44.090786,238.03857,,
2540000000,-101.58035,-580.36353,43.662258,238.19211,,
2541000000,-102.26791,-580.94409,43.641678,237.36771,,
2542000000,-102.43073,-581.06238,42.924667,237.97588,,
2543000000,-102.56409,-581.40259,42.510643,237.83197,,
2544000000,-102.87672,-581.43237,41.968582,238.66,,
2545000000,-103.11079,-581.58124,41.826981,238.16428,,
2546000000,-103.36442,-581.88037,41.335495,238.34587,,
2547000000,-103.71436,-581.97876,40.891945,238.61296,,
2548000000,-103.70181,-582.28699,40.249161,239.19751,,
2549000000,-104.0973,-582.48682,40.365551,238.81915,,
2550000000,-104.36626,-582.63525,39.80518,239.04965,,
2551000000,-104.62157,-583.10962,39.16507,239.24416,,
2552000000,-104.55639,-583.07416,38.872402,238.50281,,
2553000000,-105.12148,-583.43738,38.301296,239.47299,,
2554000000,-105.17088,-583.61237,37.995888,239.23773,,
2555000000,-105.61093,-584.18707,37.643551,238.64818,,
2556000000,-105.831,-584.02515,37.250271,239.38434,,
2557000000,-105.73601,-584.56458,36.712795,239.10924,,
2558000000,-106.14771,-584.64337,36.315762,238.62151,,
2559000000,-106.49872,-584.89832,35.903591,239.18932,,
2560000000,-106.60058,-585.30853,35.845356,239.05537,,
2561000000,-106.85516,-585.36646,35.447071,238.7274,,
2562000000,-106.78072,-585.32172,34.525589,239.04211,,
2563000000,-107.67008,-585.94031,34.542709,238.54701,,
2564000000,-107.97503,-586.23779,33.902958,238.83546,,
2565000000,-107.9009,-586.01068,33.885834,238.43521,,
2566000000,-107.81148,-586.40265,33.16843,239.45232,,
2567000000,-108.79179,-586.69031,32.907787,239.38084,,
2568000000,-108.97965,-587.22473,32.435368,238.7509,,
2569000000,-108.7576,-587.02338,32.029366,239.71016,,
2570000000,-108.99317,-587.18878,31.174494,239.61559,,
2571000000,-109.25626,-587.61334,31.239647,238.48341,,
2572000000,-109.14275,-587.68298,30.175222,239.21251,,
2573000000,-109.93522,-588.11127,30.303753,238.7809,,
2574000000,-110.18537,-588.13654,29.669058,239.39767,,
2575000000,-110.30814,-588.52118,29.39724,239.01111,,
2576000000,-110.57655,-588.79346,28.840225,238.43808,,
2577000000,-110.91326,-589.03644,28.289005,238.70113,,
2578000000,-111.22218,-589.49335,27.690702,238.91199,,
2579000000,-111.40578,-589.41919,27.221743,238.51239,,
2580000000,-111.24287,-589.43323,26.706402,239.27263,,
2581000000,-111.45359,-590.19757,26.100758,239.02728,,
2582000000,-111.88318,-590.24878,26.098778,238.97772,,
2583000000,-112.14642,-590.31293,25.013655,239.17055,,
2584000000,-112.57508,-590.8277,24.672354,239.05362,,
2585000000,-112.61936,-590.70355,23.948309,238.48723,,
2586000000,-112.91249,-590.93256,23.678019,238.9406,,
2587000000,-112.92963,-591.2937,22.869675,239.05966,,
2588000000,-113.34036,-591.51453,22.505953,239.12799,,
2589000000,-113.38894,-591.77661,21.885622,239.03059,,
2590000000,-114.0336,-592.18457,21.411194,238.97575,,
2591000000,-114.28696,-592.39526,20.808151,238.53972,,
2592000000,-114.13032,-592.47974,20.448471,239.00548,,
2593000000,-114.78649,-592.68188,20.235973,238.82272,,
2594000000,-114.79809,-592.95715,19.285986,238.41956,,
2595000000,-115.25948,-593.27228,18.670973,238.68085,,
2596000000,-115.35455,-593.45355,18.34211,238.9131,,
2597000000,-115.39168,-593.67157,17.794712,239.33153,,
2598000000,-115.6869,-593.95111,17.006954,239.22502,,
2599000000,-116.03199,-594.29059,16.652689,239.39001,,
2600000000,-116.18995,-594.54236,15.837744,238.71143,,
2601000000,-116.50661,-594.78204,15.501986,238.9534,,
2602000000,-116.78755,-594.80341,14.760921,238.26396,,
2603000000,-117.28678,-595.27924,14.48955,238.873,,
2604000000,-117.33569,-595.36029,13.402311,238.79459,,
2605000000,-117.63313,-595.75159,13.092214,238.78891,,
2606000000,-117.75179,-595.78418,12.304081,238.83128,,
2607000000,-118.18725,-596.29095,11.841913,238.9454,,
2608000000,-117.7473,-596.13177,11.157977,239.13922,,
2609000000,-118.3494,-596.48059,10.667603,238.99321,,
2610000000,-118.46458,-596.76416,9.7111568,239.03236,,
2611000000,-118.78313,-596.98944,9.1647673,238.72791,,
2612000000,-118.8992,-597.11755,8.9765205,238.26599,,
2613000000,-119.0666,-597.40045,8.0898952,238.77937,,
2614000000,-119.55358,-597.64258,7.4493842,239.13416,,
2615000000,-119.60001,-598.12354,6.6964326,238.55663,,
2616000000,-120.14799,-598.2785,6.5401316,238.25583,,
2617000000,-120.18307,-598.23456,5.4205618,238.24976,,
2618000000,-120.22998,-598.41046,5.3336711,238.46617,,
2619000000,-120.50748,-599.00238,4.3107953,238.42094,,
2620000000,-120.73647,-599.16199,3.4240212,238.78296,,
2621000000,-121.11537,-599.38776,3.4684634,239.00714,,
2622000000,-121.45306,-599.89404,2.2116036,238.15649,,
2623000000,-121.47064,-600.01953,1.5155764,238.39743,,
2624000000,-121.52454,-599.99078,1.0587318,238.1546,,
2625000000,-121.84289,-600.34033,0.4557673,238.38945,,
2626000000,-122.01095,-600.60413,0.0001982,237.63252,,
2627000000,-122.72212,-600.89148,-1.1660323,237.84116,,
2628000000,-123.03031,-601.02563,-1.7034091,237.93532,,
2629000000,-122.9889,-600.91541,-2.7390673,238.29617,,
2630000000,-122.81767,-601.34467,-3.2607324,237.66821,,
2631000000,-123.08422,-601.55145,-3.6315355,237.77284,,
2632000000,-123.44368,-602.09222,-4.2972007,237.88913,,
2633000000,-123.96864,-602.33545,-5.3026738,236.96967,,
2634000000,-124.09547,-602.49225,-5.9090447,237.32703,,
2635000000,-124.37336,-602.8327,-7.3654532,237.31277,,
2636000000,-124.45483,-602.85663,-7.2628021,237.51089,,
2637000000,-124.75857,-603.13397,-7.9269528,237.40555,,
2638000000,-124.75181,-603.61682,-9.3744736,237.26387,,
2639000000,-125.40939,-603.67279,-9.5785809,237.14084,,
2640000000,-125.46262,-603.96436,-10.016799,237.69365,,
2641000000,-125.71336,-604.1615,-11.068774,237.2343,,
2642000000,-126.01243,-604.36176,-11.558898,237.60736,,
2643000000,-125.86739,-604.42773,-12.148444,237.56639,,
2644000000,-126.21268,-604.92938,-13.465965,237.53882,,
2645000000,-126.61308,-605.16376,-13.536682,236.85211,,
2646000000,-126.87027,-605.27155,-14.242267,236.77876,,
2647000000,-126.6853,-605.52301,-15.097333,237.25345,,
2648000000,-127.14636,-605.88489,-16.123718,236.45525,,
2649000000,-127.42622,-605.83972,-16.918211,236.88913,,
2650000000,-127.58362,-606.23566,-17.066658,236.5421,,
2651000000,-127.86911,-606.41241,-18.41169,236.08762,,
2652000000,-127.88534,-606.74945,-18.397198,236.32359,,
2653000000,-128.52744,-606.97003,-19.638685,236.29826,,
2654000000,-128.73077,-607.44116,-20.226032,236.85651,,
2655000000,-128.51315,-607.50745,-21.187204,236.36749,,
2656000000,-128.65651,-607.4079,-21.934547,236.47246,,
2657000000,-129.01503,-608.04059,-22.732075,236.63518,,
2658000000,-129.12308,-608.13239,-23.979717,236.44545,,
2659000000,-129.59184,-608.56299,-24.301889,235.86742,,
2660000000,-129.97147,-608.84937,-25.576836,235.97208,,
2661000000,-130.18076,-608.86206,-25.448046,236.19572,,
2662000000,-130.34224,-609.32184,-26.64336,236.17366,,
2663000000,-130.48534,-609.38031,-27.486609,235.70996,,
2664000000,-130.47615,-609.36053,-27.842299,236.19011,,
2665000000,-130.70186,-610.01556,-28.775955,236.13768,,
2666000000,-130.85944,-610.04059,-29.490253,236.53549,,
2667000000,-131.37419,-610.34882,-30.100513,236.09857,,
2668000000,-131.54498,-610.80432,-31.203709,235.62503,,
2669000000,-131.9857,-611.03491,-32.094658,235.62207,,
2670000000,-132.16806,-611.50806,-32.25737,235.79701,,
2671000000,-132.05971,-611.4267,-33.854736,235.33153,,
2672000000,-131.9679,-611.6554,-33.631481,236.01071,,
2673000000,-132.76988,-611.95349,-34.581272,235.43884,,
2674000000,-132.63976,-612.21729,-34.924442,235.12651,,
2675000000,-132.76788,-612.26764,-36.321907,235.45605,,
2676000000,-133.11971,-612.68567,-36.598255,235.42503,,
2677000000,-133.69548,-612.79248,-36.611954,235.37428,,
2678000000,-133.71631,-612.85504,-38.366634,235.06078,,
2679000000,-133.92307,-613.28827,-38.577518,234.57675,,
2680000000,-134.19377,-613.63867,-39.78661,234.96712,,
2681000000,-134.13966,-613.38544,-39.914726,234.79869,,
2682000000,-134.39482,-614.0564,-39.391304,234.83855,,
2683000000,-135.11227,-614.30426,-41.039059,234.222,,
2684000000,-134.87193,-614.44159,-41.771854,234.64047,,
2685000000,-135.00354,-614.79968,-42.049854,234.85503,,
2686000000,-135.07898,-615.11554,-43.209057,235.00558,,
2687000000,-135.64418,-615.39581,-43.89674,234.23911,,
2688000000,-135.78343,-615.53827,-43.929211,234.65378,,
2689000000,-136.11121,-615.9184,-45.911057,234.4837,,
2690000000,-136.04665,-616.17365,-46.480076,234.07764,,
2691000000,-136.36414,-616.51367,-46.869602,233.90646,,
2692000000,-136.33426,-616.88019,-46.591324,233.73927,,
2693000000,-136.59274,-616.87653,-48.10648,234.04608,,
2694000000,-137.02422,-617.12347,-48.988087,233.88005,,
2695000000,-137.3652,-617.27875,-49.343624,234.20563,,
2696000000,-137.51411,-617.62463,-50.598942,233.62712,,
2697000000,-137.74039,-617.7804,-50.589294,233.991,,
2698000000,-137.76488,-618.05176,-51.488323,233.57823,,
2699000000,-138.15613,-618.49396,-53.015823,233.48529,,
2700000000,-138.17538,-618.78375,-52.172012,232.91342,,
2701000000,-138.418,-618.82275,-53.492603,233.1967,,
2702000000,-138.74623,-619.28711,-54.052067,233.31247,,
2703000000,-138.71843,-619.04248,-54.927391,233.26132,,
2704000000,-139.39536,-619.698,-55.589661,233.10493,,
2705000000,-139.29662,-620.1546,-54.874187,233.1454,,
2706000000,-139.595,-620.25311,-56.500446,233.21515,,
2707000000,-139.74803,-620.33905,-56.852886,232.74173,,
2708000000,-139.83919,-620.52032,-57.85535,232.98871,,
2709000000,-140.62859,-621.27161,-58.460308,232.4409,,
2710000000,-140.40109,-621.42841,-58.199471,232.99936,,
2711000000,-140.21228,-621.3338,-60.142376,232.67285,,
2712000000,-140.77342,-621.50336,-60.958012,232.56654,,
2713000000,-141.13437,-621.94995,-60.998875,232.47394,,
2714000000,-141.21518,-622.42859,-61.40517,232.95822,,
2715000000,-141.26607,-622.44055,-61.381092,232.52858,,
2716000000,-141.37683,-622.55121,-62.6021,232.27045,,
2717000000,-142.24382,-623.2196,-63.543041,231.92728,,
2718000000,-141.98682,-623.37134,-63.761223,231.53943,,
2719000000,-142.04857,-623.79346,-64.377434,232.27925,,
2720000000,-142.2233,-623.89923,-64.61644,231.96355,,
2721000000,-142.59029,-624.21313,-66.058929,231.67612,,
2722000000,-142.93765,-624.24231,-65.504517,231.54904,,
2723000000,-143.0668,-624.87836,-66.336937,231.52864,,
2724000000,-143.25063,-625.1272,-66.47863,232.02284,,
2725000000,-143.46989,-625.59369,-67.07869,231.52795,,
2726000000,-143.68639,-625.72638,-68.327614,231.7197,,
2727000000,-143.47575,-625.8457,-69.170273,231.60786,,
2728000000,-144.13365,-626.08704,-68.921936,231.26108,,
2729000000,-144.08588,-626.38409,-69.236588,231.3557,,
2730000000,-144.54216,-626.70068,-70.666466,231.55997,,
2731000000,-144.707,-626.94714,-70.985077,231.45853,,
2732000000,-144.76164,-627.02722,-71.159866,231.28983,,
2733000000,-145.10808,-627.7063,-71.51088,230.99878,,
2734000000,-145.38176,-627.92419,-72.468216,230.75381,,
2735000000,-145.20399,-628.32544,-72.896614,230.88815,,
2736000000,-145.72452,-628.44006,-73.012222,231.19925,,
2737000000,-146.03848,-628.81287,-73.393562,230.71565,,
2738000000,-146.07527,-629.11334,-74.654037,230.04854,,
2739000000,-146.08968,-629.27563,-74.246483,230.97801,,
2740000000,-146.11563,-629.65692,-75.081352,231.01192,,
2741000000,-146.91087,-630.1095,-75.193031,230.18678,,
2742000000,-146.8582,-630.20245,-75.657852,230.14006,,
2743000000,-146.93042,-630.50977,-76.28968,229.93785,,
2744000000,-147.01691,-630.71271,-77.628792,229.98347,,
2745000000,-147.14223,-630.8609,-77.377045,230.2506,,
2746000000,-147.67906,-631.36615,-77.677971,230.22163,,
2747000000,-147.57249,-631.39838,-78.354218,229.59993,,
2748000000,-148.38821,-631.84528,-78.751518,229.51115,,
2749000000,-148.05882,-631.71106,-79.653343,229.85628,,
2750000000,-148.31093,-632.41943,-79.007767,229.73106,,
2751000000,-148.38893,-632.50293,-79.940804,229.5799,,
2752000000,-148.78059,-633.21014,-80.06131,229.89323,,
2753000000,-149.10721,-633.37244,-80.532982,229.28397,,
2754000000,-149.50505,-633.68591,-81.793129,228.97049,,
2755000000,-149.453,-633.97742,-81.212952,228.75417,,
2756000000,-149.31851,-634.07819,-81.856506,229.45767,,
2757000000,-149.92012,-634.65198,-82.530548,228.79439,,
2758000000,-150.10086,-635.00922,-83.429131,229.42874,,
2759000000,-150.09637,-635.09613,-83.820801,229.08525,,
2760000000,-150.66451,-635.63544,-85.044296,228.56441,,
2761000000,-150.97153,-635.64819,-84.671593,228.92964,,
2762000000,-150.63785,-635.69513,-85.210945,228.99774,,
2763000000,-150.89383,-636.47198,-85.493462,228.84319,,
2764000000,-150.93504,-636.45929,-85.582176,228.95346,,
2765000000,-151.37169,-637.05054,-85.96949,228.82393,,
2766000000,-151.49721,-637.44513,-86.6912,228.56575,,
2767000000,-151.59894,-637.4137,-86.499565,228.72672,,
2768000000,-151.84818,-637.57965,-86.913612,228.39313,,
2769000000,-152.2159,-638.24677,-87.325348,228.01321,,
2770000000,-152.12563,-638.23444,-87.817871,227.99226,,
2771000000,-152.4409,-638.94446,-88.503738,228.30452,,
2772000000,-152.91228,-638.91156,-88.350784,228.12039,,
2773000000,-153.01845,-639.21436,-89.338226,228.0737,,
2774000000,-153.15964,-639.83636,-89.148155,227.85004,,
2775000000,-153.09824,-639.63629,-89.925682,227.98848,,
2776000000,-153.71126,-640.05157,-90.405426,227.46675,,
2777000000,-153.9192,-640.53864,-90.914909,227.3716,,
2778000000,-154.02878,-640.79913,-91.048592,227.42535,,
2779000000,-154.25706,-641.16504,-91.262444,227.21101,,
2780000000,-154.25725,-641.24164,-90.915207,227.54204,,
2781000000,-154.65317,-641.75928,-91.559639,227.49036,,
2782000000,-154.75247,-642.35693,-92.210793,227.23448,,
2783000000,-154.81604,-642.14478,-93.311478,227.07053,,
2784000000,-155.05299,-642.93762,-92.75222,227.10924,,
2785000000,-155.13136,-643.2937,-93.450012,227.93327,,
2786000000,-155.25288,-643.28369,-93.947571,227.31628,,
2787000000,-155.57983,-643.86243,-93.91613,226.8537,,
2788000000,-155.98183,-644.11066,-94.181595,227.0321,,
2789000000,-155.8593,-644.49969,-94.798996,227.43987,,
2790000000,-156.2663,-644.41174,-95.868645,226.12909,,
2791000000,-156.45131,-644.89331,-96.333611,226.54105,,
2792000000,-156.99956,-645.40179,-95.766731,226.33301,,
2793000000,-156.64008,-645.32324,-96.214851,226.35588,,
2794000000,-157.00888,-646.11383,-96.259842,226.45694,,
2795000000,-157.502,-646.31866,-97.147942,226.1442,,
2796000000,-157.31036,-646.56921,-97.276283,226.08835,,
2797000000,-157.42076,-647.12372,-97.591881,225.81863,,
2798000000,-158.08997,-647.31671,-98.127953,225.93811,,
2799000000,-158.08696,-648.14636,-98.108963,225.81715,,
2800000000,-158.21623,-647.97034,-98.679939,225.68497,,
2801000000,-158.37752,-648.2323,-98.42234,226.01694,,
2802000000,-158.48912,-648.72534,-99.029053,225.42387,,
2803000000,-158.92328,-649.92273,-99.287971,225.92058,,
2804000000,-159.01303,-649.63867,-99.752518,225.66882,,
2805000000,-158.82469,-649.62909,-100.24416,225.53365,,
2806000000,-159.46838,-650.07953,-100.38078,225.48621,,
2807000000,-159.48872,-650.26782,-100.75023,225.15941,,
2808000000,-159.6412,-650.7677,-101.25593,225.04091,,
2809000000,-160.03682,-651.54071,-101.50121,224.87094,,
2810000000,-160.15166,-652.08661,-101.5547,225.21083,,
2811000000,-160.14667,-651.91919,-102.67429,224.36537,,
2812000000,-160.71323,-652.38074,-102.32162,224.60255,,
2813000000,-160.811,-652.492,-102.34121,224.71516,,
2814000000,-160.87054,-652.91705,-103.21241,224.58589,,
