Freq(Hz),S21 Log Mag(dB),S21 Phase,S11 Log Mag(dB),S11 Phase
2361000000,-0.76054078,-99.605911,-17.481607,170.85866
2362000000,-0.73876399,-99.998993,-17.43461,171.05161
2363000000,-0.76981199,-100.09772,-17.556068,171.36653
2364000000,-0.73514992,-100.22832,-17.499899,171.9621
2365000000,-0.73661661,-100.53256,-17.538816,171.92303
2366000000,-0.7564587,-100.6694,-17.529463,172.26601
2367000000,-0.78782243,-100.80933,-17.514162,172.46323
2368000000,-0.78617871,-101.00634,-17.492685,173.11905
2369000000,-0.76549262,-101.36073,-17.53179,173.19295
2370000000,-0.77464604,-101.58915,-17.496702,173.3645
2371000000,-0.71909964,-101.69987,-17.464962,174.15523
2372000000,-0.74101985,-101.98997,-17.445024,174.23177
2373000000,-0.76443487,-102.00757,-17.465609,174.3884
2374000000,-0.74406397,-102.33043,-17.481092,174.86327
2375000000,-0.76943815,-102.47517,-17.530102,174.98474
2376000000,-0.75294489,-102.85516,-17.456245,175.01071
2377000000,-0.78351742,-103.0603,-17.500031,175.35887
2378000000,-0.75538689,-103.16782,-17.464275,175.54184
2379000000,-0.77399462,-103.3697,-17.500586,176.23245
2380000000,-0.72761619,-103.54758,-17.459957,176.1819
2381000000,-0.78110224,-103.86431,-17.409588,176.43999
2382000000,-0.7879622,-103.95921,-17.428497,176.56082
2383000000,-0.73862052,-104.27282,-17.388988,177.00041
2384000000,-0.79994595,-104.33057,-17.416903,177.31372
2385000000,-0.7463361,-104.50896,-17.503078,177.90141
2386000000,-0.73797864,-104.93021,-17.310024,177.72287
2387000000,-0.75816292,-104.75135,-17.404865,178.65553
2388000000,-0.79008913,-105.25089,-17.410744,178.04797
2389000000,-0.77981955,-105.36593,-17.408266,179.02827
2390000000,-0.80606431,-105.80424,-17.453384,178.45369
2391000000,-0.75928295,-105.72618,-17.377079,179.24899
2392000000,-0.78485841,-106.09903,-17.330929,179.77252
2393000000,-0.75888783,-106.13206,-17.332516,180.15337
2394000000,-0.76063293,-106.4894,-17.307201,180.14897
2395000000,-0.77414536,-106.8329,-17.31506,180.75333
2396000000,-0.76850241,-106.668,-17.310986,180.69148
2397000000,-0.77370089,-107.04269,-17.309174,180.40451
2398000000,-0.76891237,-107.22162,-17.328457,181.04071
2399000000,-0.77299803,-107.6748,-17.223015,181.17715
2400000000,-0.78655648,-107.52972,-17.238295,182.09628
2401000000,-0.72462755,-107.83076,-17.200922,182.07268
2402000000,-0.79095811,-108.02101,-17.262512,182.1337
2403000000,-0.75913012,-108.2949,-17.22983,182.51788
2404000000,-0.76359493,-108.41312,-17.230848,182.8992
2405000000,-0.77842295,-108.7997,-17.192921,183.16951
2406000000,-0.7982415,-108.67239,-17.200459,183.28796
2407000000,-0.78597695,-109.23071,-17.17174,183.41211
2408000000,-0.7559092,-109.36341,-17.151506,183.72894
2409000000,-0.77643275,-109.59335,-17.120058,183.95619
2410000000,-0.79511571,-109.52544,-17.10533,184.5592
2411000000,-0.77102166,-109.94063,-17.125504,184.85506
2412000000,-0.78890347,-109.90979,-17.102728,184.80492
2413000000,-0.7869373,-110.29272,-17.093664,184.94864
2414000000,-0.78885132,-110.45667,-17.113346,185.18881
2415000000,-0.77167445,-110.50343,-17.085064,185.44768
2416000000,-0.7476393,-110.97444,-16.980001,185.65526
2417000000,-0.79061729,-111.29301,-16.979889,185.69112
2418000000,-0.77846801,-111.50198,-16.994745,186.03281
2419000000,-0.80252016,-111.59475,-17.016909,186.7964
2420000000,-0.80151087,-111.74107,-17.019007,186.53329
2421000000,-0.78725785,-111.93803,-16.932262,186.77559
2422000000,-0.79521644,-112.08415,-17.01437,187.29686
2423000000,-0.79818445,-112.32423,-16.924839,187.37506
2424000000,-0.80013925,-112.41033,-16.921741,188.1243
2425000000,-0.78357822,-112.64919,-16.82802,188.0728
2426000000,-0.77550483,-113.07133,-16.802752,188.11119
2427000000,-0.78629196,-113.22952,-16.810024,188.767
2428000000,-0.78860128,-113.21371,-16.788641,188.3705
2429000000,-0.80474144,-113.62706,-16.713217,188.65182
2430000000,-0.82287121,-113.53266,-16.797207,188.80022
2431000000,-0.81732744,-113.96748,-16.775217,189.09537
2432000000,-0.79109985,-114.15492,-16.720242,189.51678
2433000000,-0.77585298,-114.21717,-16.75036,189.78987
2434000000,-0.79520339,-114.35003,-16.663185,190.06688
2435000000,-0.79056174,-114.72203,-16.65365,190.08919
2436000000,-0.78756458,-114.89458,-16.638254,190.39023
2437000000,-0.80459446,-115.06627,-16.624897,190.38419
2438000000,-0.79964513,-115.54057,-16.61112,190.34117
2439000000,-0.81065595,-115.541,-16.612318,190.77306
2440000000,-0.80830669,-115.86571,-16.523415,191.13332
2441000000,-0.81345636,-115.99094,-16.503313,191.24063
2442000000,-0.80249894,-116.25601,-16.511492,191.33841
2443000000,-0.81853646,-116.48318,-16.533016,191.55577
2444000000,-0.82483101,-116.67836,-16.454216,191.91681
2445000000,-0.82234681,-117.00925,-16.431389,191.82446
2446000000,-0.80881256,-117.05116,-16.417589,192.30806
2447000000,-0.81641895,-117.42648,-16.388615,191.8728
2448000000,-0.81379318,-117.10817,-16.442869,193.38814
2449000000,-0.81596279,-117.50671,-16.401337,192.65146
2450000000,-0.80725729,-117.83054,-16.290609,193.05176
2451000000,-0.80803525,-118.04389,-16.285395,193.16463
2452000000,-0.79301095,-118.16684,-16.243513,193.47993
2453000000,-0.80675077,-118.50518,-16.230642,193.41809
2454000000,-0.81549066,-118.72315,-16.159365,193.79417
2455000000,-0.80979383,-118.61398,-16.256783,193.85207
2456000000,-0.8352958,-118.99432,-16.196045,193.75002
2457000000,-0.82712168,-119.05745,-16.157795,194.35826
2458000000,-0.79291517,-119.69563,-16.121506,194.60559
2459000000,-0.81097525,-119.73432,-16.110294,194.97363
2460000000,-0.85160697,-119.86321,-16.104771,195.00778
2461000000,-0.79355091,-120.16695,-16.000193,194.9115
2462000000,-0.83515173,-120.31646,-16.006039,195.24501
2463000000,-0.82366073,-120.43419,-15.98744,195.61848
2464000000,-0.83711892,-120.69783,-16.032003,195.62146
2465000000,-0.81602532,-120.87124,-15.975446,195.64786
2466000000,-0.83462989,-121.13721,-15.884086,196.13782
2467000000,-0.8122654,-121.1525,-15.924479,195.9893
2468000000,-0.8107971,-121.55722,-15.846756,196.17076
2469000000,-0.8194465,-121.7411,-15.83064,196.375
2470000000,-0.82792771,-121.83665,-15.818942,196.4523
2471000000,-0.83462191,-122.1896,-15.80297,196.52882
2472000000,-0.83298093,-122.45789,-15.73591,196.77831
2473000000,-0.82849491,-122.60337,-15.742256,197.04044
2474000000,-0.82313311,-122.68955,-15.670102,197.04402
2475000000,-0.82726729,-122.98042,-15.679509,196.9935
2476000000,-0.82458335,-122.92897,-15.687758,197.15797
2477000000,-0.83972526,-123.15665,-15.574587,197.47864
2478000000,-0.87160498,-123.85433,-15.604368,197.33865
2479000000,-0.82280904,-123.80223,-15.601764,197.84111
2480000000,-0.8238529,-123.90361,-15.552847,197.63361
2481000000,-0.84558368,-124.15735,-15.573421,198.03609
2482000000,-0.83627141,-124.28519,-15.528184,198.49498
2483000000,-0.85493356,-124.63512,-15.512609,198.29573
2484000000,-0.83567303,-124.80212,-15.432858,198.45236
2485000000,-0.81752235,-124.94226,-15.409682,198.68973
2486000000,-0.85112959,-125.19954,-15.388098,198.75618
2487000000,-0.85879779,-125.44513,-15.403057,198.62834
2488000000,-0.87339967,-125.64044,-15.390803,198.97746
2489000000,-0.85911697,-125.79821,-15.317206,199.15536
2490000000,-0.80764788,-125.90804,-15.271774,198.94608
2491000000,-0.84190047,-126.21999,-15.268108,199.27452
2492000000,-0.87075549,-126.34161,-15.275872,199.1682
2493000000,-0.86002445,-126.38801,-15.251512,199.68651
2494000000,-0.83633834,-126.97781,-15.19103,199.40567
2495000000,-0.86532277,-126.80648,-15.185822,200.05667
2496000000,-0.85464269,-127.06986,-15.121174,199.77664
2497000000,-0.85887241,-127.52491,-15.126992,199.63269
2498000000,-0.84310436,-127.69598,-15.040863,200.18785
2499000000,-0.83225763,-127.92132,-15.036265,200.23563
2500000000,-0.87906343,-128.22272,-15.075387,200.11168
2501000000,-0.84949911,-128.1199,-14.985912,200.81566
2502000000,-0.88905036,-128.34203,-15.035978,200.64848
2503000000,-0.87292671,-128.64087,-14.957992,200.20224
2504000000,-0.84564751,-128.69519,-14.951473,200.82883
2505000000,-0.86643803,-129.06831,-14.958596,200.81241
2506000000,-0.89943296,-129.13972,-14.910363,201.1122
2507000000,-0.86811829,-129.4276,-14.859602,201.01202
2508000000,-0.86515975,-129.7674,-14.785436,201.17712
2509000000,-0.8549825,-129.57822,-14.813512,201.82381
2510000000,-0.85869747,-130.04971,-14.742666,201.78717
2511000000,-0.89630961,-130.11395,-14.851522,201.58595
2512000000,-0.89484191,-130.27174,-14.741448,201.90544
2513000000,-0.8715905,-130.62457,-14.69538,201.67953
2514000000,-0.88236552,-130.77153,-14.662508,202.01915
2515000000,-0.86725968,-131.16513,-14.622883,201.97116
2516000000,-0.86888248,-131.25172,-14.581962,202.15149
2517000000,-0.86344892,-131.32315,-14.607203,202.2549
2518000000,-0.86491066,-131.46855,-14.504093,202.85063
2519000000,-0.89212686,-132.00264,-14.541828,202.10216
2520000000,-0.88621825,-132.19421,-14.503077,201.97964
2521000000,-0.89245695,-132.2038,-14.5042,202.44586
2522000000,-0.88518274,-132.57832,-14.448514,202.51131
2523000000,-0.92087269,-132.73041,-14.448692,202.45334
2524000000,-0.92141807,-132.92136,-14.442929,202.95338
2525000000,-0.88998342,-133.19852,-14.371663,202.58099
2526000000,-0.89632481,-133.2126,-14.3398,203.20445
2527000000,-0.9070121,-133.63544,-14.297939,203.06709
2528000000,-0.88912046,-133.68591,-14.296477,203.16388
2529000000,-0.88735491,-133.97351,-14.243862,202.94269
2530000000,-0.89384961,-134.16032,-14.217802,203.04727
2531000000,-0.91391069,-134.13455,-14.193957,203.47586
2532000000,-0.89885688,-134.33339,-14.180879,203.34225
2533000000,-0.89631808,-134.58922,-14.15141,203.278
2534000000,-0.8764841,-134.7552,-14.09167,203.56091
2535000000,-0.89487332,-135.05775,-14.099043,203.37607
2536000000,-0.92738199,-135.23317,-14.066531,203.88455
2537000000,-0.87481463,-135.67752,-14.024205,203.55798
2538000000,-0.91786951,-135.48206,-14.031811,203.74077
2539000000,-0.91139722,-135.96825,-13.979702,203.62299
2540000000,-0.92402756,-135.98688,-14.012864,203.76671
2541000000,-0.94065309,-136.42924,-13.971205,203.75198
2542000000,-0.92675966,-136.41211,-13.962514,203.93776
2543000000,-0.91174322,-136.6368,-13.898876,203.98373
2544000000,-0.93928587,-136.72986,-13.890942,204.33125
2545000000,-0.91991836,-137.06776,-13.845409,203.93037
2546000000,-0.89616317,-137.44785,-13.777571,203.77612
2547000000,-0.91008598,-137.49284,-13.746495,204.03055
2548000000,-0.93100703,-137.80225,-13.737839,203.81317
2549000000,-0.89710617,-137.87379,-13.720011,204.2267
2550000000,-0.89915764,-138.09964,-13.606457,204.42566
2551000000,-0.94798499,-138.51001,-13.720466,203.77693
2552000000,-0.94323444,-138.71754,-13.63496,204.20532
2553000000,-0.93670976,-138.77087,-13.611807,204.19832
2554000000,-0.93279308,-139.04462,-13.571664,204.23433
2555000000,-0.93544793,-139.0161,-13.565346,204.42702
2556000000,-0.91934609,-139.17523,-13.555429,204.5251
2557000000,-0.94168019,-139.56523,-13.500932,204.42018
2558000000,-0.92961091,-139.8531,-13.485495,204.38878
2559000000,-0.97055078,-139.86142,-13.516363,204.58116
2560000000,-0.89765465,-140.0159,-13.412143,204.79312
2561000000,-0.95776546,-140.38522,-13.460543,204.47273
2562000000,-0.92907518,-140.60052,-13.374881,204.29677
2563000000,-0.96027559,-140.75914,-13.446521,204.43094
2564000000,-0.94967782,-140.88135,-13.367116,204.7928
2565000000,-0.90180069,-141.13307,-13.262121,205.03992
2566000000,-0.94849622,-141.2236,-13.312807,204.84467
2567000000,-0.94464564,-141.3132,-13.326439,204.8073
2568000000,-0.9235664,-141.70003,-13.274462,204.8055
2569000000,-0.98053133,-142.01692,-13.262946,204.90846
2570000000,-0.98044115,-142.17451,-13.242078,204.87337
2571000000,-0.9625712,-142.20264,-13.195932,204.96178
2572000000,-0.96344078,-142.4198,-13.199962,204.8889
2573000000,-0.96439987,-142.73552,-13.115606,204.86949
2574000000,-0.95956057,-142.85574,-13.151296,205.00183
2575000000,-0.95841253,-143.03134,-13.061286,205.12138
2576000000,-0.98828942,-143.23053,-13.115665,205.00346
2577000000,-0.9706338,-143.45184,-13.055468,205.00752
2578000000,-0.96153384,-143.53014,-13.081665,205.32573
2579000000,-0.98398328,-143.89603,-12.974072,205.32785
2580000000,-0.97862357,-144.13052,-13.007847,205.25122
2581000000,-0.9868769,-144.51382,-12.977173,204.60773
2582000000,-0.96822816,-144.46829,-12.939464,204.90306
2583000000,-0.98171586,-144.67006,-12.933537,205.22005
2584000000,-0.97802275,-144.95363,-12.880386,205.15007
2585000000,-0.94622672,-144.99261,-12.852239,205.38272
2586000000,-0.97780758,-145.37364,-12.814017,205.11191
2587000000,-0.97849095,-145.52431,-12.814148,205.38988
2588000000,-0.98915029,-145.70796,-12.798684,205.10228
2589000000,-0.98146379,-145.82167,-12.763771,205.35518
2590000000,-0.96361095,-146.11916,-12.742758,205.213
2591000000,-0.97523814,-146.28207,-12.698211,205.24854
2592000000,-0.99493563,-146.49463,-12.705221,205.57185
2593000000,-1.0005438,-146.58899,-12.699628,205.40373
2594000000,-1.0009255,-146.85309,-12.677519,205.5293
2595000000,-0.98639101,-147.28075,-12.628058,204.9028
2596000000,-1.0171028,-147.34625,-12.587488,205.23482
2597000000,-0.98825407,-147.53787,-12.572184,204.94919
2598000000,-1.0136173,-147.61263,-12.583728,205.10661
2599000000,-0.98997724,-147.76855,-12.527864,205.08565
2600000000,-0.99169028,-148.29124,-12.542804,205.11823
2601000000,-1.0075701,-148.27896,-12.498459,205.15787
2602000000,-1.0161544,-148.5782,-12.50086,205.07333
2603000000,-1.026468,-148.80385,-12.485808,205.19833
2604000000,-0.97680813,-149.15546,-12.413521,204.90388
2605000000,-1.0066222,-148.98048,-12.419163,205.39703
2606000000,-1.0202129,-149.30887,-12.432377,204.98421
2607000000,-1.0155632,-149.53136,-12.385098,205.15862
2608000000,-0.99459684,-149.58328,-12.360083,205.26407
2609000000,-1.0064354,-149.90923,-12.323854,205.3688
2610000000,-1.0122083,-150.28024,-12.315932,205.02994
2611000000,-1.0058355,-150.31316,-12.299296,205.12332
2612000000,-0.99652696,-150.47101,-12.27463,205.35905
2613000000,-1.0000005,-150.68678,-12.211539,205.37906
2614000000,-1.0058758,-150.89282,-12.208839,205.05229
2615000000,-0.98542917,-151.17993,-12.20365,205.21611
2616000000,-1.0132841,-151.30559,-12.169147,205.08379
2617000000,-1.0477421,-151.29425,-12.190817,205.46213
2618000000,-0.9807117,-151.77831,-12.058687,204.90839
2619000000,-1.0216097,-151.9169,-12.146094,205.12498
2620000000,-1.0049564,-152.00438,-12.04056,205.22021
2621000000,-1.0406637,-152.3024,-12.095593,204.95773
2622000000,-1.0115181,-152.50114,-12.066787,204.98888
2623000000,-1.0081609,-152.55142,-12.038073,205.36798
2624000000,-1.005064,-152.85893,-12.043487,204.82091
2625000000,-1.0253576,-153.08778,-11.990576,205.20247
2626000000,-1.0347369,-153.25131,-11.988661,205.10011
2627000000,-1.0189158,-153.47078,-11.957204,205.08298
2628000000,-1.0206536,-153.80177,-11.996606,205.08121
2629000000,-1.0318354,-153.94643,-11.880621,205.02188
2630000000,-1.0329322,-153.91377,-11.906903,205.16792
2631000000,-1.031024,-154.38486,-11.912369,205.08542
2632000000,-1.0321546,-154.63083,-11.899588,204.60818
2633000000,-1.0403818,-154.77849,-11.848593,205.01234
2634000000,-1.0347302,-154.88599,-11.82519,205.19232
2635000000,-1.0680234,-155.27646,-11.814693,204.65033
2636000000,-1.0415671,-155.29736,-11.788804,204.76007
2637000000,-1.0425059,-155.29567,-11.811703,204.84067
2638000000,-1.0412549,-155.52869,-11.727913,204.69588
2639000000,-1.0755796,-156.06573,-11.769657,204.81973
2640000000,-1.0684628,-155.79353,-11.772485,204.96745
2641000000,-1.0674459,-156.30206,-11.700071,204.63263
2642000000,-1.0765669,-156.24677,-11.716654,204.85654
2643000000,-1.0993538,-156.60956,-11.750035,204.5076
2644000000,-1.0331607,-156.911,-11.642645,204.91629
2645000000,-1.0722172,-157.06511,-11.648635,204.4966
2646000000,-1.0368799,-157.30194,-11.584989,204.76343
2647000000,-1.0678982,-157.38501,-11.616915,204.70917
2648000000,-1.07267,-157.62962,-11.582259,204.61375
2649000000,-1.0520597,-157.76416,-11.556212,204.59868
2650000000,-1.0279275,-158.23216,-11.560025,204.43886
2651000000,-1.0528295,-158.23862,-11.527491,204.69287
2652000000,-1.0742315,-158.23854,-11.520665,204.90915
2653000000,-1.0787604,-158.51051,-11.525149,204.58499
2654000000,-1.0722022,-158.9147,-11.502302,204.37369
2655000000,-1.0581809,-158.93947,-11.459759,204.55484
2656000000,-1.0895941,-159.29494,-11.437706,204.35469
2657000000,-1.0975693,-159.35043,-11.499995,204.53423
2658000000,-1.1059376,-159.64018,-11.449886,204.33737
2659000000,-1.0838354,-159.6969,-11.431389,204.60226
2660000000,-1.0747178,-160.12904,-11.389857,204.40538
2661000000,-1.1112947,-160.10013,-11.366952,204.43831
2662000000,-1.1007875,-160.28314,-11.37774,204.276
2663000000,-1.1156002,-160.73773,-11.384752,204.2346
2664000000,-1.1009269,-160.86566,-11.3567,204.15164
2665000000,-1.0798808,-160.92787,-11.279724,204.29085
2666000000,-1.102723,-161.16849,-11.25039,204.12337
2667000000,-1.0732991,-161.47444,-11.277866,204.05116
2668000000,-1.0663602,-161.56947,-11.212765,204.12151
2669000000,-1.1030496,-161.61938,-11.265459,203.86961
2670000000,-1.1005567,-161.84409,-11.235789,204.13524
2671000000,-1.1037606,-162.11823,-11.204681,204.36891
2672000000,-1.1048411,-162.41495,-11.182701,203.69817
2673000000,-1.0724491,-162.63007,-11.150894,204.05635
2674000000,-1.1021658,-162.84338,-11.157035,203.99396
2675000000,-1.0792816,-162.90976,-11.125447,204.11411
2676000000,-1.112741,-163.13026,-11.115647,204.08748
2677000000,-1.1010152,-163.39922,-11.11287,204.1089
2678000000,-1.1162541,-163.59192,-11.112701,203.81668
2679000000,-1.1296334,-163.6877,-11.083366,203.9118
2680000000,-1.1314282,-163.95717,-11.045587,203.9935
2681000000,-1.1003442,-164.22604,-11.028991,203.76321
2682000000,-1.1387421,-164.46848,-11.045262,203.61678
2683000000,-1.1195177,-164.25073,-11.013211,203.91852
2684000000,-1.1089094,-164.56961,-10.998301,204.12308
2685000000,-1.15583,-164.69608,-11.024136,203.76576
2686000000,-1.1284477,-164.8558,-10.982112,203.92097
2687000000,-1.1269537,-165.17302,-10.9886,203.73955
2688000000,-1.1308912,-165.3709,-10.969839,203.79327
2689000000,-1.1392853,-165.75887,-10.946098,203.60854
2690000000,-1.1307391,-165.77841,-10.93428,203.65875
2691000000,-1.1382868,-166.06577,-10.908004,203.64211
2692000000,-1.1068709,-165.92438,-10.924824,203.84602
2693000000,-1.1510448,-166.36292,-10.916304,203.74329
2694000000,-1.113583,-166.60568,-10.865962,203.67216
2695000000,-1.1549115,-166.9791,-10.860403,203.21596
2696000000,-1.1058142,-166.89209,-10.824759,203.55115
2697000000,-1.1472383,-167.30507,-10.842497,203.20291
2698000000,-1.1378777,-167.36629,-10.823827,203.41058
2699000000,-1.1568378,-167.468,-10.816566,203.51001
2700000000,-1.1045123,-167.81461,-10.747237,203.36029
2701000000,-1.1656753,-167.97128,-10.783261,203.21597
2702000000,-1.1541092,-167.99275,-10.744082,203.27113
2703000000,-1.1432467,-168.25824,-10.723372,203.18625
2704000000,-1.1148882,-168.54565,-10.714622,203.31372
2705000000,-1.1651471,-168.80331,-10.760658,202.96989
2706000000,-1.1352251,-168.88985,-10.708268,203.20682
2707000000,-1.1757704,-169.28906,-10.69486,202.97594
