Freq(Hz),S11 Log Mag(dB),S11 Phase(°),S21 Log Mag(dB),S21 Phase(°),S31 Log Mag(dB),S31 Phase(°),S41 Log Mag(dB),S41 Phase(°),,S11_HFSS,S21_HFSS,S31_HFSS,S41_HFSS
4155000000,-5.2355194,-208.65738,-6.588347,-212.51627,-11.073245,-217.29431,-5.8811636,-332.38248,,-4.953054134,-6.719295983,-10.56430726,-5.706826692
4156000000,-5.2373352,-208.8165,-6.586184,-212.54048,-11.059523,-217.29492,-5.8911476,-332.57816,,-4.955797488,-6.717742655,-10.55211386,-5.708442159
4157000000,-5.2531915,-208.8353,-6.6005259,-212.86859,-11.052031,-217.14458,-5.8916702,-332.71082,,-4.958539939,-6.716200538,-10.53994631,-5.71005791
4158000000,-5.2865777,-208.7896,-6.6018448,-212.96902,-11.065838,-217.38879,-5.8971972,-333.04462,,-4.961281476,-6.714669567,-10.52780468,-5.711673931
4159000000,-5.2728124,-208.92075,-6.5842838,-212.90474,-11.047322,-217.07661,-5.8979163,-332.91449,,-4.964022087,-6.713149677,-10.51568905,-5.713290207
4160000000,-5.2365785,-208.91229,-6.6153154,-213.05927,-11.050989,-217.24147,-5.8987832,-333.28079,,-4.96676176,-6.711640801,-10.50359949,-5.714906725
4161000000,-5.2530107,-209.15909,-6.6278567,-213.08487,-11.026667,-217.17247,-5.9005518,-333.25522,,-4.969500485,-6.710142877,-10.49153605,-5.716523469
4162000000,-5.280416,-209.21031,-6.6058636,-213.062,-11.025512,-216.97438,-5.9157515,-333.36191,,-4.972238249,-6.708655839,-10.47949882,-5.718140426
4163000000,-5.2451334,-209.40288,-6.6176701,-213.20461,-11.040869,-217.15727,-5.9115591,-333.39948,,-4.974975043,-6.707179623,-10.46748785,-5.719757581
4164000000,-5.268961,-209.51567,-6.6012244,-213.22856,-11.003207,-217.09348,-5.9065218,-333.56757,,-4.977710855,-6.705714167,-10.45550319,-5.721374922
4165000000,-5.2243567,-209.57133,-6.5974936,-213.3717,-10.972673,-216.96698,-5.8786173,-333.63913,,-4.980445675,-6.704259406,-10.44354491,-5.722992433
4166000000,-5.2660165,-209.72488,-6.6217074,-213.50473,-10.980515,-217.01222,-5.9033623,-334.0412,,-4.983179491,-6.702815277,-10.43161306,-5.724610103
4167000000,-5.2459602,-209.82077,-6.6061563,-213.46211,-10.978363,-216.87706,-5.9081893,-334.15207,,-4.985912293,-6.701381718,-10.41970769,-5.726227916
4168000000,-5.2779274,-209.93373,-6.6063876,-213.51997,-10.994745,-216.95599,-5.923275,-334.0274,,-4.988644071,-6.699958666,-10.40782885,-5.727845859
4169000000,-5.2651582,-210.10585,-6.6174607,-213.54024,-10.967073,-216.86032,-5.9036055,-334.24997,,-4.991374814,-6.69854606,-10.39597659,-5.72946392
4170000000,-5.2635794,-210.26578,-6.610466,-213.65161,-10.986414,-216.90176,-5.9125161,-334.18927,,-4.994104511,-6.697143838,-10.38415096,-5.731082085
4171000000,-5.2744794,-210.13834,-6.6436386,-213.62212,-10.976798,-216.77731,-5.9216137,-334.30878,,-4.996833154,-6.695751937,-10.37235199,-5.73270034
4172000000,-5.2632394,-210.23946,-6.6060324,-213.93172,-10.93541,-216.82133,-5.903049,-334.61426,,-4.999560731,-6.694370298,-10.36057974,-5.734318674
4173000000,-5.2763939,-210.4436,-6.6187797,-213.8219,-10.953526,-216.79385,-5.8868828,-334.74765,,-5.002287232,-6.692998859,-10.34883423,-5.735937072
4174000000,-5.2544146,-210.39395,-6.6316338,-213.96021,-10.939206,-217.06596,-5.8971734,-334.90076,,-5.005012648,-6.691637559,-10.33711551,-5.737555522
4175000000,-5.2493777,-210.43529,-6.621078,-214.02539,-10.943666,-216.73341,-5.927567,-334.9003,,-5.007736969,-6.690286339,-10.32542361,-5.739174012
4176000000,-5.2759285,-210.74026,-6.6421771,-214.11664,-10.946704,-216.8203,-5.9329476,-335.04126,,-5.010460185,-6.688945139,-10.31375857,-5.740792528
4177000000,-5.2619314,-210.7666,-6.6149678,-214.26607,-10.906205,-216.75101,-5.9254413,-335.31204,,-5.013182286,-6.687613899,-10.30212041,-5.742411058
4178000000,-5.2772202,-210.95511,-6.6306667,-214.07185,-10.911127,-216.61133,-5.9113989,-335.21594,,-5.015903264,-6.68629256,-10.29050916,-5.74402959
4179000000,-5.287766,-210.89717,-6.5959606,-214.47606,-10.896446,-216.98434,-5.8798223,-335.57349,,-5.018623107,-6.684981063,-10.27892485,-5.745648111
4180000000,-5.2720003,-211.15254,-6.6269169,-214.3387,-10.914388,-216.73483,-5.9189,-335.6557,,-5.021341808,-6.683679349,-10.26736752,-5.74726661
4181000000,-5.2642174,-211.12462,-6.6418548,-214.46013,-10.897577,-216.71594,-5.9118681,-335.71652,,-5.024059357,-6.68238736,-10.25583717,-5.748885073
4182000000,-5.2700276,-211.23239,-6.6171436,-214.55431,-10.861755,-216.50937,-5.9040303,-335.6105,,-5.026775744,-6.681105037,-10.24433383,-5.750503489
4183000000,-5.2865925,-211.44379,-6.6312699,-214.37651,-10.915977,-216.43742,-5.9351726,-335.82501,,-5.029490961,-6.679832324,-10.23285752,-5.752121846
4184000000,-5.2688451,-211.40947,-6.6632028,-214.718,-10.890564,-216.4505,-5.9434009,-336.16241,,-5.032204998,-6.678569162,-10.22140827,-5.753740132
4185000000,-5.2706361,-211.71228,-6.6156058,-214.52057,-10.853374,-216.53242,-5.9395409,-336.10272,,-5.034917847,-6.677315494,-10.20998608,-5.755358336
4186000000,-5.2617531,-211.55556,-6.6320329,-214.64001,-10.860443,-216.5695,-5.9255109,-336.10745,,-5.037629498,-6.676071264,-10.19859097,-5.756976444
4187000000,-5.2895327,-211.75671,-6.6727467,-214.9935,-10.874607,-216.85213,-5.9645314,-336.61493,,-5.040339944,-6.674836415,-10.18722296,-5.758594447
4188000000,-5.2898698,-211.75996,-6.6460319,-214.89551,-10.860738,-216.65958,-5.9180436,-336.52399,,-5.043049175,-6.67361089,-10.17588205,-5.760212333
4189000000,-5.2687778,-211.8667,-6.620749,-214.90097,-10.818144,-216.42578,-5.9393082,-336.64725,,-5.045757182,-6.672394634,-10.16456826,-5.761830089
4190000000,-5.3018942,-212.24614,-6.6345668,-214.96356,-10.846501,-216.27011,-5.9421268,-336.72083,,-5.048463958,-6.671187591,-10.1532816,-5.763447705
4191000000,-5.2611756,-212.12923,-6.6543169,-215.17406,-10.817106,-216.46349,-5.9497256,-336.97498,,-5.051169493,-6.669989704,-10.14202207,-5.76506517
4192000000,-5.2639837,-212.09348,-6.653182,-215.18134,-10.813858,-216.4054,-5.9453397,-336.99591,,-5.05387378,-6.66880092,-10.13078967,-5.766682471
4193000000,-5.2954903,-212.36716,-6.6449714,-215.0675,-10.807439,-216.38643,-5.9349041,-337.11288,,-5.05657681,-6.667621183,-10.11958442,-5.768299599
4194000000,-5.3096461,-212.44612,-6.6606803,-215.21916,-10.827538,-216.25662,-5.9676051,-337.24362,,-5.059278575,-6.666450439,-10.10840631,-5.769916543
4195000000,-5.2727475,-212.67175,-6.6565819,-215.29315,-10.807873,-216.44315,-5.9489717,-337.32297,,-5.061979066,-6.665288633,-10.09725535,-5.77153329
4196000000,-5.2629046,-212.82999,-6.667563,-215.3774,-10.770855,-216.25829,-5.9274969,-337.4433,,-5.064678276,-6.664135711,-10.08613154,-5.773149831
4197000000,-5.2686033,-212.63217,-6.6595526,-215.3782,-10.766948,-216.28,-5.9589267,-337.41891,,-5.067376197,-6.66299162,-10.07503487,-5.774766155
4198000000,-5.2874951,-212.76532,-6.6931777,-215.4998,-10.773389,-216.32628,-5.9587388,-337.74057,,-5.07007282,-6.661856305,-10.06396534,-5.776382251
4199000000,-5.258348,-213.04874,-6.6637378,-215.56055,-10.767097,-216.45432,-5.946795,-338.01413,,-5.072768138,-6.660729715,-10.05292295,-5.777998108
4200000000,-5.2465935,-212.87254,-6.6631541,-215.60301,-10.736928,-216.31032,-5.9564042,-337.90787,,-5.075462144,-6.659611795,-10.04190769,-5.779613717
4201000000,-5.2781796,-213.1693,-6.6459527,-215.78349,-10.722371,-216.38525,-5.9475226,-338.13565,,-5.078154829,-6.658502492,-10.03091955,-5.781229066
4202000000,-5.2972431,-213.32408,-6.674983,-215.66325,-10.711072,-216.17433,-5.9739699,-338.02023,,-5.080846185,-6.657401756,-10.01995854,-5.782844145
4203000000,-5.2799525,-213.22475,-6.6617274,-215.83963,-10.718235,-215.99637,-5.954586,-338.31598,,-5.083536206,-6.656309533,-10.00902463,-5.784458944
4204000000,-5.2944221,-213.57175,-6.6576452,-215.97992,-10.725231,-216.37216,-5.9456663,-338.5051,,-5.086224883,-6.655225771,-9.99811782,-5.786073453
4205000000,-5.2763267,-213.52649,-6.6747684,-215.88759,-10.698215,-216.22356,-5.9521179,-338.64682,,-5.08891221,-6.654150419,-9.987238098,-5.787687662
4206000000,-5.2987003,-213.58348,-6.7124639,-215.86253,-10.701316,-216.16846,-5.9574361,-338.71655,,-5.091598178,-6.653083426,-9.976385451,-5.789301561
4207000000,-5.2687945,-213.70107,-6.6995564,-216.0291,-10.714171,-216.36298,-5.9844894,-338.83691,,-5.094282781,-6.65202474,-9.965559864,-5.790915139
4208000000,-5.2868257,-213.65526,-6.7289295,-215.85123,-10.723358,-216.07213,-5.9473834,-338.72885,,-5.096966011,-6.650974311,-9.954761323,-5.792528387
4209000000,-5.2831583,-213.78371,-6.6702695,-216.17636,-10.689895,-216.12903,-5.962491,-339.29041,,-5.099647861,-6.649932088,-9.943989813,-5.794141296
4210000000,-5.2804441,-214.09756,-6.6867023,-216.28102,-10.646007,-216.3615,-5.9383101,-339.31757,,-5.102328325,-6.64889802,-9.933245316,-5.795753854
4211000000,-5.2941461,-213.95676,-6.6822071,-216.22128,-10.662195,-215.99599,-5.9409928,-339.39838,,-5.105007394,-6.647872058,-9.922527814,-5.797366054
4212000000,-5.2579565,-214.38792,-6.6905184,-216.43246,-10.686325,-216.185,-5.9585538,-339.51031,,-5.107685062,-6.646854152,-9.911837289,-5.798977885
4213000000,-5.2714367,-214.25128,-6.7029085,-216.19952,-10.680458,-216.18141,-5.9790573,-339.5166,,-5.110361321,-6.645844251,-9.901173721,-5.800589337
4214000000,-5.3082652,-214.36877,-6.6896739,-216.32057,-10.644439,-216.25246,-5.9708781,-339.56754,,-5.113036166,-6.644842308,-9.890537089,-5.802200402
4215000000,-5.2934175,-214.30936,-6.6894217,-216.49898,-10.64209,-216.15143,-5.9916282,-339.63577,,-5.115709589,-6.643848273,-9.879927371,-5.803811069
4216000000,-5.2800555,-214.56792,-6.7067256,-216.61293,-10.674747,-215.73012,-5.9723144,-339.8663,,-5.118381584,-6.642862096,-9.869344544,-5.805421331
4217000000,-5.2958674,-214.7832,-6.685719,-216.67087,-10.632735,-216.22614,-5.9633555,-340.00775,,-5.121052143,-6.641883731,-9.858788585,-5.807031176
4218000000,-5.2981229,-214.70923,-6.6959162,-216.65897,-10.60001,-216.05011,-5.9666162,-340.23117,,-5.12372126,-6.640913127,-9.848259469,-5.808640597
4219000000,-5.2799783,-214.96109,-6.6983361,-216.97939,-10.606701,-216.04076,-5.9682617,-340.22144,,-5.126388928,-6.639950237,-9.837757171,-5.810249584
4220000000,-5.3049335,-214.7845,-6.6977944,-216.83934,-10.596586,-216.05237,-5.9804893,-340.27859,,-5.129055142,-6.638995014,-9.827281664,-5.811858128
4221000000,-5.2917171,-215.10234,-6.7005529,-217.01921,-10.579712,-216.23672,-5.9899077,-340.47198,,-5.131719894,-6.638047409,-9.816832922,-5.813466221
4222000000,-5.2658114,-215.18849,-6.7129288,-216.95863,-10.606284,-216.06421,-5.9607368,-340.50873,,-5.134383177,-6.637107375,-9.806410916,-5.815073853
4223000000,-5.273324,-215.38855,-6.692771,-217.24588,-10.565751,-216.31339,-5.9769211,-340.84567,,-5.137044986,-6.636174866,-9.796015617,-5.816681015
4224000000,-5.2636743,-215.07916,-6.6991434,-217.1147,-10.543499,-216.10681,-5.9674935,-340.88281,,-5.139705314,-6.635249834,-9.785646997,-5.8182877
4225000000,-5.2885633,-215.41997,-6.7199316,-217.30641,-10.579812,-216.00069,-5.9945965,-340.91333,,-5.142364155,-6.634332233,-9.775305025,-5.819893897
4226000000,-5.2929983,-215.39149,-6.7165756,-217.10747,-10.529886,-216.17534,-5.9946804,-341.13754,,-5.145021503,-6.633422017,-9.764989669,-5.821499599
4227000000,-5.3014436,-215.63222,-6.7391734,-217.37773,-10.543353,-216.23663,-5.9875269,-341.15927,,-5.147677351,-6.632519138,-9.754700899,-5.823104798
4228000000,-5.2870126,-215.62749,-6.7066731,-217.45497,-10.545536,-216.13786,-5.9772491,-341.28055,,-5.150331693,-6.631623553,-9.744438681,-5.824709484
4229000000,-5.284081,-215.68495,-6.7503099,-217.52478,-10.538853,-216.11772,-5.9945836,-341.61511,,-5.152984523,-6.630735213,-9.734202982,-5.826313649
4230000000,-5.2995524,-215.7827,-6.734549,-217.39435,-10.509806,-216.034,-5.9869103,-341.47382,,-5.155635835,-6.629854075,-9.723993768,-5.827917284
4231000000,-5.2595873,-215.70393,-6.7469387,-217.55946,-10.520551,-215.88321,-6.0044498,-341.66367,,-5.158285624,-6.628980093,-9.713811006,-5.829520383
4232000000,-5.3049688,-216.07187,-6.7099233,-217.42319,-10.493049,-215.95169,-5.9676328,-341.79855,,-5.160933882,-6.628113223,-9.703654659,-5.831122936
4233000000,-5.2828617,-216.21593,-6.7325392,-217.64473,-10.530155,-216.11829,-6.004003,-342.10806,,-5.163580604,-6.627253418,-9.693524691,-5.832724935
4234000000,-5.2941608,-216.15611,-6.7463927,-217.90327,-10.48794,-216.1153,-5.9929614,-341.99756,,-5.166225785,-6.626400635,-9.683421067,-5.834326372
4235000000,-5.2743168,-216.46249,-6.7236762,-217.83615,-10.480468,-216.1739,-5.9986238,-342.16064,,-5.168869418,-6.62555483,-9.673343748,-5.835927239
4236000000,-5.2639451,-216.32674,-6.7217188,-217.65895,-10.484015,-216.00923,-6.0136557,-342.16061,,-5.171511497,-6.624715958,-9.663292698,-5.837527528
4237000000,-5.268733,-216.73328,-6.7435174,-218.08226,-10.472217,-216.20157,-5.995707,-342.35471,,-5.174152017,-6.623883976,-9.653267878,-5.839127231
4238000000,-5.2801023,-216.52763,-6.7442412,-217.85506,-10.477256,-215.79152,-6.0109215,-342.4537,,-5.176790973,-6.62305884,-9.643269249,-5.840726341
4239000000,-5.2814698,-216.68228,-6.7384038,-218.02962,-10.465523,-216.06548,-6.0058408,-342.74243,,-5.179428357,-6.622240507,-9.633296771,-5.842324849
4240000000,-5.2781415,-216.72653,-6.7394829,-217.98106,-10.432243,-216.09683,-6.0029321,-342.64929,,-5.182064166,-6.621428933,-9.623350404,-5.843922748
4241000000,-5.2513676,-216.86134,-6.7397614,-218.19093,-10.419135,-215.9425,-5.9985757,-342.8465,,-5.184698393,-6.620624075,-9.613430109,-5.84552003
4242000000,-5.3023028,-217.13258,-6.7525625,-218.17871,-10.413774,-216.01474,-6.0019093,-343.01141,,-5.187331032,-6.619825892,-9.603535843,-5.847116688
4243000000,-5.2977777,-217.0583,-6.7602329,-218.34209,-10.424946,-216.03271,-6.0169306,-343.11111,,-5.189962078,-6.619034339,-9.593667565,-5.848712714
4244000000,-5.2609496,-217.18477,-6.7510929,-218.3636,-10.432589,-216.22943,-6.0205684,-343.31332,,-5.192591526,-6.618249375,-9.583825233,-5.8503081
4245000000,-5.3291321,-217.11652,-6.7618241,-218.25746,-10.413294,-216.02448,-6.0371952,-343.30386,,-5.19521937,-6.617470959,-9.574008805,-5.851902839
4246000000,-5.2717876,-217.39305,-6.7422051,-218.39693,-10.372903,-216.05318,-6.0243039,-343.44687,,-5.197845605,-6.616699047,-9.564218237,-5.853496923
4247000000,-5.2832594,-217.6006,-6.782176,-218.51514,-10.39966,-216.01639,-6.0188532,-343.60123,,-5.200470225,-6.615933599,-9.554453486,-5.855090346
4248000000,-5.2990079,-217.58131,-6.7772722,-218.49471,-10.405944,-216.10205,-6.029695,-343.61273,,-5.203093225,-6.615174573,-9.544714508,-5.8566831
4249000000,-5.2759471,-217.59883,-6.7699299,-218.53343,-10.37423,-215.95438,-6.0063205,-343.93304,,-5.2057146,-6.614421927,-9.535001258,-5.858275177
4250000000,-5.2920246,-217.70233,-6.7440305,-218.70448,-10.364578,-216.02237,-6.0434651,-343.93903,,-5.208334344,-6.613675621,-9.525313692,-5.859866571
4251000000,-5.2746172,-217.91614,-6.7322588,-218.85051,-10.317207,-216.09677,-6.0030689,-344.12299,,-5.210952452,-6.612935614,-9.515651763,-5.861457275
4252000000,-5.3169742,-218.02841,-6.7835932,-218.93604,-10.368513,-216.11826,-6.0456867,-344.37329,,-5.213568919,-6.612201865,-9.506015428,-5.863047281
4253000000,-5.2959757,-217.9913,-6.805758,-218.79771,-10.373231,-215.98425,-6.0428433,-344.40671,,-5.21618374,-6.611474334,-9.496404638,-5.864636582
4254000000,-5.3059115,-218.17722,-6.7630076,-218.94571,-10.302709,-216.04201,-5.9997392,-344.44949,,-5.21879691,-6.610752981,-9.486819348,-5.866225172
4255000000,-5.3132672,-218.23848,-6.7662988,-218.89061,-10.353365,-215.94273,-6.0237317,-344.47925,,-5.221408423,-6.610037765,-9.477259512,-5.867813043
4256000000,-5.2858186,-218.2856,-6.7452903,-218.96909,-10.288239,-216.13045,-6.0077348,-344.60095,,-5.224018275,-6.609328648,-9.467725081,-5.869400189
4257000000,-5.2940488,-218.34695,-6.7565136,-219.00359,-10.302431,-216.22966,-6.0038919,-344.73624,,-5.226626459,-6.608625588,-9.458216008,-5.870986602
4258000000,-5.294796,-218.45741,-6.7602491,-218.87241,-10.301191,-216.05913,-6.0194697,-344.76297,,-5.229232973,-6.607928548,-9.448732245,-5.872572277
4259000000,-5.3015232,-218.64859,-6.7700958,-219.29446,-10.268922,-215.96358,-6.0423017,-344.95834,,-5.231837809,-6.607237488,-9.439273744,-5.874157206
4260000000,-5.3038912,-218.79391,-6.7694206,-219.35883,-10.266486,-216.19115,-6.0025144,-345.19028,,-5.234440964,-6.606552369,-9.429840456,-5.875741383
4261000000,-5.3126774,-218.73199,-6.7689257,-219.25009,-10.270153,-215.90433,-6.0424566,-345.15076,,-5.237042433,-6.605873151,-9.420432333,-5.8773248
4262000000,-5.3046651,-218.98639,-6.7820182,-219.35156,-10.255449,-216.11218,-6.0088601,-345.28137,,-5.239642209,-6.605199798,-9.411049324,-5.878907453
4263000000,-5.281302,-218.98573,-6.7477822,-219.47438,-10.24028,-215.91879,-5.9963403,-345.48636,,-5.24224029,-6.604532269,-9.401691381,-5.880489333
4264000000,-5.2886004,-218.97601,-6.7842298,-219.41267,-10.232046,-216.04337,-6.0353622,-345.66104,,-5.244836669,-6.603870527,-9.392358453,-5.882070435
4265000000,-5.2723079,-219.23672,-6.8018928,-219.44568,-10.268068,-216.06352,-6.0347037,-345.65952,,-5.247431342,-6.603214535,-9.383050491,-5.883650752
4266000000,-5.3030167,-219.18811,-6.8045692,-219.49846,-10.252348,-216.1165,-6.0549946,-345.7522,,-5.250024305,-6.602564254,-9.373767443,-5.885230277
4267000000,-5.2848306,-219.26222,-6.8006721,-219.50426,-10.219215,-215.93404,-6.0262461,-345.81088,,-5.252615552,-6.601919646,-9.36450926,-5.886809006
4268000000,-5.2716789,-219.59723,-6.8096271,-219.54768,-10.23109,-216.15273,-6.0628233,-345.9556,,-5.255205078,-6.601280675,-9.355275889,-5.88838693
4269000000,-5.3100185,-219.56459,-6.7938495,-219.8308,-10.20593,-216.10641,-6.009182,-346.15771,,-5.257792879,-6.600647302,-9.346067281,-5.889964044
4270000000,-5.3079786,-219.63019,-6.7971921,-219.8766,-10.209684,-216.0724,-6.0406513,-346.28879,,-5.26037895,-6.600019492,-9.336883383,-5.891540342
4271000000,-5.3050842,-219.70798,-6.8093767,-219.93175,-10.193522,-216.1907,-6.0380974,-346.43317,,-5.262963287,-6.599397207,-9.327724144,-5.893115818
4272000000,-5.292345,-219.83659,-6.8232989,-219.89322,-10.179833,-216.15237,-6.0503373,-346.57465,,-5.265545884,-6.59878041,-9.318589512,-5.894690465
4273000000,-5.3006344,-220.10172,-6.8029613,-220.11894,-10.178307,-216.2455,-6.0275521,-346.73618,,-5.268126738,-6.598169066,-9.309479434,-5.896264277
4274000000,-5.3029456,-219.80202,-6.8170714,-219.93712,-10.169353,-216.00974,-6.0667472,-346.56201,,-5.270705843,-6.597563138,-9.300393858,-5.89783725
4275000000,-5.3007727,-220.14169,-6.801559,-219.9868,-10.138316,-215.9886,-6.0335846,-346.78583,,-5.273283195,-6.596962589,-9.291332732,-5.899409375
4276000000,-5.3165207,-220.25136,-6.8069158,-220.17137,-10.168675,-216.22357,-6.0322981,-347.07684,,-5.275858789,-6.596367384,-9.282296003,-5.900980648
4277000000,-5.2768397,-220.32809,-6.798841,-220.20555,-10.169293,-216.29503,-6.0590253,-347.0737,,-5.278432621,-6.595777487,-9.273283617,-5.902551063
4278000000,-5.2891321,-220.31728,-6.8259921,-220.19469,-10.120525,-216.21593,-6.0627856,-347.2352,,-5.281004687,-6.595192864,-9.264295522,-5.904120614
4279000000,-5.3071227,-220.58374,-6.8013968,-220.41771,-10.112416,-216.25238,-6.0141664,-347.38489,,-5.283574981,-6.594613477,-9.255331665,-5.905689295
4280000000,-5.3107033,-220.66631,-6.8015862,-220.53693,-10.109735,-216.41562,-6.0321898,-347.53079,,-5.286143499,-6.594039293,-9.246391991,-5.9072571
4281000000,-5.2845035,-220.50278,-6.799767,-220.42822,-10.108319,-216.1763,-6.0367651,-347.52075,,-5.288710237,-6.593470275,-9.237476446,-5.908824024
4282000000,-5.3020353,-220.80492,-6.8387432,-220.54918,-10.101446,-216.18181,-6.0546985,-347.77573,,-5.29127519,-6.592906391,-9.228584978,-5.910390061
4283000000,-5.2874222,-220.68933,-6.831171,-220.50046,-10.106745,-216.03288,-6.059495,-347.77313,,-5.293838354,-6.592347604,-9.219717532,-5.911955206
4284000000,-5.307085,-221.21881,-6.8332849,-220.58101,-10.063293,-216.34933,-6.0510259,-348.06931,,-5.296399725,-6.59179388,-9.210874053,-5.913519452
4285000000,-5.2654567,-221.00804,-6.8468781,-220.58917,-10.087672,-216.28665,-6.060679,-348.02689,,-5.298959297,-6.591245186,-9.202054488,-5.915082794
4286000000,-5.2707758,-221.10889,-6.8365631,-220.74118,-10.057528,-216.11867,-6.0469089,-348.21661,,-5.301517067,-6.590701486,-9.193258782,-5.916645228
4287000000,-5.3323598,-221.27328,-6.8613391,-220.66801,-10.10203,-216.49686,-6.0864797,-348.21973,,-5.30407303,-6.590162748,-9.184486881,-5.918206746
4288000000,-5.2708921,-221.46165,-6.8439503,-220.71553,-10.060169,-216.0844,-6.0571256,-348.35324,,-5.306627183,-6.589628937,-9.175738728,-5.919767344
4289000000,-5.2993889,-221.33797,-6.8502183,-220.72375,-10.056493,-216.20647,-6.072032,-348.44681,,-5.309179519,-6.589100019,-9.167014271,-5.921327017
4290000000,-5.2946992,-221.52681,-6.8341722,-220.90741,-10.049777,-216.28258,-6.0767879,-348.59088,,-5.311730036,-6.588575963,-9.158313453,-5.92288576
