Freq(Hz),S11 Log Mag(dB),S11 Phase(deg),S21 Log Mag(dB),S21 Phase(deg),S31 Log Mag(dB),S31 Phase(deg),S41 Log Mag(dB),S41 Phase(deg),,S11_HFSS,S21_HFSS,S31_HFSS,S41_HFSS,,S21-S31,S21-S31_HFSS
2713000000,-19.079544,217.57191,-3.2352941,-124.20866,-3.5111806,-217.9976,-14.446905,-51.336365,,-17.78133484,-3.642499258,-3.877957618,-16.98161581,,93.78894,89.41531671
2714000000,-19.046598,217.80325,-3.2668803,-124.53257,-3.5298977,-218.03177,-14.421577,-51.582649,,-17.7385248,-3.6453747,-3.878567668,-16.94409173,,93.4992,89.42136705
2715000000,-19.008821,217.65051,-3.2521994,-124.36753,-3.5281842,-218.20436,-14.399953,-51.410271,,-17.69591836,-3.648264448,-3.879179031,-16.90676823,,93.83683,89.42749002
2716000000,-18.979458,217.52469,-3.2786751,-124.75188,-3.5468204,-218.4082,-14.391692,-51.78014,,-17.65351374,-3.651168474,-3.879791728,-16.86964352,,93.65632,89.43368584
2717000000,-18.934874,217.61949,-3.2506893,-124.41421,-3.5240846,-218.31099,-14.381198,-51.67062,,-17.61130917,-3.654086751,-3.880405782,-16.83271587,,93.89678,89.43995478
2718000000,-18.830126,217.55264,-3.2597497,-124.87682,-3.5104434,-218.38441,-14.322182,-51.779278,,-17.56930292,-3.657019252,-3.881021216,-16.79598352,,93.50759,89.44629707
2719000000,-18.850449,217.66425,-3.2761052,-125.04324,-3.5268219,-218.67657,-14.299813,-52.088581,,-17.52749328,-3.659965949,-3.881638052,-16.75944479,,93.63333,89.45271296
2720000000,-18.816698,217.64735,-3.2821724,-124.60496,-3.5176885,-218.47121,-14.287411,-51.94986,,-17.48587856,-3.662926815,-3.882256313,-16.72309797,,93.86625,89.45920268
2721000000,-18.80022,217.94615,-3.3219857,-124.92973,-3.5165875,-218.77057,-14.225057,-52.147842,,-17.44445708,-3.665901822,-3.882876021,-16.68694143,,93.84084,89.46576649
2722000000,-18.694574,217.85794,-3.2607379,-125.01913,-3.5246651,-218.82054,-14.194263,-52.309723,,-17.40322719,-3.668890943,-3.883497198,-16.6509735,,93.80141,89.47240461
2723000000,-18.604418,217.70164,-3.279104,-125.01943,-3.5671234,-218.89696,-14.189352,-52.25848,,-17.36218728,-3.67189415,-3.884119868,-16.61519259,,93.87753,89.47911728
2724000000,-18.585087,217.98328,-3.2788322,-125.18583,-3.5366709,-219.03207,-14.179413,-52.465443,,-17.32133573,-3.674911416,-3.884744052,-16.57959709,,93.84624,89.48590473
2725000000,-18.6122,217.88623,-3.3091631,-125.03915,-3.5632644,-218.97353,-14.170691,-52.632004,,-17.28067095,-3.677942712,-3.885369773,-16.54418544,,93.93438,89.49276721
2726000000,-18.516592,217.54263,-3.2898407,-125.39912,-3.5412767,-219.11539,-14.143597,-52.730476,,-17.24019139,-3.68098801,-3.885997053,-16.50895608,,93.71627,89.49970494
2727000000,-18.481722,217.83061,-3.2885458,-125.50575,-3.5575998,-219.2729,-14.12019,-52.742153,,-17.19989549,-3.684047282,-3.886625914,-16.47390747,,93.76715,89.50671815
2728000000,-18.462931,217.64708,-3.3125179,-125.4782,-3.5429194,-219.34651,-14.115725,-53.004295,,-17.15978172,-3.687120501,-3.887256379,-16.43903812,,93.86831,89.51380707
2729000000,-18.391619,217.42094,-3.2794349,-125.51009,-3.5414145,-219.48784,-14.041197,-53.086781,,-17.11984859,-3.690207638,-3.887888471,-16.40434652,,93.97775,89.52097193
2730000000,-18.317154,217.42491,-3.2969792,-125.56553,-3.5212145,-219.38416,-14.031,-53.157772,,-17.0800946,-3.693308664,-3.888522211,-16.36983121,,93.81863,89.52821295
2731000000,-18.270212,217.99187,-3.3002772,-125.68604,-3.562119,-219.64708,-14.01196,-53.309731,,-17.04051828,-3.696423551,-3.889157621,-16.33549073,,93.96104,89.53553035
2732000000,-18.30674,217.52617,-3.2871854,-125.87658,-3.5170617,-219.93629,-13.961076,-53.688343,,-17.00111818,-3.69955227,-3.889794725,-16.30132364,,94.05971,89.54292437
2733000000,-18.261967,217.61693,-3.3209748,-125.96885,-3.5754142,-219.95384,-13.998462,-53.543636,,-16.96189287,-3.702694793,-3.890433543,-16.26732854,,93.98499,89.55039521
2734000000,-18.150518,217.59334,-3.2742293,-126.05117,-3.5210936,-219.87651,-13.920714,-53.465744,,-16.92284093,-3.705851092,-3.891074099,-16.23350403,,93.82534,89.5579431
2735000000,-18.102707,217.2225,-3.2898784,-126.23696,-3.5179398,-220.06313,-13.90216,-53.988724,,-16.88396097,-3.709021136,-3.891716414,-16.19984873,,93.82617,89.56556826
2736000000,-18.135868,217.5555,-3.3090484,-126.05266,-3.5458853,-220.00241,-13.912019,-53.80772,,-16.8452516,-3.712204898,-3.89236051,-16.16636127,,93.94975,89.5732709
2737000000,-18.094126,217.63078,-3.3057032,-126.11958,-3.5440853,-220.14143,-13.863139,-53.85313,,-16.80671146,-3.715402348,-3.893006409,-16.13304031,,94.02185,89.58105124
2738000000,-18.024778,217.4402,-3.3171389,-126.18871,-3.5781078,-220.17831,-13.84799,-53.915859,,-16.7683392,-3.718613457,-3.893654134,-16.09988452,,93.9896,89.58890948
2739000000,-17.986044,217.25511,-3.2545567,-126.38267,-3.5370281,-220.47397,-13.793492,-54.250893,,-16.7301335,-3.721838196,-3.894303707,-16.0668926,,94.0913,89.59684584
2740000000,-17.980486,217.59485,-3.3161457,-126.37592,-3.5437536,-220.6179,-13.775588,-54.328526,,-16.69209304,-3.725076536,-3.894955149,-16.03406324,,94.24198,89.60486054
2741000000,-17.949308,217.79565,-3.3095706,-126.46621,-3.530179,-220.49553,-13.763882,-54.275444,,-16.65421652,-3.728328447,-3.895608482,-16.00139518,,94.02932,89.61295377
2742000000,-17.911882,217.60913,-3.3236115,-126.44794,-3.5543535,-220.65994,-13.737141,-54.45314,,-16.61650267,-3.731593899,-3.896263727,-15.96888714,,94.212,89.62112575
2743000000,-17.806454,217.45869,-3.2980912,-126.81253,-3.5028811,-220.85284,-13.708254,-54.508877,,-16.57895021,-3.734872863,-3.896920908,-15.93653789,,94.04031,89.62937667
2744000000,-17.759878,217.34753,-3.3268788,-126.72823,-3.52424,-220.80721,-13.68285,-54.505531,,-16.5415579,-3.73816531,-3.897580046,-15.90434618,,94.07898,89.63770675
2745000000,-17.725595,217.57837,-3.3178418,-126.77193,-3.518867,-220.77229,-13.675895,-54.646988,,-16.50432449,-3.74147121,-3.898241161,-15.87231081,,94.00036,89.64611619
2746000000,-17.71142,217.17468,-3.3504512,-126.87991,-3.5609457,-221.04546,-13.665705,-54.915417,,-16.46724878,-3.744790532,-3.898904277,-15.84043057,,94.16555,89.65460518
2747000000,-17.735662,217.57341,-3.3430796,-126.76643,-3.5600209,-220.94592,-13.642865,-54.751057,,-16.43032955,-3.748123246,-3.899569414,-15.80870427,,94.17949,89.66317393
2748000000,-17.6416,217.8262,-3.3445201,-126.97237,-3.5630293,-221.2809,-13.608007,-54.979641,,-16.39356561,-3.751469323,-3.900236594,-15.77713075,,94.30853,89.67182263
2749000000,-17.600815,217.78865,-3.3646307,-127.24242,-3.579968,-221.26401,-13.593418,-55.212032,,-16.35695578,-3.754828733,-3.900905839,-15.74570884,,94.02159,89.68055147
2750000000,-17.518528,217.21474,-3.3270197,-127.25362,-3.5451117,-221.6539,-13.566128,-55.423775,,-16.3204989,-3.758201445,-3.90157717,-15.7144374,,94.40028,89.68936066
2751000000,-17.539288,217.27797,-3.3387046,-127.3886,-3.5491574,-221.64409,-13.559027,-55.61277,,-16.28419383,-3.761587428,-3.902250608,-15.6833153,,94.25549,89.69825038
2752000000,-17.514277,217.47485,-3.3444417,-127.41577,-3.5429502,-221.606,-13.496396,-55.646961,,-16.24803942,-3.764986653,-3.902926175,-15.65234142,,94.19023,89.70722083
2753000000,-17.45804,217.72377,-3.3335512,-127.40715,-3.5701709,-221.48586,-13.509274,-55.564537,,-16.21203456,-3.768399089,-3.903603893,-15.62151466,,94.07871,89.7162722
2754000000,-17.430395,217.51068,-3.3412619,-127.58066,-3.5456743,-221.94397,-13.479589,-55.714226,,-16.17617814,-3.771824705,-3.904283782,-15.59083392,,94.36331,89.72540467
2755000000,-17.369295,217.77414,-3.3572698,-127.5622,-3.5703292,-221.94337,-13.445881,-55.626152,,-16.14046905,-3.77526347,-3.904965863,-15.56029814,,94.38117,89.73461843
2756000000,-17.330715,217.22159,-3.3461685,-127.46044,-3.5415251,-221.85295,-13.439989,-55.677891,,-16.10490622,-3.778715353,-3.905650158,-15.52990623,,94.39251,89.74391367
2757000000,-17.345758,217.75122,-3.3365769,-127.73261,-3.5248163,-222.1244,-13.404332,-55.943375,,-16.06948858,-3.782180324,-3.906336688,-15.49965716,,94.39179,89.75329057
2758000000,-17.276501,217.50632,-3.3812404,-127.83517,-3.5417559,-222.14299,-13.402752,-56.183815,,-16.03421507,-3.785658352,-3.907025474,-15.46954987,,94.30782,89.76274931
2759000000,-17.263071,217.57152,-3.3503823,-128.00452,-3.5669158,-222.30116,-13.368175,-56.325294,,-15.99908465,-3.789149405,-3.907716536,-15.43958334,,94.29664,89.77229007
2760000000,-17.213593,217.55701,-3.3697543,-127.94524,-3.574343,-222.27263,-13.348812,-56.398724,,-15.96409627,-3.792653452,-3.908409896,-15.40975656,,94.32739,89.78191303
2761000000,-17.182339,217.54231,-3.4043913,-128.07138,-3.5725179,-222.64063,-13.363148,-56.585537,,-15.92924893,-3.796170462,-3.909105575,-15.38006851,,94.56925,89.79161837
2762000000,-17.124731,217.39809,-3.3880274,-128.17482,-3.5823507,-222.56015,-13.292157,-56.754333,,-15.89454161,-3.799700403,-3.909803593,-15.35051821,,94.38533,89.80140627
2763000000,-17.125555,217.14807,-3.3683515,-128.29654,-3.571825,-222.71338,-13.29491,-56.713367,,-15.85997331,-3.803243245,-3.91050397,-15.32110467,,94.41684,89.8112769
2764000000,-17.043392,217.4514,-3.3907185,-128.1723,-3.5837462,-222.65797,-13.292555,-56.733665,,-15.82554304,-3.806798954,-3.911206728,-15.29182691,,94.48567,89.82123043
2765000000,-17.010101,217.21463,-3.3795629,-128.51074,-3.5719008,-222.8232,-13.25355,-57.01656,,-15.79124985,-3.8103675,-3.911911888,-15.26268399,,94.31246,89.83126703
2766000000,-16.931669,217.285,-3.3771324,-128.33771,-3.5464935,-222.87831,-13.223221,-57.110374,,-15.75709275,-3.813948851,-3.912619468,-15.23367494,,94.5406,89.84138688
2767000000,-16.908264,217.40147,-3.3665757,-128.53734,-3.5203557,-223.01981,-13.182405,-57.071728,,-15.72307079,-3.817542975,-3.913329491,-15.20479884,,94.48247,89.85159015
2768000000,-16.929556,217.49799,-3.38691,-128.45387,-3.5902302,-223.05202,-13.220539,-57.300213,,-15.68918305,-3.82114984,-3.914041976,-15.17605474,,94.59815,89.86187699
2769000000,-16.852457,217.66075,-3.3999131,-128.5972,-3.5407736,-223.21042,-13.161107,-57.394524,,-15.65542857,-3.824769413,-3.914756944,-15.14744174,,94.61322,89.87224758
2770000000,-16.831343,217.76036,-3.4123836,-128.69876,-3.587877,-223.29443,-13.147536,-57.44482,,-15.62180645,-3.828401663,-3.915474415,-15.11895892,,94.59567,89.88270208
2771000000,-16.805498,217.25069,-3.4096997,-129.05647,-3.5643399,-223.54913,-13.117929,-57.706875,,-15.58831578,-3.832046558,-3.916194409,-15.0906054,,94.49266,89.89324066
2772000000,-16.813782,217.5155,-3.3844392,-128.87338,-3.5730228,-223.56638,-13.114188,-57.586014,,-15.55495564,-3.835704064,-3.916916945,-15.06238027,,94.693,89.90386346
2773000000,-16.781158,217.4594,-3.4004769,-128.94664,-3.5718126,-223.50096,-13.078165,-57.67511,,-15.52172516,-3.83937415,-3.917642045,-15.03428266,,94.55432,89.91457067
2774000000,-16.664616,217.22087,-3.4068818,-129.05481,-3.5540602,-223.89015,-13.055241,-58.020805,,-15.48862346,-3.843056783,-3.918369728,-15.0063117,,94.83534,89.92536242
2775000000,-16.670034,217.39256,-3.3954053,-129.17773,-3.5382869,-223.93097,-13.024881,-57.856136,,-15.45564965,-3.84675193,-3.919100013,-14.97846653,,94.75324,89.93623888
2776000000,-16.673475,217.49355,-3.4231946,-129.16721,-3.5674744,-223.91039,-13.078884,-58.004433,,-15.4228029,-3.850459559,-3.919832921,-14.95074631,,94.74318,89.94720021
2777000000,-16.623659,217.49008,-3.4137654,-129.40654,-3.5572803,-224.0172,-12.985755,-58.335861,,-15.39008233,-3.854179636,-3.920568471,-14.92315019,,94.61066,89.95824656
2778000000,-16.572695,217.57372,-3.449496,-129.44939,-3.5883584,-224.1237,-12.992163,-58.441154,,-15.35748712,-3.857912129,-3.921306683,-14.89567733,,94.67431,89.96937808
2779000000,-16.533125,217.12239,-3.3863139,-129.4005,-3.5630424,-224.40224,-12.946898,-58.450321,,-15.32501643,-3.861657004,-3.922047577,-14.86832693,,95.00174,89.98059492
2780000000,-16.518703,217.14569,-3.4163711,-129.80551,-3.6143067,-224.36757,-12.942627,-58.661648,,-15.29266943,-3.86541423,-3.922791171,-14.84109815,,94.56206,89.99189723
2781000000,-16.422359,217.29533,-3.4082835,-129.59457,-3.5638764,-224.49281,-12.921956,-58.792492,,-15.26044532,-3.869183771,-3.923537485,-14.8139902,,94.89824,90.00328516
2782000000,-16.447336,217.39621,-3.4339051,-129.53085,-3.57812,-224.49309,-12.915216,-58.775513,,-15.22834329,-3.872965595,-3.924286538,-14.78700228,,94.96224,90.01475885
2783000000,-16.40436,217.13654,-3.442322,-129.6263,-3.6056178,-224.46112,-12.892617,-58.557461,,-15.19636254,-3.876759669,-3.92503835,-14.76013359,,94.83482,90.02631846
2784000000,-16.389807,216.92889,-3.4181697,-129.86113,-3.6127217,-224.52235,-12.835629,-59.052353,,-15.16450228,-3.880565959,-3.92579294,-14.73338337,,94.66122,90.03796412
2785000000,-16.333666,217.30925,-3.4310198,-129.79425,-3.6101613,-224.68658,-12.858975,-59.078133,,-15.13276175,-3.884384431,-3.926550327,-14.70675083,,94.89233,90.04969598
2786000000,-16.321367,217.28986,-3.4012468,-130.01556,-3.5632694,-224.87807,-12.795988,-59.043968,,-15.10114015,-3.888215052,-3.927310529,-14.68023522,,94.86251,90.06151418
2787000000,-16.322092,216.80228,-3.4437089,-129.93533,-3.638561,-224.83441,-12.846189,-59.424366,,-15.06963675,-3.892057788,-3.928073565,-14.65383577,,94.89908,90.07341886
2788000000,-16.280861,217.16061,-3.43224,-130.26646,-3.5702007,-224.94749,-12.768161,-59.516125,,-15.03825077,-3.895912605,-3.928839455,-14.62755174,,94.68103,90.08541015
2789000000,-16.20862,216.74565,-3.4315612,-130.29482,-3.5697503,-225.08102,-12.766072,-59.525597,,-15.00698148,-3.899779469,-3.929608217,-14.60138239,,94.7862,90.09748819
2790000000,-16.206968,217.28789,-3.4507105,-130.22517,-3.6043143,-225.12392,-12.775253,-59.712185,,-14.97582813,-3.903658345,-3.930379869,-14.57532698,,94.89875,90.10965313
2791000000,-16.251299,217.63618,-3.4403718,-130.3223,-3.6006432,-225.33339,-12.721453,-59.983788,,-14.94479001,-3.907549201,-3.93115443,-14.54938478,,95.01109,90.12190508
2792000000,-16.170998,217.25597,-3.3998103,-130.08434,-3.5554154,-225.33565,-12.676182,-59.783268,,-14.91386637,-3.911452001,-3.931931919,-14.52355509,,95.25131,90.13424418
2793000000,-16.153635,217.24173,-3.4492123,-130.4398,-3.6038795,-225.4117,-12.71004,-60.031517,,-14.88305652,-3.915366711,-3.932712353,-14.49783718,,94.9719,90.14667058
2794000000,-16.11524,216.9073,-3.4791758,-130.59578,-3.6012211,-225.57281,-12.705936,-60.138504,,-14.85235975,-3.919293296,-3.933495751,-14.47223035,,94.97703,90.15918438
2795000000,-16.107189,217.02562,-3.4222622,-130.73012,-3.578815,-225.76234,-12.645583,-60.179657,,-14.82177534,-3.923231723,-3.934282131,-14.44673392,,95.03222,90.17178573
2796000000,-16.002649,217.12038,-3.447506,-130.62787,-3.5834279,-225.83896,-12.643436,-60.258183,,-14.79130262,-3.927181956,-3.935071511,-14.42134717,,95.21109,90.18447474
2797000000,-15.955682,217.25102,-3.4480219,-130.79021,-3.580549,-225.95854,-12.617265,-60.479843,,-14.7609409,-3.931143961,-3.935863909,-14.39606945,,95.16833,90.19725155
2798000000,-15.943497,217.55405,-3.4921381,-130.86375,-3.6062419,-225.93712,-12.642179,-60.470181,,-14.7306895,-3.935117702,-3.936659343,-14.37090006,,95.07337,90.21011628
2799000000,-15.947433,217.22031,-3.4594588,-130.88989,-3.5686793,-226.01277,-12.578783,-60.680912,,-14.70054775,-3.939103146,-3.93745783,-14.34583833,,95.12288,90.22306905
2800000000,-15.904401,217.08386,-3.4885001,-130.85208,-3.6127293,-226.26566,-12.582908,-60.720104,,-14.67051499,-3.943100256,-3.938259389,-14.32088362,,95.41358,90.23610998
2801000000,-15.933031,216.98891,-3.5059254,-131.0007,-3.6036489,-226.25093,-12.580595,-60.566254,,-14.64059055,-3.947108998,-3.939064036,-14.29603525,,95.25023,90.2492392
2802000000,-15.840239,216.86658,-3.5032613,-131.28111,-3.5971665,-226.29367,-12.54638,-60.936634,,-14.6107738,-3.951129337,-3.93987179,-14.27129257,,95.01256,90.26245681
2803000000,-15.796966,216.95934,-3.4605145,-131.28706,-3.6068099,-226.28702,-12.494053,-60.978794,,-14.58106408,-3.955161237,-3.940682667,-14.24665496,,94.99996,90.27576294
2804000000,-15.851156,216.56532,-3.4929557,-131.30571,-3.5999317,-226.57002,-12.49122,-61.309513,,-14.55146077,-3.959204662,-3.941496685,-14.22212175,,95.26431,90.28915771
2805000000,-15.76536,217.0117,-3.5322535,-131.47105,-3.646419,-226.43587,-12.490756,-61.277267,,-14.52196323,-3.963259578,-3.942313861,-14.19769234,,94.96482,90.30264122
2806000000,-15.709188,216.89032,-3.514082,-131.39783,-3.6184351,-226.89009,-12.471493,-61.618141,,-14.49257083,-3.967325949,-3.943134211,-14.17336608,,95.49226,90.31621359
2807000000,-15.723885,216.62186,-3.4858453,-131.30341,-3.6123843,-226.87415,-12.445815,-61.386177,,-14.46328297,-3.971403739,-3.943957754,-14.14914237,,95.57074,90.32987493
2808000000,-15.710078,216.94765,-3.5035548,-131.47249,-3.5828142,-226.81136,-12.420053,-61.680763,,-14.43409902,-3.975492912,-3.944784506,-14.12502058,,95.33887,90.34362535
2809000000,-15.605486,216.89078,-3.4816163,-131.50658,-3.5701165,-227.21367,-12.40605,-61.679867,,-14.40501839,-3.979593432,-3.945614483,-14.10100012,,95.70709,90.35746497
2810000000,-15.608269,216.37207,-3.5105662,-131.89857,-3.590533,-227.33904,-12.368971,-61.718143,,-14.37604048,-3.983705264,-3.946447702,-14.07708037,,95.44047,90.37139388
2811000000,-15.539522,216.70819,-3.4897385,-131.56851,-3.5840287,-227.13466,-12.39494,-62.006077,,-14.34716469,-3.987828372,-3.94728418,-14.05326075,,95.56615,90.3854122
2812000000,-15.575414,216.50497,-3.4963391,-132.10564,-3.6021821,-227.41011,-12.375356,-61.899887,,-14.31839044,-3.991962718,-3.948123933,-14.02954066,,95.30447,90.39952002
2813000000,-15.552375,216.38399,-3.5165477,-131.86023,-3.615582,-227.46263,-12.350771,-62.322678,,-14.28971714,-3.996108268,-3.948966978,-14.00591952,,95.6024,90.41371746
2814000000,-15.487559,216.40808,-3.4831703,-132.07744,-3.5895956,-227.32631,-12.292701,-61.936237,,-14.26114423,-4.000264984,-3.949813331,-13.98239674,,95.24887,90.42800461
2815000000,-15.463719,216.31589,-3.4913213,-132.24384,-3.5770593,-227.65485,-12.303061,-62.386738,,-14.23267113,-4.004432831,-3.950663007,-13.95897176,,95.41101,90.44238158
2816000000,-15.447481,216.77847,-3.5183399,-132.09122,-3.6147318,-227.49634,-12.314523,-62.28841,,-14.20429728,-4.008611772,-3.951516023,-13.93564401,,95.40512,90.45684846
2817000000,-15.441834,216.28668,-3.4801738,-132.36021,-3.5890498,-227.87079,-12.249074,-62.636837,,-14.17602213,-4.01280177,-3.952372395,-13.91241292,,95.51058,90.47140536
2818000000,-15.420973,216.43423,-3.53514,-132.18823,-3.6159976,-227.69975,-12.268619,-62.541828,,-14.14784511,-4.017002788,-3.953232139,-13.88927793,,95.51152,90.48605236
2819000000,-15.397109,216.4014,-3.5026991,-132.05507,-3.5885642,-227.87944,-12.212799,-62.476978,,-14.11976569,-4.02121479,-3.954095269,-13.8662385,,95.82437,90.50078957
2820000000,-15.37502,216.45999,-3.5610909,-132.44774,-3.647074,-228.11438,-12.242473,-62.871727,,-14.09178332,-4.025437739,-3.954961803,-13.84329407,,95.66664,90.51561708
2821000000,-15.322916,216.09807,-3.5243518,-132.54866,-3.6149232,-228.05246,-12.221987,-62.951881,,-14.06389746,-4.029671598,-3.955831755,-13.8204441,,95.5038,90.53053499
2822000000,-15.237933,216.00873,-3.550581,-132.50758,-3.6206591,-228.31938,-12.17601,-63.242882,,-14.03610759,-4.033916329,-3.956705141,-13.79768805,,95.8118,90.54554337
2823000000,-15.252748,216.55013,-3.5360677,-132.69797,-3.6110342,-228.13081,-12.168361,-62.955467,,-14.00841318,-4.038171897,-3.957581976,-13.77502539,,95.43284,90.56064233
2824000000,-15.211309,216.23293,-3.5224712,-132.73431,-3.6031411,-228.34535,-12.129354,-63.083717,,-13.98081371,-4.042438263,-3.958462275,-13.75245559,,95.61104,90.57583195
2825000000,-15.200191,216.45729,-3.5258698,-132.73137,-3.5892072,-228.48824,-12.134558,-63.272606,,-13.95330866,-4.04671539,-3.959346053,-13.72997814,,95.75687,90.59111232
2826000000,-15.218514,215.86528,-3.5393045,-132.91122,-3.6274076,-228.69273,-12.108077,-63.427105,,-13.92589752,-4.051003241,-3.960233325,-13.7075925,,95.78151,90.60648353
2827000000,-15.13426,215.97507,-3.5645289,-133.10857,-3.6176901,-228.7394,-12.128138,-63.737114,,-13.89857978,-4.055301778,-3.961124106,-13.68529816,,95.63083,90.62194566
2828000000,-15.08024,216.1646,-3.5467694,-132.93657,-3.6093781,-228.77678,-12.060725,-63.645145,,-13.87135495,-4.059610964,-3.962018411,-13.66309462,,95.84021,90.6374988
2829000000,-15.089992,216.11191,-3.5476294,-132.86559,-3.6293671,-228.77254,-12.04928,-63.735828,,-13.84422254,-4.06393076,-3.962916253,-13.64098137,,95.90695,90.65314302
