frequency,e',e'',u',u''
2092000000,2.9662,0.0418,1.0283,-0.0554
2093000000,2.9658,0.0417,1.0283,-0.0554
2094000000,2.9654,0.0416,1.0283,-0.0553
2095000000,2.965,0.0415,1.0283,-0.0552
2096000000,2.9646,0.0414,1.0283,-0.0551
2097000000,2.9642,0.0413,1.0282,-0.0551
2098000000,2.9639,0.0412,1.0282,-0.055
2099000000,2.9635,0.0411,1.0282,-0.0549
2100000000,2.9631,0.0411,1.0282,-0.0548
2101000000,2.9627,0.041,1.0281,-0.0548
2102000000,2.9623,0.0409,1.0281,-0.0547
2103000000,2.9619,0.0408,1.0281,-0.0546
2104000000,2.9615,0.0407,1.0281,-0.0545
2105000000,2.9612,0.0406,1.028,-0.0545
2106000000,2.9608,0.0405,1.028,-0.0544
2107000000,2.9604,0.0405,1.028,-0.0543
2108000000,2.96,0.0404,1.028,-0.0542
2109000000,2.9596,0.0403,1.028,-0.0542
2110000000,2.9593,0.0402,1.0279,-0.0541
2111000000,2.9589,0.0401,1.0279,-0.054
2112000000,2.9585,0.04,1.0279,-0.0539
2113000000,2.9581,0.0399,1.0279,-0.0539
2114000000,2.9577,0.0399,1.0278,-0.0538
2115000000,2.9574,0.0398,1.0278,-0.0537
2116000000,2.957,0.0397,1.0278,-0.0536
2117000000,2.9566,0.0396,1.0278,-0.0536
2118000000,2.9562,0.0395,1.0278,-0.0535
2119000000,2.9558,0.0394,1.0277,-0.0534
2120000000,2.9555,0.0393,1.0277,-0.0533
2121000000,2.9551,0.0393,1.0277,-0.0533
2122000000,2.9547,0.0392,1.0277,-0.0532
2123000000,2.9543,0.0391,1.0277,-0.0531
2124000000,2.954,0.039,1.0276,-0.053
2125000000,2.9536,0.0389,1.0276,-0.053
2126000000,2.9532,0.0388,1.0276,-0.0529
2127000000,2.9528,0.0388,1.0276,-0.0528
2128000000,2.9525,0.0387,1.0275,-0.0527
2129000000,2.9521,0.0386,1.0275,-0.0527
2130000000,2.9517,0.0385,1.0275,-0.0526
2131000000,2.9513,0.0384,1.0275,-0.0525
2132000000,2.951,0.0383,1.0275,-0.0525
2133000000,2.9506,0.0382,1.0274,-0.0524
2134000000,2.9502,0.0382,1.0274,-0.0523
2135000000,2.9499,0.0381,1.0274,-0.0522
2136000000,2.9495,0.038,1.0274,-0.0522
2137000000,2.9491,0.0379,1.0274,-0.0521
2138000000,2.9487,0.0378,1.0273,-0.052
2139000000,2.9484,0.0377,1.0273,-0.0519
2140000000,2.948,0.0377,1.0273,-0.0519
2141000000,2.9476,0.0376,1.0273,-0.0518
2142000000,2.9473,0.0375,1.0272,-0.0517
2143000000,2.9469,0.0374,1.0272,-0.0516
2144000000,2.9465,0.0373,1.0272,-0.0516
2145000000,2.9462,0.0372,1.0272,-0.0515
2146000000,2.9458,0.0372,1.0272,-0.0514
2147000000,2.9454,0.0371,1.0271,-0.0514
2148000000,2.9451,0.037,1.0271,-0.0513
2149000000,2.9447,0.0369,1.0271,-0.0512
2150000000,2.9443,0.0368,1.0271,-0.0511
2151000000,2.944,0.0367,1.027,-0.0511
2152000000,2.9436,0.0367,1.027,-0.051
2153000000,2.9432,0.0366,1.027,-0.0509
2154000000,2.9429,0.0365,1.027,-0.0508
2155000000,2.9425,0.0364,1.027,-0.0508
2156000000,2.9421,0.0363,1.0269,-0.0507
2157000000,2.9418,0.0363,1.0269,-0.0506
2158000000,2.9414,0.0362,1.0269,-0.0506
2159000000,2.941,0.0361,1.0269,-0.0505
2160000000,2.9407,0.036,1.0269,-0.0504
2161000000,2.9403,0.0359,1.0268,-0.0503
2162000000,2.94,0.0358,1.0268,-0.0503
2163000000,2.9396,0.0358,1.0268,-0.0502
2164000000,2.9392,0.0357,1.0268,-0.0501
2165000000,2.9389,0.0356,1.0267,-0.05
2166000000,2.9385,0.0355,1.0267,-0.05
2167000000,2.9381,0.0354,1.0267,-0.0499
2168000000,2.9378,0.0354,1.0267,-0.0498
2169000000,2.9374,0.0353,1.0267,-0.0498
2170000000,2.9371,0.0352,1.0266,-0.0497
2171000000,2.9367,0.0351,1.0266,-0.0496
2172000000,2.9364,0.035,1.0266,-0.0495
2173000000,2.936,0.035,1.0266,-0.0495
2174000000,2.9356,0.0349,1.0266,-0.0494
2175000000,2.9353,0.0348,1.0265,-0.0493
2176000000,2.9349,0.0347,1.0265,-0.0493
2177000000,2.9346,0.0346,1.0265,-0.0492
2178000000,2.9342,0.0346,1.0265,-0.0491
2179000000,2.9339,0.0345,1.0265,-0.049
2180000000,2.9335,0.0344,1.0264,-0.049
2181000000,2.9331,0.0343,1.0264,-0.0489
2182000000,2.9328,0.0342,1.0264,-0.0488
2183000000,2.9324,0.0342,1.0264,-0.0488
2184000000,2.9321,0.0341,1.0263,-0.0487
2185000000,2.9317,0.034,1.0263,-0.0486
2186000000,2.9314,0.0339,1.0263,-0.0485
2187000000,2.931,0.0338,1.0263,-0.0485
2188000000,2.9307,0.0338,1.0263,-0.0484
2189000000,2.9303,0.0337,1.0262,-0.0483
2190000000,2.93,0.0336,1.0262,-0.0483
2191000000,2.9296,0.0335,1.0262,-0.0482
2192000000,2.9293,0.0335,1.0262,-0.0481
2193000000,2.9289,0.0334,1.0262,-0.048
2194000000,2.9285,0.0333,1.0261,-0.048
2195000000,2.9282,0.0332,1.0261,-0.0479
2196000000,2.9278,0.0331,1.0261,-0.0478
2197000000,2.9275,0.0331,1.0261,-0.0478
2198000000,2.9271,0.033,1.0261,-0.0477
2199000000,2.9268,0.0329,1.026,-0.0476
2200000000,2.9264,0.0328,1.026,-0.0475
2201000000,2.9261,0.0327,1.026,-0.0475
2202000000,2.9258,0.0327,1.026,-0.0474
2203000000,2.9254,0.0326,1.026,-0.0473
2204000000,2.9251,0.0325,1.0259,-0.0473
2205000000,2.9247,0.0324,1.0259,-0.0472
2206000000,2.9244,0.0324,1.0259,-0.0471
2207000000,2.924,0.0323,1.0259,-0.0471
2208000000,2.9237,0.0322,1.0259,-0.047
2209000000,2.9233,0.0321,1.0258,-0.0469
2210000000,2.923,0.0321,1.0258,-0.0468
2211000000,2.9226,0.032,1.0258,-0.0468
2212000000,2.9223,0.0319,1.0258,-0.0467
2213000000,2.9219,0.0318,1.0257,-0.0466
2214000000,2.9216,0.0317,1.0257,-0.0466
2215000000,2.9212,0.0317,1.0257,-0.0465
2216000000,2.9209,0.0316,1.0257,-0.0464
2217000000,2.9206,0.0315,1.0257,-0.0463
2218000000,2.9202,0.0314,1.0256,-0.0463
2219000000,2.9199,0.0314,1.0256,-0.0462
2220000000,2.9195,0.0313,1.0256,-0.0461
2221000000,2.9192,0.0312,1.0256,-0.0461
2222000000,2.9188,0.0311,1.0256,-0.046
2223000000,2.9185,0.0311,1.0255,-0.0459
2224000000,2.9182,0.031,1.0255,-0.0459
2225000000,2.9178,0.0309,1.0255,-0.0458
2226000000,2.9175,0.0308,1.0255,-0.0457
2227000000,2.9171,0.0308,1.0255,-0.0457
2228000000,2.9168,0.0307,1.0254,-0.0456
2229000000,2.9165,0.0306,1.0254,-0.0455
2230000000,2.9161,0.0305,1.0254,-0.0454
2231000000,2.9158,0.0305,1.0254,-0.0454
2232000000,2.9154,0.0304,1.0254,-0.0453
2233000000,2.9151,0.0303,1.0253,-0.0452
2234000000,2.9148,0.0302,1.0253,-0.0452
2235000000,2.9144,0.0302,1.0253,-0.0451
2236000000,2.9141,0.0301,1.0253,-0.045
2237000000,2.9137,0.03,1.0253,-0.045
2238000000,2.9134,0.0299,1.0252,-0.0449
2239000000,2.9131,0.0299,1.0252,-0.0448
2240000000,2.9127,0.0298,1.0252,-0.0447
2241000000,2.9124,0.0297,1.0252,-0.0447
2242000000,2.912,0.0296,1.0252,-0.0446
2243000000,2.9117,0.0296,1.0251,-0.0445
2244000000,2.9114,0.0295,1.0251,-0.0445
2245000000,2.911,0.0294,1.0251,-0.0444
2246000000,2.9107,0.0294,1.0251,-0.0443
2247000000,2.9104,0.0293,1.0251,-0.0443
2248000000,2.91,0.0292,1.025,-0.0442
2249000000,2.9097,0.0291,1.025,-0.0441
2250000000,2.9094,0.0291,1.025,-0.0441
2251000000,2.909,0.029,1.025,-0.044
2252000000,2.9087,0.0289,1.025,-0.0439
2253000000,2.9084,0.0288,1.0249,-0.0438
2254000000,2.908,0.0288,1.0249,-0.0438
2255000000,2.9077,0.0287,1.0249,-0.0437
2256000000,2.9074,0.0286,1.0249,-0.0436
2257000000,2.907,0.0285,1.0249,-0.0436
2258000000,2.9067,0.0285,1.0248,-0.0435
2259000000,2.9064,0.0284,1.0248,-0.0434
2260000000,2.906,0.0283,1.0248,-0.0434
2261000000,2.9057,0.0283,1.0248,-0.0433
2262000000,2.9054,0.0282,1.0248,-0.0432
2263000000,2.905,0.0281,1.0247,-0.0432
2264000000,2.9047,0.028,1.0247,-0.0431
2265000000,2.9044,0.028,1.0247,-0.043
2266000000,2.9041,0.0279,1.0247,-0.043
2267000000,2.9037,0.0278,1.0246,-0.0429
2268000000,2.9034,0.0277,1.0246,-0.0428
2269000000,2.9031,0.0277,1.0246,-0.0427
2270000000,2.9027,0.0276,1.0246,-0.0427
2271000000,2.9024,0.0275,1.0246,-0.0426
2272000000,2.9021,0.0275,1.0245,-0.0425
2273000000,2.9018,0.0274,1.0245,-0.0425
2274000000,2.9014,0.0273,1.0245,-0.0424
2275000000,2.9011,0.0272,1.0245,-0.0423
2276000000,2.9008,0.0272,1.0245,-0.0423
2277000000,2.9004,0.0271,1.0244,-0.0422
2278000000,2.9001,0.027,1.0244,-0.0421
2279000000,2.8998,0.027,1.0244,-0.0421
2280000000,2.8995,0.0269,1.0244,-0.042
2281000000,2.8991,0.0268,1.0244,-0.0419
2282000000,2.8988,0.0267,1.0243,-0.0419
2283000000,2.8985,0.0267,1.0243,-0.0418
2284000000,2.8982,0.0266,1.0243,-0.0417
2285000000,2.8978,0.0265,1.0243,-0.0417
