Freq [GHz],S11(dB)_HFSS,S11(dB)_measured,S21(dB)_HFSS,S21(dB)_measured,S31(dB)_HFSS,S31(dB)_measured,S41(dB)_HFSS,S41(dB)_measured
1.23,-4.546018228,-4.5675554,-7.966242163,-7.5731435,-5.699937964,-5.3635588,-7.714213515,-7.0304475
1.231,-4.545591456,-4.5515351,-7.968768918,-7.6026244,-5.698419932,-5.3578877,-7.716198429,-7.0311289
1.232,-4.54516939,-4.5780578,-7.971294819,-7.6106467,-5.696897947,-5.3682394,-7.718183191,-7.0553703
1.233,-4.54475204,-4.5610552,-7.973819848,-7.5921736,-5.695372007,-5.333847,-7.720167799,-7.0307245
1.234,-4.544339418,-4.5562305,-7.976343985,-7.6012506,-5.693842107,-5.3605933,-7.722152253,-7.0837951
1.235,-4.543931535,-4.5523968,-7.978867212,-7.5665393,-5.692308243,-5.3068166,-7.72413655,-7.0107951
1.236,-4.543528403,-4.5662355,-7.981389509,-7.6089869,-5.69077041,-5.3132129,-7.726120691,-7.0652242
1.237,-4.543130031,-4.577569,-7.983910859,-7.585813,-5.689228606,-5.3159952,-7.728104674,-7.0331211
1.238,-4.542736433,-4.5715728,-7.986431242,-7.6161451,-5.687682826,-5.3461719,-7.730088498,-7.0661297
1.239,-4.542347618,-4.5583162,-7.98895064,-7.6271429,-5.686133066,-5.3465309,-7.732072162,-7.0739164
1.24,-4.541963599,-4.5648398,-7.991469032,-7.6144185,-5.684579323,-5.3423176,-7.734055665,-7.0568075
1.241,-4.541584386,-4.5490737,-7.993986401,-7.637269,-5.683021592,-5.3338375,-7.736039006,-7.0638881
1.242,-4.541209991,-4.5307412,-7.996502728,-7.588872,-5.681459869,-5.3276167,-7.738022184,-7.0362558
1.243,-4.540840425,-4.5391326,-7.999017993,-7.5940247,-5.67989415,-5.3424163,-7.740005198,-7.0800714
1.244,-4.5404757,-4.5396876,-8.001532177,-7.6163101,-5.678324433,-5.321279,-7.741988047,-7.0779471
1.245,-4.540115828,-4.5517168,-8.004045262,-7.633256,-5.676750712,-5.3231649,-7.74397073,-7.0898438
1.246,-4.539760818,-4.5777164,-8.006557228,-7.6005864,-5.675172983,-5.2880411,-7.745953246,-7.0565395
1.247,-4.539410684,-4.5551138,-8.009068056,-7.6436267,-5.673591244,-5.314641,-7.747935595,-7.0655403
1.248,-4.539065437,-4.5666714,-8.011577727,-7.6287017,-5.67200549,-5.3283839,-7.749917775,-7.0634818
1.249,-4.538725088,-4.5768905,-8.014086223,-7.6129069,-5.670415717,-5.3131537,-7.751899785,-7.062542
1.25,-4.538389648,-4.572762,-8.016593523,-7.6377621,-5.668821921,-5.3501039,-7.753881626,-7.1113925
1.251,-4.53805913,-4.5644269,-8.019099609,-7.6038775,-5.667224099,-5.2941628,-7.755863295,-7.0639701
1.252,-4.537733545,-4.5489001,-8.021604461,-7.6088696,-5.665622246,-5.2896285,-7.757844792,-7.0688243
1.253,-4.537412905,-4.5683298,-8.02410806,-7.6562638,-5.66401636,-5.3027039,-7.759826117,-7.095314
1.254,-4.537097221,-4.5577531,-8.026610388,-7.6554008,-5.662406435,-5.3258862,-7.761807268,-7.1137261
1.255,-4.536786505,-4.5651765,-8.029111424,-7.6202421,-5.660792469,-5.2921634,-7.763788246,-7.0890617
1.256,-4.53648077,-4.5504646,-8.031611149,-7.6374803,-5.659174458,-5.2935491,-7.765769048,-7.0863004
1.257,-4.536180026,-4.5493217,-8.034109545,-7.6151729,-5.657552397,-5.3116665,-7.767749675,-7.0763335
1.258,-4.535884285,-4.5765934,-8.036606591,-7.6300921,-5.655926283,-5.2831907,-7.769730126,-7.0715032
1.259,-4.53559356,-4.5830269,-8.039102268,-7.6517882,-5.654296112,-5.2916241,-7.7717104,-7.1096563
1.26,-4.535307862,-4.5902152,-8.041596558,-7.6567173,-5.652661881,-5.3043036,-7.773690496,-7.0994649
1.261,-4.535027203,-4.5689526,-8.044089439,-7.6662259,-5.651023586,-5.30406,-7.775670415,-7.0998883
1.262,-4.534751596,-4.5657759,-8.046580894,-7.6584406,-5.649381222,-5.2792664,-7.777650154,-7.1165438
1.263,-4.534481051,-4.5652065,-8.049070902,-7.6051378,-5.647734787,-5.2718148,-7.779629715,-7.0811353
1.264,-4.534215582,-4.5547614,-8.051559445,-7.673687,-5.646084276,-5.3087077,-7.781609096,-7.1229043
1.265,-4.5339552,-4.53368,-8.054046501,-7.6409693,-5.644429687,-5.2571282,-7.783588297,-7.0948629
1.266,-4.533699917,-4.573113,-8.056532053,-7.6477108,-5.642771014,-5.2768669,-7.785567317,-7.0836515
1.267,-4.533449745,-4.5406208,-8.05901608,-7.6434464,-5.641108256,-5.2562995,-7.787546157,-7.0839691
1.268,-4.533204697,-4.5693111,-8.061498563,-7.6674914,-5.639441407,-5.2541018,-7.789524814,-7.1038194
1.269,-4.532964784,-4.5812731,-8.063979482,-7.6660285,-5.637770464,-5.2560792,-7.79150329,-7.120204
1.27,-4.53273002,-4.5694885,-8.066458817,-7.6881242,-5.636095424,-5.3049722,-7.793481584,-7.1572618
1.271,-4.532500415,-4.5794039,-8.068936549,-7.6619301,-5.634416283,-5.2987466,-7.795459695,-7.1191015
1.272,-4.532275983,-4.5687766,-8.071412658,-7.65238,-5.632733037,-5.2918682,-7.797437623,-7.1166315
1.273,-4.532056735,-4.5612597,-8.073887124,-7.6795092,-5.631045683,-5.2679009,-7.799415368,-7.1328664
1.274,-4.531842684,-4.599225,-8.076359928,-7.6687827,-5.629354217,-5.2613626,-7.801392929,-7.1446362
1.275,-4.531633843,-4.5393119,-8.078831049,-7.6783814,-5.627658636,-5.244051,-7.803370307,-7.1306334
1.276,-4.531430223,-4.5738211,-8.081300468,-7.6922798,-5.625958936,-5.2798395,-7.805347501,-7.1366162
1.277,-4.531231837,-4.5553231,-8.083768165,-7.7029438,-5.624255113,-5.2599864,-7.807324511,-7.1555715
1.278,-4.531038698,-4.5921679,-8.08623412,-7.6864071,-5.622547165,-5.2559195,-7.809301336,-7.1233654
1.279,-4.530850818,-4.5713744,-8.088698313,-7.7048364,-5.620835086,-5.2663283,-7.811277978,-7.139329
1.28,-4.53066821,-4.5905137,-8.091160724,-7.6909866,-5.619118875,-5.2725663,-7.813254435,-7.1347003
1.281,-4.530490885,-4.5777974,-8.093621333,-7.7251959,-5.617398527,-5.2794824,-7.815230707,-7.1615262
1.282,-4.530318858,-4.5802312,-8.096080121,-7.7321501,-5.615674038,-5.2723532,-7.817206795,-7.1689515
1.283,-4.530152139,-4.5616283,-8.098537067,-7.7099733,-5.613945406,-5.264709,-7.819182699,-7.1414781
1.284,-4.529990743,-4.5601187,-8.10099215,-7.6710896,-5.612212627,-5.2348633,-7.821158418,-7.1317697
1.285,-4.529834682,-4.5462308,-8.103445352,-7.6945577,-5.610475698,-5.2527633,-7.823133953,-7.1703739
1.286,-4.529683968,-4.5334511,-8.105896651,-7.7119131,-5.608734614,-5.240449,-7.825109303,-7.1513968
1.287,-4.529538614,-4.5653815,-8.108346028,-7.6941381,-5.606989373,-5.2529526,-7.82708447,-7.1381936
1.288,-4.529398633,-4.5450368,-8.110793462,-7.7137747,-5.605239971,-5.2559805,-7.829059452,-7.1313753
1.289,-4.529264038,-4.5859451,-8.113238934,-7.7282486,-5.603486405,-5.2657475,-7.831034251,-7.1712022
1.29,-4.529134841,-4.5742526,-8.115682422,-7.7363214,-5.601728671,-5.2595334,-7.833008866,-7.1456714
1.291,-4.529011056,-4.5923824,-8.118123907,-7.7090178,-5.599966766,-5.2475414,-7.834983298,-7.1337814
1.292,-4.528892696,-4.5751772,-8.120563368,-7.7307453,-5.598200686,-5.2306423,-7.836957547,-7.1792426
1.293,-4.528779773,-4.5592332,-8.123000785,-7.7342114,-5.596430429,-5.2529025,-7.838931614,-7.1669106
1.294,-4.528672301,-4.5653667,-8.125436137,-7.7099524,-5.59465599,-5.2290888,-7.840905498,-7.1597877
1.295,-4.528570293,-4.5485997,-8.127869404,-7.7004972,-5.592877367,-5.2044559,-7.8428792,-7.1550031
1.296,-4.52847376,-4.5596595,-8.130300566,-7.7310362,-5.591094556,-5.2469587,-7.844852721,-7.1877694
1.297,-4.528382718,-4.5848613,-8.132729602,-7.7538486,-5.589307554,-5.2522979,-7.846826061,-7.2050052
1.298,-4.528297179,-4.5658207,-8.135156492,-7.7445607,-5.587516357,-5.2335968,-7.848799221,-7.1763172
1.299,-4.528217155,-4.5651236,-8.137581214,-7.7267566,-5.585720963,-5.2122364,-7.850772201,-7.1681871
1.3,-4.528142662,-4.5591359,-8.140003748,-7.7162318,-5.583921368,-5.2195401,-7.852745001,-7.1793895
1.301,-4.52807371,-4.6048002,-8.142424075,-7.7616282,-5.582117568,-5.2498569,-7.854717623,-7.219492
1.302,-4.528010315,-4.5610805,-8.144842172,-7.7247758,-5.580309561,-5.1755795,-7.856690067,-7.1802325
1.303,-4.527952488,-4.540854,-8.147258019,-7.7368155,-5.578497343,-5.1918054,-7.858662334,-7.1689501
1.304,-4.527900245,-4.5623336,-8.149671596,-7.7531481,-5.576680912,-5.2080569,-7.860634424,-7.1871243
1.305,-4.527853597,-4.5711422,-8.152082881,-7.7373638,-5.574860263,-5.2132301,-7.862606339,-7.1981792
1.306,-4.527812559,-4.5486989,-8.154491854,-7.7520623,-5.573035394,-5.1921172,-7.864578078,-7.1977673
1.307,-4.527777143,-4.5791774,-8.156898494,-7.7479959,-5.571206301,-5.2152705,-7.866549644,-7.1880617
1.308,-4.527747364,-4.5762382,-8.15930278,-7.7766128,-5.569372981,-5.234086,-7.868521036,-7.2049594
1.309,-4.527723236,-4.5881267,-8.161704691,-7.7536902,-5.567535432,-5.206388,-7.870492256,-7.1742215
1.31,-4.52770477,-4.5590172,-8.164104206,-7.7487321,-5.56569365,-5.2147431,-7.872463305,-7.1958551
1.311,-4.527691982,-4.5484767,-8.166501304,-7.7451415,-5.563847631,-5.1909323,-7.874434184,-7.1826763
1.312,-4.527684885,-4.5833511,-8.168895964,-7.7665505,-5.561997374,-5.1838369,-7.876404893,-7.202898
1.313,-4.527683493,-4.5624061,-8.171288164,-7.7674389,-5.560142874,-5.2139382,-7.878375435,-7.2032533
1.314,-4.527687819,-4.5886254,-8.173677885,-7.7643642,-5.558284129,-5.2082438,-7.88034581,-7.2181582
1.315,-4.527697877,-4.5683489,-8.176065103,-7.75916,-5.556421135,-5.195971,-7.882316018,-7.228416
1.316,-4.527713681,-4.5904894,-8.178449799,-7.7904587,-5.55455389,-5.203167,-7.884286063,-7.218904
1.317,-4.527735246,-4.5563512,-8.180831951,-7.7680454,-5.552682391,-5.1912336,-7.886255944,-7.1874323
1.318,-4.527762584,-4.5509176,-8.183211537,-7.7792764,-5.550806634,-5.1551247,-7.888225664,-7.2121701
1.319,-4.527795709,-4.5808148,-8.185588536,-7.8079314,-5.548926616,-5.2057786,-7.890195223,-7.2328587
1.32,-4.527834637,-4.5336695,-8.187962927,-7.7937651,-5.547042335,-5.1914706,-7.892164623,-7.2206554
1.321,-4.52787938,-4.5796871,-8.190334688,-7.7854662,-5.545153788,-5.2042918,-7.894133865,-7.252646
1.322,-4.527929954,-4.5992765,-8.192703798,-7.7901955,-5.543260971,-5.1868043,-7.896102952,-7.2039356
1.323,-4.527986371,-4.6049747,-8.195070235,-7.793787,-5.541363882,-5.196424,-7.898071884,-7.2395473
1.324,-4.528048646,-4.5579839,-8.197433978,-7.7858119,-5.539462517,-5.1886659,-7.900040663,-7.2333231
1.325,-4.528116794,-4.5510645,-8.199795005,-7.7831182,-5.537556875,-5.1707745,-7.90200929,-7.2452831
1.326,-4.528190828,-4.5466461,-8.202153294,-7.8097506,-5.535646951,-5.1794758,-7.903977769,-7.2270231
1.327,-4.528270764,-4.5811787,-8.204508823,-7.7899733,-5.533732743,-5.1554999,-7.905946099,-7.2321362
1.328,-4.528356614,-4.5838747,-8.206861571,-7.8053689,-5.531814249,-5.1560555,-7.907914283,-7.2326503
1.329,-4.528448394,-4.5852418,-8.209211516,-7.807086,-5.529891464,-5.1795173,-7.909882324,-7.2733188
1.33,-4.528546118,-4.5506368,-8.211558636,-7.7952261,-5.527964388,-5.1835036,-7.911850221,-7.2488894
1.331,-4.5286498,-4.5795188,-8.213902909,-7.8123021,-5.526033016,-5.1874676,-7.913817979,-7.2501922
1.332,-4.528759456,-4.5585446,-8.216244313,-7.8104463,-5.524097346,-5.1674752,-7.915785598,-7.2393188
1.333,-4.528875098,-4.5656343,-8.218582825,-7.8205481,-5.522157375,-5.1680193,-7.917753081,-7.2851872
1.334,-4.528996743,-4.583457,-8.220918425,-7.8030024,-5.5202131,-5.1413498,-7.91972043,-7.2591772
1.335,-4.529124405,-4.5614514,-8.22325109,-7.8129377,-5.51826452,-5.1389914,-7.921687647,-7.2726645
1.336,-4.529258097,-4.5641146,-8.225580797,-7.8061056,-5.51631163,-5.1518512,-7.923654734,-7.2574887
1.337,-4.529397836,-4.5555167,-8.227907524,-7.8141265,-5.514354428,-5.1432323,-7.925621693,-7.2108164
1.338,-4.529543635,-4.5689721,-8.23023125,-7.8178873,-5.512392911,-5.1479874,-7.927588528,-7.2473888
1.339,-4.529695511,-4.5639739,-8.232551951,-7.8214965,-5.510427078,-5.1495028,-7.929555239,-7.2796221
1.34,-4.529853476,-4.5815344,-8.234869605,-7.8518834,-5.508456925,-5.1529298,-7.93152183,-7.2759857
1.341,-4.530017547,-4.5405831,-8.23718419,-7.8134627,-5.506482449,-5.145124,-7.933488303,-7.2849202
1.342,-4.530187737,-4.5401087,-8.239495683,-7.8029399,-5.504503648,-5.1020689,-7.93545466,-7.2434564
1.343,-4.530364064,-4.5872545,-8.241804063,-7.8126788,-5.502520519,-5.1304641,-7.937420904,-7.2696991
1.344,-4.53054654,-4.584209,-8.244109305,-7.8551931,-5.50053306,-5.1618624,-7.939387039,-7.2917542
1.345,-4.530735181,-4.5567517,-8.246411387,-7.8279552,-5.498541268,-5.1348238,-7.941353065,-7.2609377
1.346,-4.530930003,-4.5778241,-8.248710288,-7.8326511,-5.496545141,-5.1414104,-7.943318987,-7.2801061
1.347,-4.53113102,-4.5744371,-8.251005983,-7.8456616,-5.494544675,-5.1432209,-7.945284807,-7.2834492
1.348,-4.531338249,-4.5719438,-8.25329845,-7.8035908,-5.49253987,-5.1270442,-7.947250528,-7.2752481
1.349,-4.531551703,-4.5807486,-8.255587666,-7.8219395,-5.490530721,-5.1318364,-7.949216152,-7.2849693
1.35,-4.531771398,-4.5612526,-8.257873608,-7.800221,-5.488517227,-5.1126604,-7.951181684,-7.2804766
1.351,-4.53199735,-4.5872302,-8.260156254,-7.8263421,-5.486499384,-5.1077809,-7.953147125,-7.2573805
1.352,-4.532229574,-4.5516496,-8.262435579,-7.8442869,-5.484477192,-5.132154,-7.955112479,-7.2870855
1.353,-4.532468085,-4.5725212,-8.264711561,-7.8224363,-5.482450646,-5.09554,-7.957077749,-7.2567911
1.354,-4.532712899,-4.5543327,-8.266984177,-7.8386693,-5.480419746,-5.1160092,-7.959042938,-7.3068924
1.355,-4.532964032,-4.6089945,-8.269253403,-7.8679647,-5.478384487,-5.1484742,-7.961008051,-7.3130989
1.356,-4.533221498,-4.5978718,-8.271519216,-7.8492351,-5.476344869,-5.116467,-7.962973089,-7.3131404
1.357,-4.533485314,-4.6045213,-8.273781593,-7.8543081,-5.474300888,-5.0971088,-7.964938056,-7.3136244
1.358,-4.533755496,-4.5930285,-8.27604051,-7.8605886,-5.472252543,-5.101409,-7.966902956,-7.3044281
1.359,-4.534032058,-4.572062,-8.278295943,-7.8595929,-5.470199831,-5.1012068,-7.968867793,-7.2870421
1.36,-4.534315017,-4.5439944,-8.280547869,-7.8338952,-5.468142749,-5.0876613,-7.97083257,-7.294488
1.361,-4.534604389,-4.57833,-8.282796265,-7.872808,-5.466081296,-5.0873585,-7.97279729,-7.308949
1.362,-4.534900189,-4.5614314,-8.285041106,-7.8637271,-5.46401547,-5.1006327,-7.974761958,-7.3080912
1.363,-4.535202434,-4.5663486,-8.287282369,-7.8679957,-5.461945267,-5.0803308,-7.976726576,-7.3095446
1.364,-4.535511139,-4.582901,-8.28952003,-7.8843508,-5.459870686,-5.0974593,-7.97869115,-7.330759
1.365,-4.53582632,-4.5839128,-8.291754065,-7.8821058,-5.457791724,-5.1072359,-7.980655683,-7.2976584
1.366,-4.536147993,-4.5940042,-8.293984449,-7.8417139,-5.45570838,-5.0910316,-7.982620179,-7.3067241
1.367,-4.536476176,-4.5759463,-8.29621116,-7.8637052,-5.453620651,-5.0861053,-7.984584642,-7.3160472
1.368,-4.536810882,-4.6065459,-8.298434172,-7.862895,-5.451528535,-5.0860181,-7.986549075,-7.3366995
1.369,-4.53715213,-4.592731,-8.300653462,-7.8535852,-5.44943203,-5.0535202,-7.988513485,-7.3104711
1.37,-4.537499935,-4.6015573,-8.302869005,-7.8608799,-5.447331134,-5.0716133,-7.990477873,-7.3569965
1.371,-4.537854313,-4.5929699,-8.305080778,-7.8739138,-5.445225845,-5.0991673,-7.992442246,-7.3429523
1.372,-4.538215281,-4.5844183,-8.307288754,-7.8706989,-5.443116161,-5.0733328,-7.994406607,-7.3321681
1.373,-4.538582856,-4.5922961,-8.30949291,-7.8699036,-5.441002079,-5.0704761,-7.996370961,-7.3292532
1.374,-4.538957053,-4.6210155,-8.311693222,-7.8763385,-5.438883599,-5.0737195,-7.998335312,-7.311646
1.375,-4.539337889,-4.6160522,-8.313889665,-7.8854866,-5.436760717,-5.0834651,-8.000299665,-7.3326411
1.376,-4.539725381,-4.5962358,-8.316082213,-7.8865113,-5.434633431,-5.0477748,-8.002264025,-7.3487039
1.377,-4.540119546,-4.5838184,-8.318270843,-7.882802,-5.432501741,-5.0617695,-8.004228396,-7.3141141
1.378,-4.5405204,-4.585814,-8.320455528,-7.8741632,-5.430365644,-5.056489,-8.006192783,-7.3280945
1.379,-4.540927959,-4.6224327,-8.322636246,-7.8741827,-5.428225137,-5.0692225,-8.008157191,-7.3565683
1.38,-4.541342242,-4.5832038,-8.324812969,-7.9257464,-5.42608022,-5.0507698,-8.010121626,-7.3627782
1.381,-4.541763263,-4.5903668,-8.326985674,-7.9249735,-5.42393089,-5.0882421,-8.012086091,-7.3681889
1.382,-4.542191042,-4.5921941,-8.329154334,-7.8957462,-5.421777146,-5.0654926,-8.014050593,-7.3241224
1.383,-4.542625593,-4.5795302,-8.331318925,-7.9057107,-5.419618985,-5.0476913,-8.016015136,-7.3537917
1.384,-4.543066935,-4.5910335,-8.333479422,-7.8948855,-5.417456406,-5.0703664,-8.017979726,-7.3958402
1.385,-4.543515084,-4.6293483,-8.335635798,-7.9146018,-5.415289407,-5.0271711,-8.019944369,-7.3551369
1.386,-4.543970058,-4.6183453,-8.337788029,-7.8768349,-5.413117987,-5.0352697,-8.021909068,-7.3299828
1.387,-4.544431874,-4.6108556,-8.339936088,-7.9215641,-5.410942143,-5.0595169,-8.023873831,-7.3789973
1.388,-4.544900548,-4.6112642,-8.342079951,-7.9124279,-5.408761874,-5.0538363,-8.025838662,-7.400249
1.389,-4.545376099,-4.6131148,-8.344219591,-7.9109325,-5.406577179,-5.0342908,-8.027803567,-7.3765965
1.39,-4.545858543,-4.6192384,-8.346354982,-7.9028206,-5.404388055,-5.0186582,-8.029768553,-7.3598742
1.391,-4.546347898,-4.610723,-8.348486098,-7.8813095,-5.402194501,-5.0593925,-8.031733624,-7.3919268
1.392,-4.546844182,-4.5848246,-8.350612914,-7.9279904,-5.399996515,-5.0429034,-8.033698787,-7.3968301
1.393,-4.547347411,-4.6024766,-8.352735404,-7.9041471,-5.397794097,-5.0557466,-8.035664048,-7.4003882
1.394,-4.547857604,-4.6021538,-8.35485354,-7.929471,-5.395587244,-5.0309911,-8.037629412,-7.3699555
1.395,-4.548374778,-4.6003957,-8.356967297,-7.8949509,-5.393375954,-5.0046787,-8.039594886,-7.3801265
1.396,-4.548898951,-4.6030221,-8.359076649,-7.9261189,-5.391160227,-5.0258641,-8.041560476,-7.3981104
1.397,-4.54943014,-4.5855637,-8.361181569,-7.9283047,-5.38894006,-5.0196915,-8.043526189,-7.3959002
1.398,-4.549968364,-4.5856466,-8.363282029,-7.9041514,-5.386715453,-5.0156865,-8.045492031,-7.3676624
1.399,-4.55051364,-4.6139894,-8.365378005,-7.9111009,-5.384486404,-5.0038438,-8.047458007,-7.3749757
1.4,-4.551065985,-4.6135049,-8.367469469,-7.9242992,-5.382252911,-5.0195436,-8.049424126,-7.4080281
1.401,-4.551625419,-4.6182904,-8.369556393,-7.9067569,-5.380014973,-4.9945774,-8.051390393,-7.3764772
1.402,-4.552191959,-4.5940747,-8.371638752,-7.949471,-5.377772589,-5.0100069,-8.053356815,-7.4185076
1.403,-4.552765623,-4.5842304,-8.373716518,-7.9337692,-5.375525757,-5.0106339,-8.055323399,-7.4143782
1.404,-4.553346429,-4.6331,-8.375789663,-7.9280944,-5.373274477,-5.0226898,-8.057290152,-7.4051194
1.405,-4.553934396,-4.6114106,-8.377858162,-7.9514308,-5.371018746,-5.0015855,-8.059257081,-7.4162812
1.406,-4.554529542,-4.6071625,-8.379921986,-7.9254155,-5.368758564,-5.0057454,-8.061224192,-7.4082022
1.407,-4.555131885,-4.6370025,-8.381981108,-7.9449997,-5.366493929,-5.018209,-8.063191494,-7.4182234
1.408,-4.555741443,-4.6258888,-8.3840355,-7.9401736,-5.36422484,-5.0059934,-8.065158993,-7.4048853
1.409,-4.556358236,-4.6266503,-8.386085135,-7.9288802,-5.361951297,-4.9948335,-8.067126697,-7.3897705
1.41,-4.556982281,-4.6173153,-8.388129985,-7.9208064,-5.359673297,-5.0027857,-8.069094612,-7.4223213
1.411,-4.557613597,-4.6369896,-8.390170023,-7.9243927,-5.35739084,-4.9982934,-8.071062748,-7.4215431
1.412,-4.558252202,-4.6205249,-8.39220522,-7.9396181,-5.355103924,-4.9798303,-8.07303111,-7.4192948
1.413,-4.558898117,-4.6068983,-8.394235548,-7.9365163,-5.352812549,-4.9543357,-8.074999707,-7.4107919
1.414,-4.559551358,-4.6111245,-8.396260979,-7.9414282,-5.350516713,-4.9969454,-8.076968547,-7.4267049
1.415,-4.560211945,-4.6425362,-8.398281485,-7.9242396,-5.348216416,-4.9737654,-8.078937637,-7.4226022
1.416,-4.560879898,-4.6399984,-8.400297038,-7.9136,-5.345911657,-4.9546757,-8.080906986,-7.4173884
1.417,-4.561555234,-4.6106157,-8.402307609,-7.9321461,-5.343602434,-4.9688387,-8.082876602,-7.42453
1.418,-4.562237973,-4.6485543,-8.404313169,-7.9590335,-5.341288746,-4.9546776,-8.084846492,-7.439404
1.419,-4.562928134,-4.6051345,-8.40631369,-7.9369683,-5.338970593,-4.9602203,-8.086816664,-7.4329824
1.42,-4.563625737,-4.6404395,-8.408309144,-7.9676366,-5.336647974,-5.0005102,-8.088787129,-7.4522696
1.421,-4.5643308,-4.642736,-8.4102995,-7.9461732,-5.334320888,-4.9477277,-8.090757892,-7.4507213
1.422,-4.565043342,-4.641933,-8.412284731,-7.9585724,-5.331989334,-4.9541574,-8.092728964,-7.4180965
1.423,-4.565763384,-4.6324105,-8.414264807,-7.9396057,-5.329653311,-4.9165773,-8.094700353,-7.4042645
1.424,-4.566490944,-4.6220264,-8.416239699,-7.9344273,-5.327312819,-4.9457464,-8.096672068,-7.4454741
1.425,-4.567226042,-4.5964413,-8.418209377,-7.9495573,-5.324967857,-4.9255009,-8.098644116,-7.4546642
1.426,-4.567968697,-4.6236186,-8.420173813,-7.9600778,-5.322618424,-4.959816,-8.100616508,-7.4471889
1.427,-4.568718929,-4.6401234,-8.422132976,-7.9611535,-5.32026452,-4.9525747,-8.102589253,-7.4803033
1.428,-4.569476759,-4.6144767,-8.424086837,-7.956872,-5.317906143,-4.9326324,-8.104562359,-7.4513979
1.429,-4.570242205,-4.6398945,-8.426035366,-7.9567719,-5.315543294,-4.9205995,-8.106535835,-7.4685431
1.43,-4.571015287,-4.667676,-8.427978533,-7.9790268,-5.313175971,-4.9297032,-8.108509691,-7.4773097
1.431,-4.571796025,-4.6251731,-8.429916308,-7.9547629,-5.310804174,-4.9264827,-8.110483937,-7.4534955
1.432,-4.57258444,-4.6661248,-8.431848661,-7.9636664,-5.308427903,-4.9400158,-8.112458581,-7.4615679
1.433,-4.573380551,-4.666481,-8.433775562,-7.9640265,-5.306047156,-4.9205837,-8.114433634,-7.4547362
1.434,-4.574184378,-4.6551576,-8.435696981,-7.9570384,-5.303661935,-4.9449139,-8.116409106,-7.4754314
1.435,-4.574995942,-4.6575398,-8.437612886,-7.96243,-5.301272237,-4.9306941,-8.118385005,-7.456883
1.436,-4.575815263,-4.6624846,-8.439523247,-7.9556446,-5.298878064,-4.9301071,-8.120361342,-7.4858351
1.437,-4.576642361,-4.6668081,-8.441428034,-7.9868021,-5.296479413,-4.9425282,-8.122338127,-7.4976273
1.438,-4.577477256,-4.6411743,-8.443327215,-7.9519773,-5.294076286,-4.9248734,-8.12431537,-7.4787049
1.439,-4.578319969,-4.6463242,-8.44522076,-7.9926662,-5.291668681,-4.9588528,-8.126293082,-7.4858499
1.44,-4.57917052,-4.6547112,-8.447108638,-7.998672,-5.289256599,-4.9105577,-8.128271272,-7.4970665
1.441,-4.580028931,-4.6479726,-8.448990816,-7.9751682,-5.286840039,-4.9062986,-8.130249951,-7.4862275
1.442,-4.580895221,-4.6642203,-8.450867265,-7.994627,-5.284419001,-4.9228244,-8.13222913,-7.524919
1.443,-4.581769412,-4.6610632,-8.452737951,-7.9492135,-5.281993485,-4.9217844,-8.134208819,-7.4949331
1.444,-4.582651524,-4.6684875,-8.454602845,-7.9607973,-5.27956349,-4.9162788,-8.136189029,-7.4850683
