"Freq [GHz]","ang_deg(S(2,3)) [deg]","ang_deg(S(4,2)) [deg]","ang_deg(S(4,3)) [deg]"
4.531,44.1797924627692,-138.85185317324,-164.728015093037
4.532,44.0030465188264,-139.027461656614,-164.853367285067
4.533,43.8263239352834,-139.20306768008,-164.97870744976
4.534,43.6496246350968,-139.378671280233,-165.104035643371
4.535,43.4729485410673,-139.554272493848,-165.229351922024
4.536,43.2962955758364,-139.729871357887,-165.354656341708
4.537,43.1196656618881,-139.905467909494,-165.479948958273
4.538,42.9430587215477,-140.081062186,-165.605229827439
4.539,42.7664746769816,-140.256654224915,-165.730499004786
4.54,42.5899134501963,-140.432244063936,-165.855756545762
4.541,42.413374963039,-140.607831740941,-165.981002505676
4.542,42.2368591371964,-140.783417293993,-166.106236939704
4.543,42.0603658941946,-140.959000761335,-166.231459902886
4.544,41.8838951553984,-141.134582181396,-166.356671450125
4.545,41.7074468420127,-141.310161592784,-166.481871636188
4.546,41.5310208750788,-141.485739034292,-166.607060515706
4.547,41.3546171754772,-141.661314544893,-166.732238143173
4.548,41.1782356639267,-141.836888163742,-166.857404572949
4.549,41.0018762609825,-142.012459930176,-166.982559859255
4.55,40.8255388870372,-142.188029883714,-167.107704056176
4.551,40.649223462322,-142.363598064053,-167.232837217661
4.552,40.4729299069027,-142.539164511075,-167.357959397521
4.553,40.296658140683,-142.714729264838,-167.483070649431
4.554,40.1204080834029,-142.890292365583,-167.608171026928
4.555,39.9441796546384,-143.06585385373,-167.733260583414
4.556,39.7679727738013,-143.241413769879,-167.858339372151
4.557,39.59178736014,-143.416972154809,-167.983407446266
4.558,39.4156233327379,-143.592529049478,-168.108464858746
4.559,39.239480610515,-143.768084495024,-168.233511662442
4.56,39.0633591122258,-143.943638532761,-168.358547910068
4.561,38.8872587564612,-144.119191204182,-168.483573654199
4.562,38.7111794616469,-144.29474255096,-168.608588947272
4.563,38.5351211460438,-144.470292614943,-168.733593841587
4.564,38.3590837277493,-144.645841438157,-168.858588389305
4.565,38.1830671246947,-144.821389062805,-168.98357264245
4.566,38.0070712546467,-144.996935531266,-169.108546652908
4.567,37.8310960352085,-145.172480886095,-169.233510472423
4.568,37.6551413838173,-145.348025170025,-169.358464152605
4.569,37.4792072177463,-145.523568425961,-169.483407744923
4.57,37.3032934541037,-145.699110696986,-169.608341300708
4.571,37.1274000098335,-145.874652026355,-169.733264871153
4.572,36.951526801715,-146.050192457501,-169.858178507311
4.573,36.7756737463635,-146.225732034027,-169.983082260097
4.574,36.5998407602293,-146.401270799713,-170.107976180285
4.575,36.4240277595993,-146.57680879851,-170.232860318513
4.576,36.2482346605959,-146.752346074543,-170.357734725278
4.577,36.0724613791784,-146.927882672107,-170.482599450936
4.578,35.8967078311414,-147.103418635673,-170.607454545708
4.579,35.7209739321166,-147.278954009881,-170.732300059672
4.58,35.5452595975727,-147.454488839542,-170.857136042767
4.581,35.3695647428149,-147.630023169638,-170.981962544794
4.582,35.193889282985,-147.805557045324,-171.106779615412
4.583,35.0182331330641,-147.981090511919,-171.231587304141
4.584,34.8425962078689,-148.156623614917,-171.356385660362
4.585,34.6669784220551,-148.332156399978,-171.481174733315
4.586,34.4913796901167,-148.507688912933,-171.605954572101
4.587,34.3157999263858,-148.683221199777,-171.730725225678
4.588,34.1402390450335,-148.858753306677,-171.855486742869
4.589,33.9646969600705,-149.034285279964,-171.98023917235
4.59,33.7891735853465,-149.209817166137,-172.104982562663
4.591,33.6136688345515,-149.385349011862,-172.229716962204
4.592,33.4381826212152,-149.560880863968,-172.354442419232
4.593,33.2627148587094,-149.736412769451,-172.479158981865
4.594,33.0872654602453,-149.911944775472,-172.603866698077
4.595,32.911834338876,-150.087476929356,-172.728565615706
4.596,32.7364214074978,-150.26300927859,-172.853255782446
4.597,32.5610265788481,-150.438541870826,-172.977937245849
4.598,32.3856497655075,-150.614074753878,-173.10261005333
4.599,32.2102908799,-150.789607975722,-173.227274252158
4.6,32.0349498342935,-150.965141584495,-173.351929889464
4.601,31.8596265408005,-151.140675628496,-173.476577012237
4.602,31.6843209113779,-151.316210156183,-173.601215667324
4.603,31.5090328578282,-151.491745216177,-173.725845901431
4.604,31.3337622918001,-151.667280857254,-173.850467761121
4.605,31.1585091247886,-151.842817128352,-173.975081292818
4.606,30.9832732681355,-152.018354078567,-174.099686542801
4.607,30.8080546330311,-152.19389175715,-174.224283557211
4.608,30.6328531305135,-152.369430213512,-174.348872382043
4.609,30.45766867147,-152.544969497219,-174.473453063153
4.61,30.2825011666372,-152.720509657993,-174.598025646254
4.611,30.1073505266016,-152.896050745712,-174.722590176916
4.612,29.9322166618022,-153.071592810407,-174.847146700568
4.613,29.7570994825276,-153.247135902264,-174.971695262496
4.614,29.5819988989199,-153.422680071624,-175.096235907844
4.615,29.4069148209739,-153.598225368978,-175.220768681613
4.616,29.2318471585378,-153.77377184497,-175.345293628662
4.617,29.0567958213149,-153.949319550397,-175.469810793708
4.618,28.8817607188631,-154.124868536206,-175.594320221324
4.619,28.7067417605968,-154.300418853494,-175.71882195594
4.62,28.5317388557866,-154.475970553507,-175.843316041844
4.621,28.3567519135611,-154.65152368764,-175.967802523182
4.622,28.181780842907,-154.827078307439,-176.092281443955
4.623,28.0068255526704,-155.002634464594,-176.216752848023
4.624,27.8318859515568,-155.178192210944,-176.3412167791
4.625,27.6569619481339,-155.353751598473,-176.465673280759
4.626,27.48205345083,-155.529312679311,-176.59012239643
4.627,27.3071603679354,-155.704875505734,-176.714564169399
4.628,27.1322826076059,-155.880440130161,-176.838998642806
4.629,26.9574200778601,-156.056006605155,-176.963425859652
4.63,26.7825726865826,-156.23157498342,-177.087845862791
4.631,26.6077403415238,-156.407145317804,-177.212258694935
4.632,26.4329229503018,-156.582717661296,-177.336664398652
4.633,26.2581204204028,-156.758292067025,-177.461063016365
4.634,26.0833326591817,-156.93386858826,-177.585454590355
4.635,25.9085595738638,-157.10944727841,-177.709839162756
4.636,25.7338010715458,-157.285028191021,-177.834216775562
4.637,25.5590570591961,-157.460611379776,-177.958587470619
4.638,25.3843274436567,-157.636196898497,-178.082951289632
4.639,25.2096121316434,-157.811784801142,-178.20730827416
4.64,25.0349110297474,-157.987375141801,-178.331658465616
4.641,24.860224044437,-158.162967974702,-178.456001905273
4.642,24.6855510820566,-158.338563354206,-178.580338634255
4.643,24.5108920488297,-158.514161334806,-178.704668693544
4.644,24.3362468508603,-158.689761971126,-178.828992123977
4.645,24.161615394132,-158.865365317926,-178.953308966245
4.646,23.986997584511,-159.040971430091,-179.077619260896
4.647,23.8123933277461,-159.216580362639,-179.201923048332
4.648,23.6378025294705,-159.392192170716,-179.32622036881
4.649,23.4632250952029,-159.567806909597,-179.450511262442
4.65,23.2886609303488,-159.743424634682,-179.574795769195
4.651,23.1141099402013,-159.9190454015,-179.699073928891
4.652,22.9395720299424,-160.094669265703,-179.823345781207
4.653,22.7650471046445,-160.270296283071,-179.947611365675
4.654,22.5905350692717,-160.445926509504,179.928129278321
4.655,22.4160358286803,-160.621560001028,179.803876111539
4.656,22.2415492876214,-160.79719681379,179.679629094885
4.657,22.0670753507412,-160.972837004058,179.555388189409
4.658,21.8926139225821,-161.14848062822,179.431153356308
4.659,21.7181649075847,-161.324127742786,179.306924556924
4.66,21.5437282100899,-161.49977840438,179.182701752746
4.661,21.3693037343371,-161.675432669749,179.058484905407
4.662,21.1948913844697,-161.851090595753,178.934273976687
4.663,21.0204910645333,-162.026752239368,178.810068928512
4.664,20.8461026784788,-162.202417657688,178.685869722955
4.665,20.6717261301629,-162.378086907917,178.561676322234
4.666,20.49736132335,-162.553760047376,178.437488688713
4.667,20.3230081617131,-162.729437133495,178.313306784905
4.668,20.1486665488362,-162.905118223817,178.189130573466
4.669,19.9743363882147,-163.080803375994,178.0649600172
4.67,19.8000175832578,-163.256492647788,177.940795079059
4.671,19.6257100372887,-163.43218609707,177.816635722139
4.672,19.4514136535472,-163.607883781818,177.692481909684
4.673,19.2771283351914,-163.783585760115,177.568333605086
4.674,19.1028539852983,-163.959292090151,177.444190771882
4.675,18.9285905068646,-164.135002830221,177.320053373756
4.676,18.7543378028116,-164.31071803872,177.195921374541
4.677,18.5800957759827,-164.48643777415,177.071794738216
4.678,18.4058643291475,-164.662162095111,176.947673428906
4.679,18.2316433650023,-164.837891060306,176.823557410884
4.68,18.0574327861726,-165.013624728534,176.699446648572
4.681,17.8832324952136,-165.189363158696,176.575341106537
4.682,17.7090423946125,-165.365106409788,176.451240749494
4.683,17.5348623867903,-165.540854540904,176.327145542308
4.684,17.3606923741028,-165.716607611231,176.203055449987
4.685,17.1865322588423,-165.892365680052,176.078970437692
4.686,17.0123819432408,-166.068128806742,175.954890470727
4.687,16.8382413294691,-166.24389705077,175.830815514547
4.688,16.6641103196405,-166.419670471694,175.706745534753
4.689,16.4899888158123,-166.595449129162,175.582680497097
4.69,16.315876719986,-166.771233082912,175.458620367475
4.691,16.1417739341104,-166.947022392769,175.334565111933
4.692,15.9676803600844,-167.122817118645,175.210514696666
4.693,15.7935958997557,-167.298617320537,175.086469088017
4.694,15.6195204549253,-167.474423058527,174.962428252476
4.695,15.4454539273481,-167.65023439278,174.838392156683
4.696,15.2713962187347,-167.826051383543,174.714360767425
4.697,15.0973472307537,-168.001874091145,174.59033405164
4.698,14.9233068650334,-168.177702575994,174.466311976413
4.699,14.7492750231629,-168.353536898577,174.342294508977
4.7,14.575251606695,-168.529377119458,174.218281616714
4.701,14.4012365171473,-168.705223299278,174.094273267158
4.702,14.2272296560052,-168.881075498755,173.970269427988
4.703,14.0532309247217,-169.056933778678,173.846270067033
4.704,13.8792402247216,-169.23279819991,173.722275152274
4.705,13.705257457402,-169.408668823388,173.598284651837
4.706,13.5312825241348,-169.584545710116,173.474298533999
4.707,13.3573153262677,-169.760428921171,173.350316767188
4.708,13.1833557651289,-169.936318517694,173.226339319979
4.709,13.0094037420245,-170.112214560897,173.102366161097
4.71,12.835459158245,-170.288117112056,172.978397259418
4.711,12.6615219150648,-170.464026232511,172.854432583967
4.712,12.4875919137446,-170.639941983665,172.730472103916
4.713,12.3136690555336,-170.815864426985,172.606515788592
4.714,12.1397532416719,-170.991793623996,172.482563607467
4.715,11.9658443733917,-171.167729636287,172.358615530165
4.716,11.7919423519206,-171.343672525499,172.234671526461
4.717,11.6180470784818,-171.519622353336,172.110731566278
4.718,11.4441584542983,-171.695579181553,171.986795619691
4.719,11.2702763805936,-171.871543071963,171.862863656924
4.72,11.0964007585934,-172.047514086431,171.738935648352
4.721,10.9225314895303,-172.223492286873,171.6150115645
4.722,10.7486684746427,-172.399477735255,171.491091376043
4.723,10.5748116151788,-172.575470493595,171.367175053809
4.724,10.4009608123983,-172.751470623957,171.243262568772
4.725,10.2271159675749,-172.927478188451,171.119353892062
4.726,10.0532769819979,-173.103493249234,170.995448994955
4.727,9.87944375697467,-173.279515868506,170.871547848882
4.728,9.70561619383326,-173.45554610851,170.747650425422
4.729,9.53179419392409,-173.63158403153,170.623756696307
4.73,9.35797765862213,-173.80762969989,170.499866633417
4.731,9.18416648932953,-173.983683175951,170.375980208787
4.732,9.01036058747781,-174.159744522114,170.252097394601
4.733,8.83655985452964,-174.335813800814,170.128218163195
4.734,8.66276419198233,-174.51189107452,170.004342487055
4.735,8.48897350136884,-174.687976405734,169.880470338821
4.736,8.31518768425957,-174.864069856993,169.756601691282
4.737,8.14140664226782,-175.040171490859,169.63273651738
4.738,7.96763027704816,-175.216281369926,169.508874790208
4.739,7.79385849030123,-175.392399556815,169.385016483013
4.74,7.62009118377584,-175.56852611417,169.261161569189
4.741,7.44632825927035,-175.744661104664,169.137310022287
4.742,7.27256961863598,-175.920804590991,169.013461816008
4.743,7.09881516377881,-176.096956635865,168.889616924204
4.744,6.9250647966624,-176.273117302021,168.765775320879
4.745,6.75131841930968,-176.449286652215,168.641936980193
4.746,6.57757593380651,-176.625464749218,168.518101876453
4.747,6.40383724230281,-176.801651655815,168.394269984123
4.748,6.23010224701574,-176.977847434808,168.270441277816
4.749,6.05637085023187,-177.154052149012,168.146615732299
4.75,5.88264295431082,-177.33026586125,168.022793322492
4.751,5.70891846168533,-177.506488634358,167.898974023466
4.752,5.53519727486544,-177.682720531178,167.775157810447
4.753,5.36147929644215,-177.858961614559,167.651344658813
4.754,5.18776442908708,-178.035211947356,167.527534544094
4.755,5.01405257555707,-178.211471592427,167.403727441974
4.756,4.8403436386962,-178.387740612632,167.279923328289
4.757,4.6666375214381,-178.56401907083,167.156122179029
4.758,4.49293412680879,-178.740307029882,167.032323970337
4.759,4.31923335792973,-178.916604552643,166.908528678509
4.76,4.14553511801915,-179.092911701966,166.784736279995
4.761,3.97183931039603,-179.269228540697,166.660946751399
4.762,3.79814583848176,-179.445555131676,166.537160069475
4.763,3.62445460580343,-179.621891537731,166.413376211135
4.764,3.4507655159958,-179.798237821681,166.289595153443
4.765,3.27707847280501,-179.974594046335,166.165816873615
4.766,3.10339338009037,179.849039725517,166.042041349024
4.767,2.92971014182689,179.672663431097,165.918268557195
4.768,2.75602866210815,179.496277007643,165.794498475806
4.769,2.58234884515112,179.319880392416,165.670731082691
4.77,2.40867059529452,179.143473522694,165.546966355837
4.771,2.23499381700571,178.96705633578,165.423204273387
4.772,2.06131841488102,178.790628768998,165.299444813635
4.773,1.88764429364938,178.614190759699,165.175687955031
4.774,1.7139713581751,178.437742245263,165.051933676181
4.775,1.54029951346067,178.261283163095,164.928181955844
4.776,1.36662866464892,178.084813450633,164.804432772932
4.777,1.19295871702666,177.908333045347,164.680686106516
4.778,1.01928957602703,177.731841884742,164.556941935816
4.779,0.84562114723246,177.555339906356,164.433200240212
4.78,0.671953336377589,177.378827047769,164.309460999236
4.781,0.498286049351498,177.202303246595,164.185724192575
4.782,0.324619192202124,177.025768440493,164.061989800072
4.783,0.150952671137276,176.849222567163,163.938257801726
4.784,-0.0227136074721267,176.67266556435,163.814528177688
4.785,-0.196379737087008,176.496097369844,163.690800908268
4.786,-0.370045811000497,176.319517921486,163.567075973928
4.787,-0.543711922332833,176.142927157164,163.443353355288
4.788,-0.717378164028735,175.966325014819,163.319633033121
4.789,-0.891044628855064,175.789711432445,163.195914988359
4.79,-1.06471140939742,175.613086348092,163.072199202086
4.791,-1.2383785980576,175.436449699866,162.948485655543
4.792,-1.41204628704981,175.259801425933,162.824774330129
4.793,-1.58571456839849,175.083141464519,162.701065207395
