Freq [GHz],S11(dB)_HFSS,S11(dB)_measured,S21(dB)_HFSS,S21(dB)_measured,S31(dB)_HFSS,S31(dB)_measured,S41(dB)_HFSS,S41(dB)_measured
1.231,-3.545709899,-3.7995343,-7.816549177,-7.3846292,-14.23102132,-13.307913,-5.109493876,-4.9438677
1.232,-3.543239226,-3.8664637,-7.826829923,-7.427887,-14.22151096,-13.317906,-5.109478908,-4.9758382
1.233,-3.54078226,-3.8142729,-7.837166293,-7.4190254,-14.2116303,-13.257287,-5.109478547,-4.9159021
1.234,-3.538339134,-3.8092718,-7.847558531,-7.4458947,-14.20137952,-13.314653,-5.109492913,-4.9776258
1.235,-3.535909983,-3.7762263,-7.858006883,-7.421536,-14.19075887,-13.236687,-5.109522126,-4.9113488
1.236,-3.533494943,-3.7815378,-7.868511593,-7.4531221,-14.17976873,-13.274098,-5.109566307,-4.9623404
1.237,-3.531094151,-3.7720773,-7.879072908,-7.4487801,-14.16840955,-13.254512,-5.109625578,-4.9499488
1.238,-3.528707743,-3.7747607,-7.889691071,-7.4513779,-14.15668191,-13.219852,-5.109700061,-4.9624634
1.239,-3.526335858,-3.7629299,-7.900366328,-7.4851785,-14.14458646,-13.244883,-5.109789878,-4.9456086
1.24,-3.523978635,-3.7762694,-7.911098923,-7.4946594,-14.13212396,-13.231969,-5.109895154,-4.961525
1.241,-3.521636212,-3.7812412,-7.921889101,-7.4826908,-14.11929528,-13.225069,-5.110016012,-4.9361248
1.242,-3.519308732,-3.7687066,-7.932737105,-7.5098124,-14.10610137,-13.218558,-5.110152579,-4.956943
1.243,-3.516996335,-3.7608533,-7.94364318,-7.4961829,-14.09254328,-13.185192,-5.110304979,-4.9364285
1.244,-3.514699164,-3.7731278,-7.954607568,-7.5321593,-14.07862217,-13.204871,-5.11047334,-4.9855151
1.245,-3.512417361,-3.7515385,-7.965630513,-7.5654292,-14.06433928,-13.170102,-5.110657788,-4.9621081
1.246,-3.51015107,-3.7629106,-7.976712258,-7.5547361,-14.04969594,-13.138368,-5.110858452,-4.9499702
1.247,-3.507900436,-3.7600915,-7.987853044,-7.5612688,-14.03469359,-13.148025,-5.11107546,-4.964467
1.248,-3.505665605,-3.7652805,-7.999053114,-7.5682797,-14.01933375,-13.120962,-5.111308941,-4.965529
1.249,-3.503446723,-3.7829072,-8.010312709,-7.5692468,-14.00361804,-13.090041,-5.111559026,-4.9605656
1.25,-3.501243936,-3.7576802,-8.021632069,-7.6361179,-13.98754815,-13.10624,-5.111825846,-4.9679523
1.251,-3.499057394,-3.7656474,-8.033011434,-7.5849376,-13.97112588,-13.060216,-5.112109531,-4.9336982
1.252,-3.496887245,-3.736737,-8.044451044,-7.6082978,-13.9543531,-13.058765,-5.112410215,-4.9515328
1.253,-3.494733638,-3.7903814,-8.055951137,-7.6411309,-13.93723179,-13.06129,-5.11272803,-4.9837608
1.254,-3.492596725,-3.7627394,-8.067511952,-7.6428113,-13.91976398,-13.062617,-5.113063111,-4.9769931
1.255,-3.490476655,-3.7173939,-8.079133726,-7.6306171,-13.90195181,-13.039901,-5.11341559,-4.9429131
1.256,-3.488373583,-3.7299411,-8.090816694,-7.6712289,-13.88379748,-12.975328,-5.113785604,-4.9409885
1.257,-3.48628766,-3.7255712,-8.102561093,-7.6658344,-13.86530329,-12.973048,-5.114173289,-4.9584193
1.258,-3.484219041,-3.7559595,-8.114367157,-7.6818976,-13.84647159,-12.945561,-5.11457878,-4.9353952
1.259,-3.48216788,-3.7403831,-8.12623512,-7.672636,-13.82730484,-12.945105,-5.115002216,-4.9376483
1.26,-3.480134333,-3.7228465,-8.138165213,-7.7354603,-13.80780555,-12.957524,-5.115443735,-4.9707365
1.261,-3.478118557,-3.7563829,-8.15015767,-7.7202272,-13.7879763,-12.9534,-5.115903475,-4.9798093
1.262,-3.476120708,-3.7364087,-8.162212719,-7.7427497,-13.76781975,-12.919661,-5.116381575,-4.9598584
1.263,-3.474140944,-3.711565,-8.17433059,-7.7519259,-13.74733863,-12.878374,-5.116878176,-4.96387
1.264,-3.472179426,-3.7515972,-8.186511511,-7.7528362,-13.72653572,-12.849465,-5.11739342,-4.9730649
1.265,-3.470236312,-3.7288387,-8.198755709,-7.7650228,-13.70541388,-12.82036,-5.117927447,-4.9605517
1.266,-3.468311763,-3.766377,-8.211063408,-7.7780981,-13.68397604,-12.823453,-5.1184804,-4.9483376
1.267,-3.46640594,-3.7101083,-8.223434833,-7.7653799,-13.66222515,-12.782069,-5.119052422,-4.9393358
1.268,-3.464519007,-3.7451472,-8.235870205,-7.7877035,-13.64016427,-12.759422,-5.119643658,-4.9604282
1.269,-3.462651126,-3.7196019,-8.248369747,-7.8142271,-13.61779648,-12.765507,-5.120254251,-4.9633045
1.27,-3.460802461,-3.7194612,-8.260933676,-7.8469043,-13.59512493,-12.798616,-5.120884347,-4.9973478
1.271,-3.458973177,-3.7328539,-8.27356221,-7.8411069,-13.5721528,-12.756492,-5.121534093,-4.9743605
1.272,-3.45716344,-3.7064972,-8.286255565,-7.8412566,-13.54888335,-12.7026,-5.122203634,-4.980689
1.273,-3.455373417,-3.7340856,-8.299013954,-7.8517976,-13.52531988,-12.687256,-5.122893119,-4.9667873
1.274,-3.453603274,-3.7227464,-8.311837591,-7.8801475,-13.50146571,-12.646586,-5.123602695,-4.9507742
1.275,-3.451853181,-3.6874466,-8.324726685,-7.8703384,-13.47732423,-12.628422,-5.124332513,-4.9828353
1.276,-3.450123307,-3.7189648,-8.337681443,-7.9144826,-13.45289886,-12.660407,-5.125082721,-4.9877706
1.277,-3.448413821,-3.7011206,-8.350702072,-7.926939,-13.42819306,-12.614886,-5.125853469,-4.9776506
1.278,-3.446724894,-3.7226555,-8.363788776,-7.9224443,-13.40321034,-12.552471,-5.12664491,-4.9644771
1.279,-3.445056698,-3.7137449,-8.376941755,-7.9447908,-13.37795421,-12.53691,-5.127457194,-4.9757023
1.28,-3.443409406,-3.7225738,-8.39016121,-7.9661798,-13.35242826,-12.5619,-5.128290475,-4.9733939
1.281,-3.44178319,-3.7129631,-8.403447337,-7.9993911,-13.32663606,-12.545825,-5.129144906,-4.9999142
1.282,-3.440178226,-3.7159896,-8.41680033,-7.998786,-13.30058126,-12.517682,-5.130020641,-5.0151644
1.283,-3.438594688,-3.7023444,-8.43022038,-7.9949036,-13.27426749,-12.471165,-5.130917835,-4.9768229
1.284,-3.437032753,-3.6718907,-8.443707677,-7.9809446,-13.24769843,-12.452026,-5.131836642,-4.9588075
1.285,-3.435492596,-3.6840682,-8.457262406,-8.0205412,-13.22087779,-12.424767,-5.132777221,-4.987679
1.286,-3.433974396,-3.6981142,-8.470884751,-8.0131035,-13.19380926,-12.404382,-5.133739726,-4.9860606
1.287,-3.432478331,-3.7134545,-8.484574893,-8.0634098,-13.1664966,-12.412266,-5.134724316,-4.9768004
1.288,-3.431004581,-3.6783633,-8.498333008,-8.0426817,-13.13894355,-12.35985,-5.13573115,-4.9860697
1.289,-3.429553325,-3.7214041,-8.512159271,-8.0970631,-13.11115387,-12.345002,-5.136760386,-5.0090923
1.29,-3.428124745,-3.700846,-8.526053852,-8.0942039,-13.08313135,-12.321804,-5.137812184,-5.0027514
1.291,-3.426719022,-3.6979051,-8.540016919,-8.1022654,-13.05487978,-12.279791,-5.138886705,-4.9976449
1.292,-3.425336339,-3.6759193,-8.554048637,-8.1172009,-13.02640295,-12.262955,-5.13998411,-4.9813499
1.293,-3.42397688,-3.686805,-8.568149165,-8.1339808,-12.99770467,-12.236973,-5.141104561,-4.9938664
1.294,-3.422640829,-3.6647894,-8.58231866,-8.1071596,-12.96878875,-12.229753,-5.14224822,-5.0017853
1.295,-3.421328371,-3.6677577,-8.596557276,-8.1383505,-12.939659,-12.176965,-5.143415251,-4.9725151
1.296,-3.420039692,-3.692873,-8.610865161,-8.1437931,-12.91031924,-12.16518,-5.144605817,-4.998219
1.297,-3.418774979,-3.7014992,-8.625242462,-8.214179,-12.88077328,-12.188716,-5.145820084,-5.0270419
1.298,-3.41753442,-3.6803594,-8.639689318,-8.1966076,-12.85102494,-12.121593,-5.147058217,-5.0132952
1.299,-3.416318202,-3.6886122,-8.654205866,-8.2115269,-12.82107804,-12.063371,-5.148320381,-4.9862218
1.3,-3.415126516,-3.6805286,-8.66879224,-8.2258701,-12.79093638,-12.048648,-5.149606745,-4.9902515
1.301,-3.413959552,-3.6944435,-8.683448567,-8.2555466,-12.76060376,-12.054391,-5.150917474,-5.0378714
1.302,-3.4128175,-3.6620893,-8.698174971,-8.24119,-12.73008397,-11.979203,-5.152252738,-5.0033622
1.303,-3.411700552,-3.7072594,-8.712971569,-8.2522287,-12.69938081,-11.969314,-5.153612705,-4.9979162
1.304,-3.410608901,-3.7100079,-8.727838476,-8.2756128,-12.66849804,-11.957177,-5.154997545,-5.0147281
1.305,-3.40954274,-3.674145,-8.7427758,-8.293787,-12.63743944,-11.958455,-5.156407427,-5.0252862
1.306,-3.408502264,-3.6697776,-8.757783645,-8.3018732,-12.60620875,-11.88279,-5.157842524,-5.0042677
1.307,-3.407487667,-3.6795132,-8.772862109,-8.3351135,-12.57480971,-11.853616,-5.159303005,-5.0170417
1.308,-3.406499144,-3.70574,-8.788011286,-8.3680344,-12.54324605,-11.867007,-5.160789044,-5.0168257
1.309,-3.405536894,-3.6958866,-8.803231261,-8.3488932,-12.51152147,-11.824492,-5.162300813,-5.0222731
1.31,-3.404601113,-3.6762483,-8.818522117,-8.3764038,-12.47963965,-11.791183,-5.163838486,-5.0401893
1.311,-3.403691999,-3.6568551,-8.833883929,-8.3879423,-12.44760427,-11.747728,-5.165402237,-5.0292802
1.312,-3.402809751,-3.6605296,-8.849316768,-8.4007025,-12.41541899,-11.725707,-5.166992241,-5.0234509
1.313,-3.401954569,-3.6560285,-8.864820695,-8.4058523,-12.38308742,-11.695194,-5.168608673,-5.0299134
1.314,-3.401126653,-3.6822314,-8.880395769,-8.4341297,-12.35061318,-11.679412,-5.170251709,-5.0467963
1.315,-3.400326206,-3.6759632,-8.896042039,-8.4447269,-12.31799985,-11.636686,-5.171921527,-5.0377579
1.316,-3.399553428,-3.6759822,-8.91175955,-8.4717369,-12.28525101,-11.605396,-5.173618303,-5.0601473
1.317,-3.398808523,-3.6645918,-8.927548339,-8.4721804,-12.25237018,-11.565326,-5.175342215,-5.0452104
1.318,-3.398091695,-3.6575391,-8.943408435,-8.4768257,-12.21936088,-11.539306,-5.177093442,-5.0331197
1.319,-3.397403147,-3.6721458,-8.959339861,-8.5022984,-12.18622661,-11.515044,-5.178872164,-5.039012
1.32,-3.396743085,-3.6436098,-8.975342632,-8.5217714,-12.15297081,-11.501211,-5.18067856,-5.0370393
1.321,-3.396111714,-3.6668148,-8.991416757,-8.5281057,-12.11959693,-11.491121,-5.18251281,-5.0484734
1.322,-3.395509242,-3.6662588,-9.007562234,-8.5207729,-12.08610838,-11.42846,-5.184375096,-5.0419049
1.323,-3.394935876,-3.6672518,-9.023779057,-8.5673723,-12.05250854,-11.410428,-5.1862656,-5.0455489
1.324,-3.394391824,-3.6569242,-9.040067209,-8.5882816,-12.01880075,-11.365698,-5.188184503,-5.0523052
1.325,-3.393877294,-3.6331713,-9.056426665,-8.5774784,-11.98498833,-11.340504,-5.190131989,-5.053237
1.326,-3.393392497,-3.6235137,-9.072857392,-8.6193008,-11.95107459,-11.318887,-5.192108241,-5.0476713
1.327,-3.392937642,-3.6557648,-9.089359349,-8.6233368,-11.91706277,-11.285987,-5.194113443,-5.05513
1.328,-3.392512941,-3.6597259,-9.105932484,-8.6137848,-11.88295611,-11.245872,-5.196147779,-5.0648112
1.329,-3.392118606,-3.6627607,-9.122576739,-8.6810455,-11.84875782,-11.247006,-5.198211435,-5.0803585
1.33,-3.391754848,-3.6615431,-9.139292042,-8.6764736,-11.81447105,-11.183374,-5.200304597,-5.0626535
1.331,-3.391421881,-3.6667833,-9.156078316,-8.7229824,-11.78009894,-11.184174,-5.20242745,-5.0767369
1.332,-3.391119919,-3.6609542,-9.172935471,-8.6953659,-11.74564459,-11.134184,-5.204580182,-5.0825553
1.333,-3.390849176,-3.6665111,-9.189863409,-8.7314548,-11.71111109,-11.105938,-5.206762979,-5.0759749
1.334,-3.390609868,-3.6620541,-9.206862019,-8.7424135,-11.67650146,-11.080315,-5.208976031,-5.0793433
1.335,-3.39040221,-3.6472759,-9.223931184,-8.7401628,-11.6418187,-11.02634,-5.211219525,-5.0702686
1.336,-3.39022642,-3.6246262,-9.241070771,-8.7628746,-11.60706581,-11.011802,-5.213493649,-5.0892167
1.337,-3.390082713,-3.6388786,-9.258280639,-8.7728338,-11.5722457,-10.952545,-5.215798595,-5.0623188
1.338,-3.389971309,-3.6632421,-9.275560635,-8.7908373,-11.53736129,-10.932536,-5.218134551,-5.0775928
1.339,-3.389892426,-3.6601756,-9.292910595,-8.80832,-11.50241546,-10.90209,-5.220501708,-5.0653496
1.34,-3.389846282,-3.6599526,-9.310330342,-8.8332205,-11.46741103,-10.882531,-5.222900257,-5.1080532
1.341,-3.389833098,-3.6694279,-9.327819688,-8.8666668,-11.43235081,-10.858699,-5.225330389,-5.0896978
1.342,-3.389853095,-3.6506855,-9.345378432,-8.8558941,-11.39723757,-10.800136,-5.227792297,-5.0416722
1.343,-3.389906492,-3.6853952,-9.363006361,-8.8749466,-11.36207406,-10.80492,-5.230286173,-5.0721488
1.344,-3.389993513,-3.6637812,-9.380703249,-8.9088144,-11.32686296,-10.778151,-5.232812209,-5.0896101
1.345,-3.390114379,-3.6482701,-9.398468856,-8.9481564,-11.29160696,-10.728951,-5.235370599,-5.1193452
1.346,-3.390269313,-3.66363,-9.41630293,-8.9272661,-11.25630868,-10.693582,-5.237961537,-5.1143794
1.347,-3.390458539,-3.6491578,-9.434205203,-8.9712343,-11.22097073,-10.692806,-5.240585216,-5.1348472
1.348,-3.390682281,-3.6460922,-9.452175395,-8.969532,-11.18559568,-10.625015,-5.243241832,-5.0896606
1.349,-3.390940763,-3.6769958,-9.470213212,-8.9997263,-11.15018605,-10.601726,-5.24593158,-5.1368599
1.35,-3.391234211,-3.6398468,-9.488318343,-9.003767,-11.11474435,-10.579341,-5.248654654,-5.1315246
1.351,-3.391562851,-3.6701119,-9.506490464,-9.0189238,-11.07927305,-10.511423,-5.251411252,-5.1011806
1.352,-3.391926909,-3.641084,-9.524729235,-9.0557108,-11.04377458,-10.520178,-5.254201568,-5.1391034
1.353,-3.392326611,-3.6410923,-9.543034301,-9.0250845,-11.00825133,-10.471965,-5.2570258,-5.1223636
1.354,-3.392762186,-3.6515324,-9.561405289,-9.0706902,-10.97270568,-10.425994,-5.259884144,-5.144454
1.355,-3.393233861,-3.6896045,-9.579841813,-9.1248207,-10.93713996,-10.445322,-5.262776799,-5.1553516
1.356,-3.393741866,-3.6646574,-9.598343469,-9.1171837,-10.90155646,-10.3904,-5.265703961,-5.1387973
1.357,-3.394286428,-3.6769304,-9.616909834,-9.117198,-10.86595747,-10.341904,-5.268665829,-5.1329732
1.358,-3.394867777,-3.6748681,-9.635540471,-9.1455889,-10.83034521,-10.297951,-5.271662601,-5.1667247
1.359,-3.395486144,-3.6562655,-9.654234923,-9.1519642,-10.79472189,-10.272294,-5.274694476,-5.139998
1.36,-3.396141758,-3.6446099,-9.672992717,-9.1533432,-10.75908968,-10.229121,-5.277761654,-5.1380568
1.361,-3.396834852,-3.6524353,-9.691813361,-9.2027988,-10.72345072,-10.222631,-5.280864332,-5.1665249
1.362,-3.397565656,-3.6496873,-9.710696342,-9.2182293,-10.68780712,-10.194771,-5.284002712,-5.138658
1.363,-3.398334402,-3.6469498,-9.729641131,-9.2390003,-10.65216095,-10.156146,-5.287176992,-5.1489153
1.364,-3.399141322,-3.6498904,-9.748647179,-9.2379303,-10.61651427,-10.136705,-5.290387374,-5.1610289
1.365,-3.399986649,-3.670428,-9.767713917,-9.2735872,-10.58086908,-10.094104,-5.293634057,-5.1789446
1.366,-3.400870617,-3.6785703,-9.786840753,-9.2561722,-10.54522738,-10.027069,-5.296917242,-5.1422453
1.367,-3.401793459,-3.643579,-9.80602708,-9.2967253,-10.50959111,-10.01562,-5.300237131,-5.1626678
1.368,-3.402755409,-3.6808958,-9.825272265,-9.3325682,-10.47396221,-10.014337,-5.303593924,-5.1872759
1.369,-3.403756701,-3.6549311,-9.844575656,-9.347744,-10.43834256,-9.9340582,-5.306987823,-5.1567063
1.37,-3.40479757,-3.6768909,-9.863936578,-9.346386,-10.40273403,-9.9221201,-5.31041903,-5.1845913
1.371,-3.405878252,-3.6808627,-9.883354336,-9.3944216,-10.36713847,-9.910759,-5.313887746,-5.2007957
1.372,-3.406998981,-3.6617534,-9.902828211,-9.4007196,-10.33155766,-9.8391447,-5.317394173,-5.1811447
1.373,-3.408159994,-3.650722,-9.92235746,-9.4055805,-10.29599341,-9.8411093,-5.320938514,-5.1966858
1.374,-3.409361526,-3.6757557,-9.941941318,-9.4097614,-10.26044744,-9.7867804,-5.32452097,-5.1796331
1.375,-3.410603815,-3.7197449,-9.961578997,-9.4569893,-10.2249215,-9.7773838,-5.328141745,-5.2121048
1.376,-3.411887097,-3.6762269,-9.981269681,-9.4772243,-10.18941727,-9.7376118,-5.331801041,-5.1994686
1.377,-3.413211609,-3.6614466,-10.00101253,-9.4974508,-10.15393641,-9.6943884,-5.33549906,-5.1957974
1.378,-3.414577588,-3.6573462,-10.02080669,-9.50319,-10.11848058,-9.669138,-5.339236006,-5.1995573
1.379,-3.415985273,-3.6923342,-10.04065127,-9.5140047,-10.08305138,-9.652606,-5.343012081,-5.2138748
1.38,-3.4174349,-3.6966219,-10.06054534,-9.5694942,-10.04765041,-9.6404266,-5.346827489,-5.2329164
1.381,-3.418926709,-3.7213838,-10.08048798,-9.5779238,-10.01227922,-9.5893145,-5.350682432,-5.2688389
1.382,-3.420460938,-3.6782961,-10.1004782,-9.5757465,-9.976939341,-9.5326881,-5.354577113,-5.2180014
1.383,-3.422037825,-3.701721,-10.12051502,-9.5996475,-9.941632296,-9.5195379,-5.358511736,-5.2236276
1.384,-3.423657609,-3.7117634,-10.14059742,-9.6281071,-9.906359563,-9.5015011,-5.362486505,-5.2486262
1.385,-3.425320529,-3.7075698,-10.16072434,-9.6301231,-9.871122604,-9.4570923,-5.366501621,-5.2446342
1.386,-3.427026825,-3.6980202,-10.18089469,-9.6316414,-9.835922853,-9.3807201,-5.37055729,-5.2358747
1.387,-3.428776736,-3.723763,-10.20110738,-9.7091494,-9.800761722,-9.4004879,-5.374653712,-5.2687321
1.388,-3.430570501,-3.7314115,-10.22136126,-9.7476873,-9.765640597,-9.3834858,-5.378791093,-5.2775002
1.389,-3.43240836,-3.7192452,-10.24165516,-9.7366209,-9.730560844,-9.3284206,-5.382969635,-5.2570515
1.39,-3.434290554,-3.7114761,-10.26198789,-9.7530069,-9.695523801,-9.2938118,-5.38718954,-5.256453
1.391,-3.436217321,-3.7063696,-10.2823582,-9.7905712,-9.660530786,-9.2635603,-5.391451013,-5.255959
1.392,-3.438188903,-3.702219,-10.30276485,-9.7806091,-9.625583095,-9.2415743,-5.395754256,-5.2833214
1.393,-3.440205539,-3.6810563,-10.32320653,-9.8047733,-9.590681999,-9.2138176,-5.400099472,-5.2699695
1.394,-3.442267469,-3.7192411,-10.34368192,-9.8061228,-9.555828748,-9.1729212,-5.404486864,-5.290988
1.395,-3.444374934,-3.7234814,-10.36418966,-9.8307991,-9.521024572,-9.1315737,-5.408916634,-5.2766576
1.396,-3.446528174,-3.7252679,-10.38472835,-9.8497591,-9.486270677,-9.1129103,-5.413388984,-5.280539
1.397,-3.448727429,-3.7053983,-10.40529657,-9.8724327,-9.451568249,-9.0830927,-5.417904118,-5.2859602
1.398,-3.450972941,-3.7106361,-10.42589285,-9.8988953,-9.416918453,-9.0416155,-5.422462237,-5.305943
1.399,-3.453264949,-3.7378619,-10.44651571,-9.8961287,-9.382322435,-8.9997034,-5.427063543,-5.2931318
1.4,-3.455603693,-3.7372236,-10.4671636,-9.9176636,-9.347781318,-9.0083237,-5.431708237,-5.314301
1.401,-3.457989415,-3.7224743,-10.48783497,-9.9554052,-9.313296206,-8.9560776,-5.436396522,-5.2807207
1.402,-3.460422354,-3.7251892,-10.5085282,-9.9956989,-9.278868186,-8.9375172,-5.441128599,-5.3144794
1.403,-3.462902751,-3.7442429,-10.52924166,-9.9801769,-9.244498321,-8.8821421,-5.445904668,-5.309093
1.404,-3.465430845,-3.7532353,-10.54997367,-10.012665,-9.210187658,-8.8604288,-5.450724931,-5.3577008
1.405,-3.468006878,-3.7296491,-10.57072252,-10.012591,-9.175937224,-8.844573,-5.455589587,-5.346262
1.406,-3.470631088,-3.7426293,-10.59148645,-10.079782,-9.14174803,-8.7845898,-5.460498837,-5.3344769
1.407,-3.473303716,-3.7804585,-10.61226367,-10.107014,-9.107621064,-8.7816067,-5.465452882,-5.3537607
1.408,-3.476025002,-3.7077274,-10.63305236,-10.093329,-9.073557301,-8.7279053,-5.470451919,-5.3686776
1.409,-3.478795186,-3.7319667,-10.65385063,-10.071126,-9.039557694,-8.6834879,-5.475496149,-5.3338032
1.41,-3.481614505,-3.7517991,-10.67465659,-10.144724,-9.005623183,-8.6645002,-5.48058577,-5.3425717
1.411,-3.484483201,-3.7912126,-10.69546829,-10.168811,-8.971754686,-8.6380701,-5.485720981,-5.3277926
1.412,-3.487401512,-3.7607222,-10.71628373,-10.142031,-8.937953108,-8.6086798,-5.49090198,-5.3605189
1.413,-3.490369676,-3.7665346,-10.73710089,-10.175695,-8.904219335,-8.5863571,-5.496128964,-5.3303103
1.414,-3.493387933,-3.7783935,-10.75791769,-10.196213,-8.870554239,-8.5752344,-5.501402131,-5.3803196
1.415,-3.49645652,-3.7787991,-10.77873202,-10.218415,-8.836958673,-8.5162268,-5.506721676,-5.3601375
1.416,-3.499575677,-3.7608042,-10.79954172,-10.236041,-8.803433475,-8.4907236,-5.512087797,-5.3813038
1.417,-3.502745639,-3.7606459,-10.8203446,-10.256688,-8.76997947,-8.4388609,-5.517500689,-5.3761425
1.418,-3.505966646,-3.7837155,-10.84113842,-10.279489,-8.736597464,-8.4069338,-5.522960547,-5.3869066
1.419,-3.509238935,-3.7659225,-10.86192089,-10.288491,-8.703288249,-8.3652668,-5.528467567,-5.3808465
1.42,-3.512562741,-3.7931399,-10.88268969,-10.344336,-8.670052604,-8.3932238,-5.534021941,-5.4174933
1.421,-3.515938302,-3.7872977,-10.90344244,-10.316713,-8.63689129,-8.3318424,-5.539623865,-5.4010611
1.422,-3.519365854,-3.7774844,-10.92417673,-10.354012,-8.603805056,-8.3197165,-5.54527353,-5.4134421
1.423,-3.522845632,-3.7822351,-10.94489011,-10.357576,-8.570794636,-8.2569389,-5.55097113,-5.4032888
1.424,-3.526377872,-3.7766623,-10.96558007,-10.385302,-8.53786075,-8.2569265,-5.556716855,-5.4303684
1.425,-3.529962809,-3.7814403,-10.98624407,-10.429546,-8.505004105,-8.2019806,-5.562510898,-5.4157066
1.426,-3.533600678,-3.8152118,-11.0068795,-10.45973,-8.472225393,-8.1891031,-5.568353449,-5.4505029
1.427,-3.537291711,-3.809221,-11.02748375,-10.475375,-8.439525293,-8.1740751,-5.574244698,-5.4533176
1.428,-3.541036144,-3.82745,-11.04805411,-10.474089,-8.406904473,-8.0828257,-5.580184834,-5.4472885
1.429,-3.544834208,-3.8111498,-11.06858787,-10.488333,-8.374363584,-8.077714,-5.586174045,-5.4569907
1.43,-3.548686137,-3.8253758,-11.08908226,-10.522958,-8.341903268,-8.061595,-5.592212519,-5.469521
1.431,-3.552592163,-3.7983396,-11.10953446,-10.533579,-8.309524153,-8.0233383,-5.598300444,-5.4752164
1.432,-3.556552516,-3.805861,-11.12994159,-10.5444,-8.277226855,-8.0060959,-5.604438005,-5.4811735
1.433,-3.560567428,-3.8294349,-11.15030077,-10.593483,-8.245011977,-7.981658,-5.610625389,-5.4858017
1.434,-3.56463713,-3.8277223,-11.17060902,-10.59941,-8.21288011,-7.9390206,-5.616862779,-5.4869318
1.435,-3.568761851,-3.8244731,-11.19086336,-10.584064,-8.180831836,-7.8936977,-5.62315036,-5.482595
1.436,-3.57294182,-3.8579443,-11.21106074,-10.625644,-8.148867723,-7.8842096,-5.629488315,-5.5155149
1.437,-3.577177265,-3.8466747,-11.23119806,-10.663674,-8.116988326,-7.8734727,-5.635876825,-5.5232668
1.438,-3.581468415,-3.8539927,-11.2512722,-10.673611,-8.085194193,-7.8193507,-5.642316073,-5.5072927
1.439,-3.585815497,-3.8449602,-11.27127997,-10.714276,-8.053485859,-7.8182974,-5.648806239,-5.5285869
1.44,-3.590218737,-3.8680079,-11.29121816,-10.713747,-8.021863846,-7.7717323,-5.655347503,-5.5235486
1.441,-3.594678361,-3.8668723,-11.31108348,-10.749081,-7.990328669,-7.7563863,-5.661940042,-5.5486245
1.442,-3.599194594,-3.8989732,-11.33087264,-10.760025,-7.95888083,-7.7389503,-5.668584035,-5.5639634
1.443,-3.60376766,-3.864763,-11.35058227,-10.77303,-7.927520823,-7.6923876,-5.675279658,-5.548676
1.444,-3.608397783,-3.8806996,-11.37020897,-10.771399,-7.896249128,-7.658102,-5.682027088,-5.5334806
