Freq(Hz),S11 (dB)_copper strip,S11 (dB)_HFSS,S11 (dB)_milled, S11(dB)_z0lver
3548000000,-0.20571515,-3.312223727,-5.0259247,-9.678587285
3549000000,-0.18038818,-3.329892281,-5.0598426,-9.805659146
3550000000,-0.16849442,-3.348087875,-5.0752158,-9.886819623
3551000000,-0.20871338,-3.366814382,-5.134068,-9.923628878
3552000000,-0.16464548,-3.386075724,-5.0979261,-9.919124569
3553000000,-0.17678802,-3.405875869,-5.157897,-9.877454783
3554000000,-0.18507774,-3.426218823,-5.1961927,-9.803498287
3555000000,-0.17691784,-3.447108626,-5.2156191,-9.702546744
3556000000,-0.18341044,-3.46854934,-5.2170596,-9.579909524
3557000000,-0.18619333,-3.490545044,-5.3047729,-9.440511448
3558000000,-0.21250489,-3.513099826,-5.2982421,-9.288954417
3559000000,-0.18247585,-3.536217768,-5.3223042,-9.129065103
3560000000,-0.19801509,-3.55990294,-5.3701873,-8.964293239
3561000000,-0.19379781,-3.584159385,-5.4182558,-8.79755236
3562000000,-0.19374996,-3.608991105,-5.4052258,-8.631077489
3563000000,-0.18702148,-3.634402051,-5.4560642,-8.466590629
3564000000,-0.17484012,-3.660396105,-5.4831133,-8.305588268
3565000000,-0.20548458,-3.686977065,-5.5290213,-8.149143758
3566000000,-0.2138119,-3.714148626,-5.5636191,-7.998135856
3567000000,-0.16660678,-3.741914365,-5.5640664,-7.852892653
3568000000,-0.20535931,-3.770277719,-5.6397734,-7.714023937
3569000000,-0.18332805,-3.799241963,-5.6141529,-7.581629706
3570000000,-0.19766535,-3.828810193,-5.6748071,-7.45587939
3571000000,-0.19414851,-3.858985296,-5.7152405,-7.336786049
3572000000,-0.18075843,-3.889769931,-5.7748332,-7.224297671
3573000000,-0.17818524,-3.9211665,-5.790823,-7.118351727
3574000000,-0.19533379,-3.953177118,-5.8137984,-7.018751584
3575000000,-0.21626426,-3.985803592,-5.860116,-6.9254464
3576000000,-0.20764509,-4.01904738,-5.8950863,-6.838263879
3577000000,-0.19475289,-4.052909567,-5.9294991,-6.756901338
3578000000,-0.19051896,-4.087390828,-5.9345298,-6.681291156
3579000000,-0.18871526,-4.122491391,-5.9585028,-6.61118618
3580000000,-0.19215448,-4.158211003,-6.032958,-6.546415569
3581000000,-0.1785733,-4.194548891,-6.0761728,-6.486816624
3582000000,-0.20305599,-4.231503717,-6.1321173,-6.432190905
3583000000,-0.20649393,-4.269073542,-6.1750274,-6.382346334
3584000000,-0.19767681,-4.307255779,-6.2005501,-6.337167107
3585000000,-0.19778851,-4.346047147,-6.2148733,-6.296443644
3586000000,-0.20844559,-4.385443624,-6.2988834,-6.260106892
3587000000,-0.19418581,-4.425440401,-6.3011537,-6.227925315
3588000000,-0.19274114,-4.466031825,-6.3276758,-6.199862636
3589000000,-0.18917011,-4.507211353,-6.361217,-6.175729793
3590000000,-0.18047175,-4.548971496,-6.3735938,-6.155451137
3591000000,-0.20510019,-4.591303764,-6.4550152,-6.138898753
3592000000,-0.17750348,-4.634198607,-6.4537077,-6.12600253
3593000000,-0.18359518,-4.677645363,-6.5471721,-6.116664861
3594000000,-0.21996695,-4.721632195,-6.6246367,-6.110759391
3595000000,-0.21516435,-4.766146033,-6.6484981,-6.108282241
3596000000,-0.20733608,-4.811172515,-6.6850948,-6.109111183
3597000000,-0.18307599,-4.856695923,-6.6835847,-6.113197611
3598000000,-0.22582521,-4.902699129,-6.7763505,-6.120543321
3599000000,-0.21086808,-4.949163527,-6.8416982,-6.131026756
3600000000,-0.19836248,-4.996068979,-6.8378477,-6.144644565
3601000000,-0.2114179,-5.043393754,-6.9097462,-6.161340022
3602000000,-0.2225915,-5.09111447,-6.9120169,-6.181079875
3603000000,-0.22010927,-5.13920604,-7.0014572,-6.203861072
3604000000,-0.21255624,-5.187641618,-7.0365586,-6.229662124
3605000000,-0.20499314,-5.236392547,-7.0302796,-6.258436115
3606000000,-0.18182454,-5.285428314,-7.0948839,-6.290180632
3607000000,-0.21550217,-5.334716506,-7.1940355,-6.324938367
3608000000,-0.22351423,-5.384222775,-7.2193351,-6.362627869
3609000000,-0.22879861,-5.433910799,-7.2864852,-6.403312473
3610000000,-0.22794975,-5.483742264,-7.3171306,-6.446973771
3611000000,-0.22774856,-5.533676839,-7.3767586,-6.493627358
3612000000,-0.1925752,-5.583672167,-7.4135695,-6.543284577
3613000000,-0.20845026,-5.633683864,-7.4555507,-6.595952394
3614000000,-0.21860898,-5.683665524,-7.5229688,-6.651685404
3615000000,-0.21926357,-5.73356874,-7.5979195,-6.710476413
3616000000,-0.2358762,-5.783343132,-7.6271057,-6.772374272
3617000000,-0.18815486,-5.832936389,-7.6252537,-6.837400581
3618000000,-0.22293338,-5.882294326,-7.7486629,-6.905593986
3619000000,-0.22164945,-5.931360954,-7.8161626,-6.977058668
3620000000,-0.21176383,-5.980078559,-7.843164,-7.051740584
3621000000,-0.20032971,-6.02838781,-7.9184823,-7.129696266
3622000000,-0.17759487,-6.076227868,-7.9240499,-7.211054789
3623000000,-0.22430669,-6.123536525,-7.9981461,-7.295807011
3624000000,-0.21594092,-6.170250349,-8.0515795,-7.384045398
3625000000,-0.21000719,-6.216304852,-8.1134405,-7.475823163
3626000000,-0.23001283,-6.261634676,-8.1657305,-7.571231921
3627000000,-0.22424312,-6.306173793,-8.2365894,-7.670265629
3628000000,-0.20265384,-6.349855721,-8.2632122,-7.773049695
3629000000,-0.21702278,-6.392613761,-8.3514462,-7.879666961
3630000000,-0.23480393,-6.434381244,-8.3931141,-7.990152195
3631000000,-0.22046298,-6.475091792,-8.4433861,-8.104703157
3632000000,-0.22896492,-6.514679599,-8.5672283,-8.223274454
3633000000,-0.24166043,-6.553079709,-8.5750027,-8.345994036
3634000000,-0.23677038,-6.590228318,-8.6184216,-8.472951385
3635000000,-0.25370032,-6.626063073,-8.7613754,-8.604302166
3636000000,-0.21939461,-6.660523377,-8.7866745,-8.740097745
3637000000,-0.23820417,-6.693550697,-8.8192539,-8.880391659
3638000000,-0.23783913,-6.725088874,-8.9308882,-9.025385117
3639000000,-0.22333105,-6.755084418,-8.9467068,-9.175102262
3640000000,-0.25073874,-6.783486811,-9.0628366,-9.329665962
3641000000,-0.24229546,-6.810248784,-9.1314621,-9.489292349
3642000000,-0.27106434,-6.835326592,-9.1888933,-9.653950246
3643000000,-0.24299954,-6.858680265,-9.2494574,-9.823796983
3644000000,-0.26271635,-6.880273847,-9.3756809,-9.99884379
3645000000,-0.22876525,-6.9000756,-9.3524294,-10.17934324
3646000000,-0.28405669,-6.918058196,-9.4464903,-10.36537367
3647000000,-0.26587728,-6.934198873,-9.5306396,-10.55700652
3648000000,-0.25234783,-6.948479564,-9.5727015,-10.75423972
3649000000,-0.25826743,-6.960886995,-9.6368189,-10.95725099
3650000000,-0.23933545,-6.97141275,-9.7004128,-11.16607937
3651000000,-0.24321529,-6.980053303,-9.7941732,-11.38086101
3652000000,-0.28687119,-6.986810014,-9.8956366,-11.60147341
3653000000,-0.2449901,-6.991689099,-9.9506254,-11.82799547
3654000000,-0.26122135,-6.994701554,-9.999424,-12.06039604
3655000000,-0.25548294,-6.995863064,-10.108787,-12.29859449
3656000000,-0.28764844,-6.995193864,-10.193331,-12.54259822
3657000000,-0.26800436,-6.992718583,-10.205415,-12.79210195
3658000000,-0.25906149,-6.988466061,-10.337677,-13.04697859
3659000000,-0.27357733,-6.982469135,-10.412349,-13.30692939
3660000000,-0.25869828,-6.974764409,-10.46775,-13.57149317
3661000000,-0.29081926,-6.965392008,-10.590213,-13.84020647
3662000000,-0.29154915,-6.954395309,-10.614946,-14.11242297
3663000000,-0.26940334,-6.941820665,-10.742699,-14.38753273
3664000000,-0.25951299,-6.927717122,-10.801587,-14.66436122
3665000000,-0.29577357,-6.912136123,-10.939046,-14.94189456
3666000000,-0.29662064,-6.895131216,-10.993167,-15.21879555
3667000000,-0.2883842,-6.876757756,-11.125257,-15.4935511
3668000000,-0.29503468,-6.857072614,-11.141845,-15.76417693
3669000000,-0.29277667,-6.836133891,-11.25216,-16.02854379
3670000000,-0.28747821,-6.814000631,-11.287202,-16.28444403
3671000000,-0.29336858,-6.790732558,-11.434784,-16.52909059
3672000000,-0.30220562,-6.76638981,-11.548761,-16.75962285
3673000000,-0.25912634,-6.741032695,-11.5577,-16.97300947
3674000000,-0.28225759,-6.714721452,-11.72334,-17.16600568
3675000000,-0.31563395,-6.687516037,-11.808458,-17.33547691
3676000000,-0.30049384,-6.659475917,-11.892689,-17.47836713
3677000000,-0.28564042,-6.630659882,-11.942994,-17.59197806
3678000000,-0.31422704,-6.601125873,-12.066173,-17.67383445
3679000000,-0.32896584,-6.570930827,-12.207644,-17.72230524
3680000000,-0.31518486,-6.540130537,-12.245013,-17.73619166
3681000000,-0.30606353,-6.50877953,-12.40626,-17.71532852
3682000000,-0.31502381,-6.476930959,-12.46347,-17.66003169
3683000000,-0.29444933,-6.444636508,-12.519906,-17.57161543
3684000000,-0.31073698,-6.411946313,-12.653279,-17.45194026
3685000000,-0.35000253,-6.378908903,-12.744416,-17.3034731
3686000000,-0.32293171,-6.345571139,-12.861532,-17.12904507
3687000000,-0.30264291,-6.31197818,-12.910991,-16.93160928
3688000000,-0.31631118,-6.278173453,-13.055493,-16.71451592
3689000000,-0.31915092,-6.244198634,-13.185625,-16.48072288
3690000000,-0.32206345,-6.210093637,-13.239897,-16.23348775
3691000000,-0.33374649,-6.175896618,-13.411301,-15.9754314
3692000000,-0.32746586,-6.14164398,-13.447845,-15.70912258
3693000000,-0.31110591,-6.107370386,-13.566971,-15.43691915
3694000000,-0.37539792,-6.073108785,-13.720814,-15.16099954
3695000000,-0.32961947,-6.038890434,-13.820357,-14.88301149
3696000000,-0.36083815,-6.00474493,-13.892851,-14.60437666
3697000000,-0.31270307,-5.970700248,-13.959317,-14.32650245
3698000000,-0.34493726,-5.936782778,-14.190386,-14.0504934
3699000000,-0.33854175,-5.903017368,-14.280667,-13.77710687
3700000000,-0.37365365,-5.869427367,-14.370571,-13.50714008
3701000000,-0.37707591,-5.836034673,-14.471245,-13.24120602
3702000000,-0.34068683,-5.802859783,-14.574212,-12.97968364
3703000000,-0.37422776,-5.769921838,-14.698889,-12.72292472
3704000000,-0.39183548,-5.737238674,-14.853927,-12.47132916
3705000000,-0.32329324,-5.704826876,-14.928246,-12.22496336
3706000000,-0.33637249,-5.672701822,-15.129964,-11.98403842
3707000000,-0.38773277,-5.640877742,-15.137097,-11.74856263
3708000000,-0.3641943,-5.609367759,-15.281223,-11.51856758
3709000000,-0.37220553,-5.578183943,-15.451135,-11.29412715
3710000000,-0.38805902,-5.547337361,-15.551167,-11.07515763
3711000000,-0.36552501,-5.516838121,-15.696955,-10.8617315
3712000000,-0.34807554,-5.486695421,-15.827147,-10.65372016
3713000000,-0.35366943,-5.456917595,-15.880313,-10.45086967
3714000000,-0.38338646,-5.427512155,-15.998942,-10.25338086
3715000000,-0.37879065,-5.398485838,-16.221796,-10.06098987
3716000000,-0.38924736,-5.369844642,-16.263802,-9.873625548
3717000000,-0.42023414,-5.341593873,-16.456009,-9.69116817
3718000000,-0.3842077,-5.313738181,-16.519638,-9.513501089
3719000000,-0.38099688,-5.286281595,-16.683609,-9.340531111
3720000000,-0.40448883,-5.259227565,-16.749643,-9.172127042
3721000000,-0.415234,-5.232578989,-16.963551,-9.008181638
3722000000,-0.40552863,-5.206338255,-17.080473,-8.84853399
3723000000,-0.40256211,-5.180507267,-17.214077,-8.693048404
3724000000,-0.40805572,-5.155087477,-17.341806,-8.541721738
3725000000,-0.37260833,-5.130079914,-17.453108,-8.394309426
3726000000,-0.40277985,-5.105485213,-17.627811,-8.250863878
3727000000,-0.40332356,-5.081303641,-17.699505,-8.111104024
3728000000,-0.3907243,-5.05753512,-17.832069,-7.975004481
3729000000,-0.44408551,-5.034179255,-17.945333,-7.842448063
3730000000,-0.41390419,-5.011235355,-18.043989,-7.713357481
3731000000,-0.42658305,-4.988702453,-18.212187,-7.58762089
3732000000,-0.4210588,-4.966579329,-18.314062,-7.465085214
3733000000,-0.43129095,-4.944864528,-18.478214,-7.345725039
3734000000,-0.41645339,-4.923556379,-18.53833,-7.22941834
3735000000,-0.40798798,-4.902653014,-18.677177,-7.116066756
3736000000,-0.42872736,-4.882152382,-18.831198,-7.005629029
3737000000,-0.41318297,-4.862052265,-18.97661,-6.897980075
3738000000,-0.4296571,-4.842350295,-19.086176,-6.793046474
3739000000,-0.43310905,-4.823043963,-19.074905,-6.690739735
3740000000,-0.44402349,-4.804130639,-19.265882,-6.591012888
3741000000,-0.42483902,-4.785607579,-19.38847,-6.493760859
3742000000,-0.42925423,-4.767471937,-19.358742,-6.398927196
3743000000,-0.44236824,-4.749720781,-19.541876,-6.306430073
3744000000,-0.43952024,-4.732351094,-19.666267,-6.21622555
3745000000,-0.43955442,-4.715359793,-19.765268,-6.128228852
3746000000,-0.46439418,-4.698743732,-19.81452,-6.04237827
3747000000,-0.45910648,-4.682499714,-19.910034,-5.958608174
3748000000,-0.46035105,-4.666624496,-19.986975,-5.876915643
3749000000,-0.45011729,-4.651114798,-20.183697,-5.79711102
3750000000,-0.48575589,-4.63596731,-20.137039,-5.719276102
3751000000,-0.47631401,-4.621178699,-20.168779,-5.643291484
3752000000,-0.4985126,-4.606745612,-20.254583,-5.569127082
3753000000,-0.46492571,-4.592664685,-20.312721,-5.496713828
3754000000,-0.47234362,-4.578932548,-20.3367,-5.426006561
3755000000,-0.48970547,-4.565545827,-20.408857,-5.356967881
3756000000,-0.46542373,-4.552501153,-20.38262,-5.289540535
3757000000,-0.50421244,-4.53979516,-20.510263,-5.223698305
3758000000,-0.47322834,-4.527424497,-20.454912,-5.159361089
3759000000,-0.48414874,-4.515385823,-20.417753,-5.096516645
3760000000,-0.50312692,-4.503675817,-20.550562,-5.035141523
3761000000,-0.47343209,-4.492291178,-20.380449,-4.975131801
3762000000,-0.51518983,-4.481228628,-20.533609,-4.916528606
3763000000,-0.47687462,-4.470484916,-20.397337,-4.859257093
3764000000,-0.51897413,-4.46005682,-20.457958,-4.803269459
3765000000,-0.52522391,-4.449941145,-20.472775,-4.748577683
3766000000,-0.50204957,-4.440134733,-20.419022,-4.695082228
3767000000,-0.52369231,-4.430634459,-20.396339,-4.642768412
3768000000,-0.51000595,-4.421437232,-20.324684,-4.591656046
3769000000,-0.53620976,-4.412540003,-20.363083,-4.541647444
3770000000,-0.5422852,-4.403939758,-20.342434,-4.49276571
3771000000,-0.53695756,-4.395633526,-20.156065,-4.444954693
3772000000,-0.54103243,-4.387618375,-20.156546,-4.39820208
3773000000,-0.53815925,-4.379891419,-20.096539,-4.352469275
3774000000,-0.56042463,-4.372449811,-20.039549,-4.307725908
3775000000,-0.54860359,-4.36529075,-19.961382,-4.263952371
3776000000,-0.55616653,-4.358411481,-19.84417,-4.221125937
3777000000,-0.57065809,-4.351809293,-19.837715,-4.179219904
3778000000,-0.56651819,-4.345481521,-19.656977,-4.138242438
3779000000,-0.55706698,-4.339425545,-19.654589,-4.098113734
3780000000,-0.60775441,-4.333638794,-19.623598,-4.058836799
3781000000,-0.56604016,-4.328118741,-19.471363,-4.020398694
3782000000,-0.56022185,-4.322862909,-19.343967,-3.982797466
3783000000,-0.57728308,-4.317868867,-19.307369,-3.945966771
3784000000,-0.56907505,-4.31313423,-19.201748,-3.909917144
3785000000,-0.60567111,-4.308656662,-19.201151,-3.874613426
3786000000,-0.584939,-4.304433875,-19.035387,-3.840059574
3787000000,-0.59747672,-4.300463626,-18.910103,-3.806235183
3788000000,-0.62381798,-4.296743722,-18.83252,-3.773104586
3789000000,-0.63239372,-4.293272015,-18.783121,-3.740668217
3790000000,-0.62767977,-4.290046405,-18.74296,-3.708888598
3791000000,-0.61738789,-4.287064839,-18.609795,-3.677771872
3792000000,-0.61771095,-4.284325312,-18.498846,-3.647295011
3793000000,-0.62612218,-4.281825862,-18.45026,-3.617443916
3794000000,-0.61822075,-4.279564575,-18.357727,-3.58819535
3795000000,-0.64590716,-4.277539586,-18.201786,-3.559551109
3796000000,-0.61229229,-4.27574907,-18.102644,-3.531486737
3797000000,-0.65173829,-4.274191252,-17.994448,-3.503979826
3798000000,-0.63860136,-4.272864399,-17.888678,-3.477053848
3799000000,-0.65741944,-4.271766825,-17.836445,-3.45066224
3800000000,-0.6692031,-4.270896888,-17.786846,-3.424794257
3801000000,-0.64810127,-4.270252988,-17.67944,-3.399465281
3802000000,-0.66331583,-4.269833571,-17.528839,-3.374626289
3803000000,-0.6738764,-4.269637125,-17.360546,-3.350292127
3804000000,-0.68057591,-4.269662182,-17.317007,-3.326451785
3805000000,-0.69820982,-4.269907316,-17.274904,-3.303081146
3806000000,-0.67162979,-4.270371142,-17.154512,-3.280167125
3807000000,-0.70528507,-4.271052318,-17.112761,-3.257729005
3808000000,-0.71737385,-4.271949544,-16.984486,-3.23572746
3809000000,-0.69556832,-4.27306156,-16.893875,-3.214158902
3810000000,-0.69707108,-4.274387146,-16.781654,-3.19302802
3811000000,-0.68220258,-4.275925123,-16.660866,-3.172311679
3812000000,-0.70551437,-4.277674353,-16.66251,-3.152000047
3813000000,-0.72838134,-4.279633736,-16.550951,-3.132085857
3814000000,-0.73258978,-4.281802209,-16.441298,-3.112578212
3815000000,-0.72468424,-4.284178752,-16.367826,-3.09345045
3816000000,-0.76226908,-4.28676238,-16.309633,-3.074701277
3817000000,-0.75630671,-4.289552147,-16.190155,-3.056314072
3818000000,-0.74567437,-4.292547145,-16.080902,-3.038295789
3819000000,-0.75387144,-4.295746501,-16.07091,-3.020641273
3820000000,-0.77715927,-4.29914938,-15.99494,-3.003329341
3821000000,-0.77643782,-4.302754985,-15.910897,-2.986359074
3822000000,-0.77800816,-4.306562552,-15.778813,-2.96972317
3823000000,-0.79758692,-4.310571354,-15.70156,-2.9534096
3824000000,-0.76251864,-4.314780699,-15.630705,-2.937432024
3825000000,-0.79715163,-4.319189931,-15.585394,-2.92175455
3826000000,-0.79914492,-4.323798426,-15.498451,-2.906387765
3827000000,-0.80884087,-4.328605598,-15.416228,-2.89133107
3828000000,-0.81929952,-4.33361089,-15.340391,-2.876572772
3829000000,-0.83313626,-4.338813783,-15.286359,-2.862098094
3830000000,-0.84249467,-4.344213789,-15.293568,-2.847925648
3831000000,-0.83278799,-4.349810453,-15.124904,-2.834023318
3832000000,-0.8609665,-4.355603353,-15.118496,-2.82040028
3833000000,-0.84176141,-4.361592099,-15.010441,-2.807049106
3834000000,-0.87400401,-4.367776334,-14.923596,-2.793965581
3835000000,-0.86697626,-4.374155729,-14.891534,-2.781147104
3836000000,-0.86354101,-4.380729992,-14.833919,-2.768575384
3837000000,-0.90952563,-4.387498859,-14.816208,-2.756261288
3838000000,-0.87571561,-4.394462095,-14.687261,-2.744201534
3839000000,-0.90252286,-4.4016195,-14.670548,-2.732382686
3840000000,-0.93175733,-4.4089709,-14.597257,-2.720807821
3841000000,-0.91139269,-4.416516155,-14.511437,-2.709457352
3842000000,-0.91922832,-4.424255151,-14.439872,-2.698342239
3843000000,-0.90524876,-4.432187806,-14.38632,-2.687460155
3844000000,-0.9344517,-4.440314068,-14.30832,-2.676790877
3845000000,-0.93762714,-4.448633911,-14.280748,-2.666358639
3846000000,-0.9733783,-4.457147341,-14.230381,-2.656131616
3847000000,-0.96906906,-4.46585439,-14.163453,-2.64612084
3848000000,-0.95660746,-4.474755121,-14.063042,-2.636317137
3849000000,-0.99961883,-4.483849623,-14.047258,-2.626727661
3850000000,-1.0212008,-4.493138015,-14.047292,-2.617327024
3851000000,-0.97924578,-4.502620443,-13.918223,-2.608136365
3852000000,-1.0185804,-4.51229708,-13.850716,-2.599131153
3853000000,-0.9891963,-4.522168127,-13.810957,-2.590330973
3854000000,-0.99622303,-4.532233813,-13.79579,-2.581716001
3855000000,-0.99630469,-4.542494393,-13.704435,-2.573294247
3856000000,-1.0164829,-4.55295015,-13.652608,-2.565052132
3857000000,-1.0562493,-4.563601393,-13.645092,-2.556989989
3858000000,-1.0609312,-4.574448459,-13.561226,-2.549107388
3859000000,-1.0885289,-4.585491709,-13.537514,-2.541400835
3860000000,-1.093482,-4.596731533,-13.508645,-2.533872234
3861000000,-1.0680867,-4.608168346,-13.405461,-2.526513512
3862000000,-1.1050868,-4.61980259,-13.430538,-2.519320465
3863000000,-1.0942301,-4.631634731,-13.333336,-2.51229657
3864000000,-1.1180129,-4.643665264,-13.268171,-2.505432288
3865000000,-1.1326391,-4.655894707,-13.234004,-2.498734178
3866000000,-1.1886204,-4.668323605,-13.186215,-2.492195793
3867000000,-1.1649319,-4.680952528,-13.170316,-2.485803067
3868000000,-1.1671168,-4.693782072,-13.119418,-2.47958169
3869000000,-1.1642605,-4.706812859,-13.073428,-2.473508447
3870000000,-1.2164129,-4.720045535,-13.015164,-2.467583833
3871000000,-1.1865147,-4.733480771,-12.990358,-2.461810635
3872000000,-1.2394886,-4.747119265,-12.938693,-2.45618326
3873000000,-1.2344506,-4.760961738,-12.867143,-2.450696133
3874000000,-1.2507492,-4.775008938,-12.899424,-2.44535968
3875000000,-1.2918916,-4.789261636,-12.853669,-2.44016073
3876000000,-1.2871884,-4.80372063,-12.771027,-2.43510287
3877000000,-1.2543868,-4.81838674,-12.700422,-2.43018133
3878000000,-1.2490191,-4.833260814,-12.69923,-2.425395147
3879000000,-1.313244,-4.848343723,-12.688007,-2.420743372
